# q/kF, int w**2 * S(q; w) dw
1.000000000000000021e-02,4.266640337572937866e-15
2.000000000000000042e-02,1.804102453787519350e-14
2.999999999999999889e-02,6.879421384813005236e-14
4.000000000000000083e-02,3.223784245544047462e-13
5.000000000000000278e-02,1.363189799774437436e-12
6.000000000000000472e-02,4.750210135601935019e-12
6.999999999999999278e-02,1.412800365441545302e-11
8.000000000000000167e-02,6.024244131114703492e-11
8.999999999999999667e-02,8.113824274135530888e-11
9.999999999999999167e-02,1.676665140857347810e-10
1.100000000000000006e-01,3.293477717666036346e-10
1.199999999999999956e-01,6.120984734139759037e-10
1.300000000000000044e-01,1.131291769805961786e-09
1.400000000000000133e-01,1.843037678234221973e-09
1.500000000000000222e-01,3.024849870292388900e-09
1.600000000000000033e-01,4.820387309273490937e-09
1.700000000000000122e-01,7.482264362778631358e-09
1.800000000000000211e-01,1.132739441845868205e-08
1.900000000000000300e-01,1.681568166965556011e-08
2.000000000000000111e-01,2.449392124654348324e-08
2.100000000000000200e-01,3.508318009553162664e-08
2.200000000000000011e-01,4.962648859509873390e-08
2.300000000000000100e-01,6.889374250638881251e-08
2.400000000000000189e-01,9.484512377295280501e-08
2.500000000000000000e-01,1.286640695978558442e-07
2.600000000000000089e-01,1.737639898186167718e-07
2.700000000000000178e-01,2.303505587141958478e-07
2.800000000000000266e-01,3.040096290184659119e-07
2.900000000000000355e-01,3.978747676413631662e-07
2.999999999999999889e-01,5.167501875899580325e-07
3.099999999999999978e-01,6.667358135591464650e-07
3.200000000000000067e-01,8.535169053528331409e-07
3.300000000000000155e-01,1.086567726782494044e-06
3.400000000000000244e-01,1.375159202891786996e-06
3.500000000000000333e-01,1.730784287783325989e-06
3.600000000000000422e-01,2.167289237932006669e-06
3.699999999999999400e-01,2.700725011494669807e-06
3.800000000000000600e-01,3.350207073291855211e-06
3.900000000000000133e-01,4.137966904516393882e-06
4.000000000000000222e-01,5.090543846180674486e-06
4.100000000000000311e-01,6.238289287828003345e-06
4.200000000000000400e-01,7.616981012566394232e-06
4.299999999999999933e-01,9.268134885164254572e-06
4.400000000000000022e-01,1.124154388257527302e-05
4.500000000000000111e-01,1.359247017510980830e-05
4.600000000000000200e-01,1.638731799473486424e-05
4.700000000000000289e-01,1.970088544560741681e-05
4.800000000000000377e-01,2.362380893130435099e-05
4.899999999999999911e-01,2.825681843316978911e-05
5.000000000000000000e-01,3.371777562289395773e-05
5.100000000000000089e-01,4.014290783231267063e-05
5.200000000000000178e-01,4.769131037106720007e-05
5.300000000000000266e-01,5.654667603549948240e-05
5.400000000000000355e-01,6.691388874176132460e-05
5.500000000000000444e-01,7.904079646615079242e-05
5.600000000000000533e-01,9.320283168098988458e-05
5.700000000000000622e-01,1.097303714174413801e-04
5.800000000000000711e-01,1.289904173766939939e-04
5.899999999999999689e-01,1.513999529855140208e-04
5.999999999999999778e-01,1.774851423101522817e-04
6.099999999999999867e-01,2.078038893451269499e-04
6.199999999999999956e-01,2.430190696574646638e-04
6.300000000000000044e-01,2.838974265430187021e-04
6.400000000000000133e-01,3.313508453370684150e-04
6.500000000000000222e-01,3.864053282833220600e-04
6.600000000000000311e-01,4.502545587083648672e-04
6.700000000000000400e-01,5.242702837074263329e-04
6.800000000000000488e-01,6.102124612544065820e-04
6.900000000000000577e-01,7.098571807387268721e-04
7.000000000000000666e-01,8.256102346035264434e-04
7.100000000000000755e-01,9.599451590729551377e-04
7.199999999999999734e-01,1.116376676863881437e-03
7.299999999999999822e-01,1.298399183961039972e-03
7.399999999999998801e-01,1.510580222294339702e-03
7.500000000000000000e-01,1.758640725453526361e-03
7.600000000000001199e-01,2.049470415883422169e-03
7.700000000000000178e-01,2.391357559622328717e-03
7.800000000000000266e-01,2.795020001169052758e-03
7.900000000000000355e-01,3.274281711155982606e-03
8.000000000000000444e-01,3.847444844477767006e-03
8.100000000000000533e-01,4.539542557069909876e-03
8.200000000000000622e-01,5.386882754126433998e-03
8.300000000000000711e-01,6.452181654645750344e-03
8.400000000000000799e-01,7.838573521862953614e-03
8.499999999999999778e-01,9.777487758035167259e-03
8.599999999999999867e-01,1.309008121871052879e-02
8.699999999999999956e-01,2.200472732591159802e-02
8.800000000000000044e-01,2.303624367949884053e-02
8.900000000000000133e-01,2.368956157513311955e-02
9.000000000000000222e-01,2.432479033247578540e-02
9.100000000000000311e-01,2.498716759293499040e-02
9.200000000000000400e-01,2.565375562883570951e-02
9.300000000000000488e-01,2.633845602927823229e-02
9.400000000000000577e-01,2.703544717114832185e-02
9.500000000000000666e-01,2.774449401455758232e-02
9.600000000000000755e-01,2.846884574321129763e-02
9.699999999999999734e-01,2.920818734911236753e-02
9.799999999999999822e-01,2.996141607628653031e-02
