# q/kF, int w**1 * S(q; w) dw
1.000000000000000021e-02,1.012739433102409601e-07
2.000000000000000042e-02,1.513620153007940665e-06
2.999999999999999889e-02,7.176856842921781689e-06
4.000000000000000083e-02,2.273122373214811329e-05
5.000000000000000278e-02,6.520792343601309541e-05
6.000000000000000472e-02,2.129962180467661270e-04
6.999999999999999278e-02,9.156698558077226800e-04
8.000000000000000167e-02,1.458740278091734356e-03
8.999999999999999667e-02,8.181100222734404015e-04
9.999999999999999167e-02,7.517741858346461492e-04
1.100000000000000006e-01,1.152588217286392618e-03
1.199999999999999956e-01,2.006501297369982315e-03
1.300000000000000044e-01,2.032981644390658999e-03
1.400000000000000133e-01,2.036011066346299445e-03
1.500000000000000222e-01,2.643506445284445928e-03
1.600000000000000033e-01,3.020361133011467344e-03
1.700000000000000122e-01,3.242588771252906399e-03
1.800000000000000211e-01,3.775005049713442678e-03
1.900000000000000300e-01,4.140715082921964107e-03
2.000000000000000111e-01,4.603860179126638419e-03
2.100000000000000200e-01,5.078696446217762991e-03
2.200000000000000011e-01,5.568136136193621924e-03
2.300000000000000100e-01,6.089365193052972275e-03
2.400000000000000189e-01,6.629396471564502798e-03
2.500000000000000000e-01,7.192644823001963228e-03
2.600000000000000089e-01,7.780739715148522924e-03
2.700000000000000178e-01,8.389755527098296042e-03
2.800000000000000266e-01,9.023098844882825390e-03
2.900000000000000355e-01,9.679045654000911422e-03
2.999999999999999889e-01,1.035792402955348565e-02
3.099999999999999978e-01,1.105992334486288059e-02
3.200000000000000067e-01,1.178491554852414795e-02
3.300000000000000155e-01,1.253289819685659418e-02
3.400000000000000244e-01,1.330388713011664351e-02
3.500000000000000333e-01,1.409788335209323160e-02
3.600000000000000422e-01,1.491488457134663818e-02
3.699999999999999400e-01,1.575488834133383781e-02
3.800000000000000600e-01,1.661789499142419038e-02
3.900000000000000133e-01,1.750390263130778556e-02
4.000000000000000222e-01,1.841291350966301962e-02
4.100000000000000311e-01,1.934492411387180727e-02
4.200000000000000400e-01,2.029993366943540212e-02
4.299999999999999933e-01,2.127793966038089152e-02
4.400000000000000022e-01,2.227895082825718381e-02
4.500000000000000111e-01,2.330295551638600360e-02
4.600000000000000200e-01,2.434995982078042021e-02
4.700000000000000289e-01,2.541995247715871445e-02
4.800000000000000377e-01,2.651295028140325527e-02
4.899999999999999911e-01,2.762894397545436614e-02
5.000000000000000000e-01,2.876793005023255828e-02
5.100000000000000089e-01,2.992990558288994088e-02
5.200000000000000178e-01,3.111488151156353507e-02
5.300000000000000266e-01,3.232286375691161701e-02
5.400000000000000355e-01,3.355381949532148383e-02
5.500000000000000444e-01,3.480778364323220547e-02
5.600000000000000533e-01,3.608472443756433751e-02
5.700000000000000622e-01,3.738468992534066393e-02
5.800000000000000711e-01,3.870761565198006793e-02
5.899999999999999689e-01,4.005351285651790466e-02
5.999999999999999778e-01,4.142245483239375553e-02
6.099999999999999867e-01,4.281438476494787287e-02
6.199999999999999956e-01,4.422929318470466414e-02
6.300000000000000044e-01,4.566717180686154925e-02
6.400000000000000133e-01,4.712810677105887941e-02
6.500000000000000222e-01,4.861207835142011130e-02
6.600000000000000311e-01,5.011898599509229807e-02
6.700000000000000400e-01,5.164872147331317498e-02
6.800000000000000488e-01,5.320182113669302132e-02
6.900000000000000577e-01,5.477757066900498101e-02
7.000000000000000666e-01,5.637665914986744048e-02
7.100000000000000755e-01,5.799819575254514664e-02
7.199999999999999734e-01,5.964346683568635260e-02
7.299999999999999822e-01,6.131145815887553696e-02
7.399999999999998801e-01,6.300208880211932705e-02
7.500000000000000000e-01,6.471574927827988821e-02
7.600000000000001199e-01,6.645297475835049150e-02
7.700000000000000178e-01,6.821312979961935419e-02
7.800000000000000266e-01,6.999620606404784173e-02
7.900000000000000355e-01,7.180214577459946568e-02
8.000000000000000444e-01,7.363075353744094609e-02
8.100000000000000533e-01,7.548164871741465387e-02
8.200000000000000622e-01,7.735652122079492155e-02
8.300000000000000711e-01,7.925826054035983725e-02
8.400000000000000799e-01,8.117955204245681788e-02
8.499999999999999778e-01,8.311633914271776558e-02
8.599999999999999867e-01,8.509626265389061417e-02
8.699999999999999956e-01,8.707563674076947147e-02
8.800000000000000044e-01,8.909921437820562951e-02
8.900000000000000133e-01,9.111143197603890909e-02
9.000000000000000222e-01,9.321494224091263214e-02
9.100000000000000311e-01,9.526461263949477509e-02
9.200000000000000400e-01,9.736505946188234173e-02
9.300000000000000488e-01,9.951229881972128988e-02
9.400000000000000577e-01,1.016556067871213498e-01
9.500000000000000666e-01,1.038242305430168433e-01
9.600000000000000755e-01,1.060294613658288310e-01
9.699999999999999734e-01,1.082519063635438983e-01
9.799999999999999822e-01,1.104946366747744518e-01
9.899999999999998801e-01,1.127601436586011252e-01
1.000000000000000000e+00,1.150490974240710035e-01
1.010000000000000009e+00,1.173616289944008351e-01
1.020000000000000018e+00,1.196976873743260950e-01
1.030000000000000027e+00,1.220571799862454065e-01
1.040000000000000036e+00,1.244399998310517230e-01
1.050000000000000044e+00,1.268459928864854314e-01
1.060000000000000053e+00,1.292749029574956632e-01
1.070000000000000062e+00,1.317264003242355486e-01
1.080000000000000071e+00,1.342000075804669623e-01
1.090000000000000080e+00,1.366963887020324897e-01
1.100000000000000089e+00,1.392188938234481810e-01
1.110000000000000098e+00,1.417632346612430760e-01
1.120000000000000107e+00,1.443282518717320106e-01
1.130000000000000115e+00,1.469198051308402975e-01
1.140000000000000124e+00,1.495331514603873702e-01
1.150000000000000133e+00,1.521684137506675583e-01
1.160000000000000142e+00,1.548289927299530133e-01
1.169999999999999929e+00,1.575100565102163230e-01
1.179999999999999938e+00,1.602169388585231169e-01
1.189999999999999947e+00,1.629447744820824717e-01
1.199999999999999956e+00,1.656968681257385834e-01
1.209999999999999964e+00,1.684721027102891455e-01
1.219999999999999973e+00,1.712686847205626695e-01
1.229999999999999982e+00,1.740908074246592663e-01
1.239999999999999991e+00,1.769352633526883045e-01
1.249999999999999778e+00,1.798018309749749299e-01
1.260000000000000009e+00,1.826910830580031342e-01
1.270000000000000018e+00,1.856056195608322690e-01
1.280000000000000027e+00,1.885425734066573655e-01
1.290000000000000036e+00,1.915022305647149647e-01
1.300000000000000044e+00,1.944848008705779285e-01
1.310000000000000053e+00,1.974903990602469295e-01
1.320000000000000062e+00,2.005191158683126140e-01
1.330000000000000071e+00,2.035709733675372946e-01
1.340000000000000080e+00,2.066459874927352725e-01
1.350000000000000089e+00,2.097441293554439257e-01
1.360000000000000098e+00,2.128653379887482933e-01
1.370000000000000107e+00,2.160095174943311158e-01
1.380000000000000115e+00,2.191765313329106235e-01
1.390000000000000124e+00,2.223661804503279937e-01
1.400000000000000133e+00,2.255791512513292130e-01
1.410000000000000142e+00,2.288164517991077840e-01
1.419999999999999929e+00,2.320762096204786462e-01
1.429999999999999938e+00,2.353580275672995936e-01
1.439999999999999947e+00,2.386633812275374689e-01
1.449999999999999956e+00,2.419928073828050974e-01
1.459999999999999964e+00,2.453436374147802135e-01
1.469999999999999973e+00,2.487186300151921492e-01
1.479999999999999760e+00,2.521165703949319603e-01
1.489999999999999991e+00,2.555365336722141834e-01
1.500000000000000000e+00,2.589811053837287602e-01
1.510000000000000009e+00,2.624469683037241596e-01
1.520000000000000240e+00,2.659375282643918204e-01
1.530000000000000027e+00,2.694499340965655354e-01
1.540000000000000036e+00,2.729855578028231311e-01
1.550000000000000044e+00,2.765449939678071845e-01
1.560000000000000053e+00,2.801257069667972277e-01
1.570000000000000062e+00,2.837311313642880140e-01
1.580000000000000071e+00,2.873593906718086011e-01
1.590000000000000080e+00,2.910095788799036409e-01
1.600000000000000089e+00,2.946823847626486303e-01
1.610000000000000098e+00,2.983802771903169004e-01
1.620000000000000107e+00,3.021004341972067797e-01
1.630000000000000115e+00,3.058431214323560909e-01
1.640000000000000124e+00,3.096085329881507198e-01
1.650000000000000133e+00,3.133968164871501760e-01
1.660000000000000142e+00,3.172080826374578111e-01
1.670000000000000151e+00,3.210424159932090959e-01
1.679999999999999938e+00,3.248998603758656012e-01
1.689999999999999947e+00,3.287804327055091069e-01
1.699999999999999956e+00,3.326841355799440292e-01
1.709999999999999964e+00,3.366109437660914638e-01
1.719999999999999973e+00,3.405608016671188287e-01
1.729999999999999982e+00,3.445336113880050344e-01
1.739999999999999991e+00,3.485292323998269715e-01
1.750000000000000222e+00,3.525474832505919309e-01
1.760000000000000009e+00,3.565881254611867335e-01
1.770000000000000018e+00,3.606513098994300059e-01
1.780000000000000027e+00,3.647397968706032056e-01
1.790000000000000036e+00,3.688503740710959433e-01
1.800000000000000044e+00,3.729825704566150923e-01
1.810000000000000053e+00,3.771384734563891228e-01
1.820000000000000062e+00,3.813184510323883725e-01
1.830000000000000071e+00,3.855191849535541948e-01
1.840000000000000080e+00,3.897447790001980494e-01
1.850000000000000089e+00,3.939927066358196450e-01
1.860000000000000098e+00,3.982627247193789022e-01
1.870000000000000107e+00,4.025573494783846185e-01
1.880000000000000115e+00,4.068729209202612274e-01
1.890000000000000124e+00,4.112134878001353355e-01
1.900000000000000133e+00,4.155754964219378622e-01
1.910000000000000142e+00,4.199609087403914920e-01
1.920000000000000151e+00,4.243700380865835786e-01
1.929999999999999938e+00,4.287994822181934174e-01
1.939999999999999947e+00,4.332554654415142203e-01
1.949999999999999956e+00,4.377328972857023603e-01
1.959999999999999964e+00,4.422315586698056800e-01
1.969999999999999973e+00,4.467554290988887677e-01
1.979999999999999760e+00,4.513024578358435512e-01
1.989999999999999991e+00,4.558713324975036119e-01
2.000000000000000000e+00,4.604623855075589134e-01
2.009999999999999787e+00,4.650759300022533349e-01
2.020000000000000018e+00,4.697150316168371975e-01
2.029999999999999805e+00,4.743766256560910111e-01
2.040000000000000036e+00,4.790608117548540434e-01
2.049999999999999822e+00,4.837677375933433499e-01
2.059999999999999609e+00,4.884975102822031179e-01
2.069999999999999840e+00,4.932501981368726529e-01
2.079999999999999627e+00,4.980258301711626978e-01
2.089999999999999858e+00,5.028243941897853064e-01
2.099999999999999645e+00,5.076458338055173103e-01
2.109999999999999876e+00,5.124900455745343697e-01
2.119999999999999662e+00,5.173568720312761160e-01
2.129999999999999893e+00,5.222460915776758750e-01
2.139999999999999680e+00,5.271598315399864676e-01
2.149999999999999911e+00,5.320976244284940648e-01
2.159999999999999698e+00,5.370576675830139868e-01
2.169999999999999929e+00,5.420395186095517959e-01
2.179999999999999716e+00,5.470426365634564192e-01
2.189999999999999947e+00,5.520726327484837270e-01
2.199999999999999734e+00,5.571249373346984779e-01
2.209999999999999964e+00,5.621975498235652902e-01
2.219999999999999751e+00,5.672951282230411785e-01
2.229999999999999982e+00,5.724166483325316968e-01
2.239999999999999769e+00,5.775568746963021249e-01
2.250000000000000000e+00,5.827259008439974464e-01
2.259999999999999787e+00,5.879138779050533392e-01
2.270000000000000462e+00,5.931268022319819977e-01
