# q/kF, int w**2 * S(q; w) dw
1.000000000000000021e-02,1.798586012544324466e-18
2.000000000000000042e-02,1.016165434799329159e-18
2.999999999999999889e-02,1.322042865142853307e-18
4.000000000000000083e-02,1.489647874061188772e-18
5.000000000000000278e-02,1.614304974120766479e-18
6.000000000000000472e-02,1.877242605028843054e-18
6.999999999999999278e-02,2.596478716202246356e-18
8.000000000000000167e-02,4.965064004727614631e-18
8.999999999999999667e-02,2.037368326334435621e-17
9.999999999999999167e-02,8.419349025415308257e-16
1.099999999999999867e-01,1.674652024327344542e-17
1.199999999999999956e-01,1.012762693304313251e-17
1.300000000000000044e-01,1.516232971298264687e-17
1.400000000000000133e-01,1.067018499880272120e-16
1.500000000000000222e-01,5.933771452071678273e-17
1.600000000000000033e-01,3.303198534821174926e-17
1.700000000000000122e-01,5.909467244415166689e-17
1.800000000000000211e-01,4.186023333109923113e-16
1.900000000000000022e-01,8.914341338883861629e-17
2.000000000000000111e-01,1.443929524472255518e-16
2.100000000000000200e-01,2.691643604128056099e-16
2.199999999999999734e-01,2.290566801992546041e-16
2.300000000000000100e-01,1.213636855214926248e-15
2.400000000000000189e-01,4.249740349638168675e-16
2.500000000000000000e-01,6.517069182897308770e-16
2.600000000000000089e-01,7.668857080988100221e-16
2.700000000000000178e-01,1.048361037876979814e-15
2.800000000000000266e-01,1.316825809904859339e-15
2.900000000000000355e-01,1.797899806981886731e-15
2.999999999999999889e-01,2.186931318572983339e-15
3.099999999999999978e-01,4.078276415425165589e-15
3.200000000000000067e-01,3.570852819975992910e-15
3.300000000000000155e-01,4.813057442671421274e-15
3.400000000000000244e-01,5.777221142314022710e-15
3.500000000000000333e-01,7.178211859936003662e-15
3.600000000000000422e-01,1.036123076091520842e-14
3.699999999999999956e-01,1.119590746952436163e-14
3.800000000000000044e-01,1.376546565832112888e-14
3.900000000000000133e-01,1.712805836123790064e-14
4.000000000000000222e-01,2.234609622200832614e-14
4.100000000000000311e-01,2.543901204013351748e-14
4.200000000000000400e-01,3.090828132506901622e-14
4.299999999999999933e-01,3.753348911610143855e-14
4.399999999999999467e-01,4.590070900057190890e-14
4.500000000000000111e-01,6.592086749203916589e-14
4.600000000000000200e-01,6.585885731263876056e-14
4.699999999999999734e-01,7.850236696474626350e-14
4.800000000000000377e-01,9.362020030670529381e-14
4.900000000000000466e-01,1.114219295966591675e-13
5.000000000000000000e-01,1.322560308827521694e-13
5.100000000000000089e-01,1.566227580941312895e-13
5.200000000000000178e-01,1.849977544226863974e-13
5.300000000000000266e-01,2.180263899271408190e-13
5.400000000000000355e-01,2.563749697526529519e-13
5.500000000000000444e-01,3.008189675954736006e-13
5.600000000000000533e-01,3.522994042223515958e-13
5.700000000000000622e-01,4.123387336893909296e-13
5.800000000000000711e-01,5.811250172991150283e-13
5.899999999999999689e-01,5.589727141222357202e-13
5.999999999999999778e-01,6.489921129264706272e-13
6.099999999999999867e-01,7.527481512494935150e-13
6.199999999999999956e-01,8.720898747798228391e-13
6.300000000000000044e-01,1.011845245931178800e-12
6.400000000000000133e-01,1.163398849786314987e-12
6.500000000000000222e-01,1.340892326629999063e-12
6.600000000000000311e-01,8.296857122611957649e-12
6.700000000000000400e-01,1.773833198141046833e-12
6.800000000000000488e-01,2.036076466716596310e-12
6.900000000000000577e-01,2.334665860462887019e-12
7.000000000000000666e-01,2.672067351315194584e-12
7.100000000000000755e-01,3.061505394005481997e-12
7.199999999999999734e-01,3.490158999372901344e-12
7.299999999999999822e-01,3.986327646570948111e-12
7.399999999999999911e-01,4.538410499265341368e-12
7.500000000000000000e-01,5.168109889451789821e-12
7.600000000000000089e-01,5.878416826967889832e-12
7.700000000000000178e-01,6.678963989607622200e-12
7.800000000000000266e-01,7.585716169249700013e-12
7.900000000000000355e-01,8.602729270896861876e-12
8.000000000000000444e-01,9.749458014574887655e-12
8.100000000000000533e-01,1.104094805196781684e-11
8.200000000000000622e-01,1.250239387097810430e-11
8.300000000000001821e-01,1.413037338261639194e-11
8.400000000000000799e-01,1.596561360105127741e-11
8.499999999999999778e-01,1.802917436212112149e-11
8.599999999999999867e-01,2.034679412115253371e-11
8.700000000000001066e-01,2.294868590723925822e-11
8.799999999999998934e-01,2.586874873795296751e-11
8.900000000000000133e-01,2.914491950569828759e-11
9.000000000000000222e-01,3.281965552191975082e-11
9.099999999999999201e-01,3.694053635188335934e-11
9.200000000000000400e-01,4.156084609122679674e-11
9.300000000000000488e-01,4.674158728460094098e-11
9.399999999999999467e-01,5.255717463606556073e-11
