# q/kF, int w**2 * S(q; w) dw
1.000000000000000194e-02,1.550056095438570806e-12
2.000000000000000389e-02,2.145262093214945538e-11
2.999999999999999889e-02,9.168232196091938323e-11
4.000000000000000777e-02,2.426853758093501560e-10
5.000000000000000278e-02,5.198401806970932381e-10
6.000000000000000472e-02,1.041635466672900509e-09
6.999999999999999278e-02,2.160834805621625479e-09
8.000000000000001554e-02,4.968450699127010908e-09
8.999999999999999667e-02,1.184165635034198284e-08
9.999999999999997780e-02,1.842297639973767259e-08
1.100000000000000006e-01,1.665215769883498043e-08
1.199999999999999956e-01,1.532084962039501188e-08
1.300000000000000044e-01,1.720835236658124893e-08
1.400000000000000133e-01,2.186612560184361590e-08
1.500000000000000222e-01,2.704911502426376482e-08
1.600000000000000311e-01,3.057308038946996204e-08
1.700000000000000122e-01,3.359989322094021168e-08
1.800000000000000211e-01,3.750569133715431376e-08
1.900000000000000022e-01,4.203015842140361336e-08
2.000000000000000111e-01,4.663338665402908071e-08
2.100000000000000200e-01,5.134052520937702908e-08
2.200000000000000011e-01,5.630545665393683154e-08
2.300000000000000377e-01,6.152583037879702167e-08
2.400000000000000189e-01,6.696939115303400960e-08
2.500000000000000000e-01,7.263614879686318273e-08
2.600000000000000089e-01,7.853074271846691895e-08
2.700000000000000178e-01,8.465278841895323812e-08
2.800000000000000266e-01,9.100139102597626144e-08
2.900000000000000355e-01,9.757625945230554811e-08
2.999999999999999889e-01,1.043771532481525506e-07
3.099999999999999978e-01,1.114037618292233544e-07
3.200000000000000622e-01,1.186557388574940851e-07
3.300000000000000155e-01,1.261326964585130338e-07
3.400000000000000244e-01,1.338341865526267599e-07
3.500000000000000888e-01,1.417596867805772231e-07
3.600000000000000422e-01,1.499085907719975981e-07
3.699999999999999956e-01,1.582802036231898337e-07
3.800000000000000044e-01,1.668737430130913806e-07
3.900000000000000133e-01,1.756883467046002170e-07
4.000000000000000222e-01,1.847230858115347987e-07
4.100000000000000311e-01,1.939769830170949066e-07
4.200000000000000400e-01,2.034490340350005943e-07
4.299999999999999378e-01,2.131382303635993478e-07
4.400000000000000022e-01,2.230435820001334484e-07
4.500000000000000111e-01,2.331641372409846090e-07
4.600000000000000755e-01,2.434989994747430131e-07
