# q/kF, int w**2 * S(q; w) dw
1.000000000000000021e-02,1.906174287004041686e-07
2.000000000000000042e-02,6.756132688754380657e-06
2.999999999999999889e-02,2.519444240771310899e-04
4.000000000000000083e-02,7.292676603022341098e-05
5.000000000000000278e-02,3.856783100775908446e-05
6.000000000000000472e-02,3.579421339015786908e-05
6.999999999999999278e-02,4.851749127695434882e-05
8.000000000000000167e-02,9.923476447171617420e-05
8.999999999999999667e-02,2.744369386935656668e-04
9.999999999999999167e-02,3.148889067403220251e-04
1.100000000000000006e-01,2.470567540741989174e-04
1.199999999999999956e-01,3.277460594677088224e-04
1.300000000000000044e-01,4.740023102217724303e-04
1.400000000000000133e-01,4.744323556654341163e-04
1.500000000000000222e-01,5.545393511343109155e-04
1.600000000000000033e-01,6.576327913402141767e-04
1.700000000000000122e-01,7.148157703396161447e-04
1.800000000000000211e-01,8.216174788522790816e-04
1.900000000000000300e-01,9.049013020494437809e-04
2.000000000000000111e-01,1.010372727259880839e-03
2.100000000000000200e-01,1.111259469839502665e-03
2.200000000000000011e-01,1.223463249275782679e-03
2.300000000000000100e-01,1.337676926202208561e-03
2.400000000000000189e-01,1.458885457837834528e-03
2.500000000000000000e-01,1.585214747089285121e-03
2.600000000000000089e-01,1.716905469796330651e-03
2.700000000000000178e-01,1.854352674248090820e-03
2.800000000000000266e-01,1.997376248253056492e-03
2.900000000000000355e-01,2.146042927998717716e-03
2.999999999999999889e-01,2.300438975241961542e-03
3.099999999999999978e-01,2.460612759914788689e-03
3.200000000000000067e-01,2.626615291598818121e-03
3.300000000000000155e-01,2.798504535078576768e-03
3.400000000000000244e-01,2.976341202095108846e-03
3.500000000000000333e-01,3.160187869313375256e-03
3.600000000000000422e-01,3.350108989201675512e-03
3.699999999999999400e-01,3.546171487513772279e-03
3.800000000000000600e-01,3.748444420437028156e-03
3.900000000000000133e-01,3.956998950723811942e-03
4.000000000000000222e-01,4.171908902556017984e-03
4.100000000000000311e-01,4.393250187220494769e-03
4.200000000000000400e-01,4.621101183885827426e-03
4.299999999999999933e-01,4.855542610211523689e-03
4.400000000000000022e-01,5.096657548849890113e-03
4.500000000000000111e-01,5.344531900825856205e-03
4.600000000000000200e-01,5.599253439262211890e-03
4.700000000000000289e-01,5.860912973822121272e-03
4.800000000000000377e-01,6.129602723279671019e-03
4.899999999999999911e-01,6.405420419701432673e-03
5.000000000000000000e-01,6.688462449736594373e-03
5.100000000000000089e-01,6.978829477171959693e-03
5.200000000000000178e-01,7.276627882873218899e-03
5.300000000000000266e-01,7.581960332089136140e-03
5.400000000000000355e-01,7.894937332015974918e-03
5.500000000000000444e-01,8.215670340387115633e-03
5.600000000000000533e-01,8.544271135725575728e-03
5.700000000000000622e-01,8.880862251452858319e-03
5.800000000000000711e-01,9.225559994695695099e-03
5.899999999999999689e-01,9.578484096564763087e-03
5.999999999999999778e-01,9.939770834838324021e-03
6.099999999999999867e-01,1.030953126611467395e-02
6.199999999999999956e-01,1.068791701123031866e-02
6.300000000000000044e-01,1.107504668558436864e-02
6.400000000000000133e-01,1.147105523978900546e-02
6.500000000000000222e-01,1.187611481190112978e-02
6.600000000000000311e-01,1.229031599118986934e-02
6.700000000000000400e-01,1.271383615011593624e-02
6.800000000000000488e-01,1.314682384598220115e-02
6.900000000000000577e-01,1.358946083825464217e-02
7.000000000000000666e-01,1.404185982592567362e-02
7.100000000000000755e-01,1.450416654604624704e-02
7.199999999999999734e-01,1.497651789427789822e-02
7.299999999999999822e-01,1.545918687173352540e-02
7.399999999999998801e-01,1.595229209239035564e-02
7.500000000000000000e-01,1.645608874845011158e-02
7.600000000000001199e-01,1.697043094793873261e-02
7.700000000000000178e-01,1.749600962662467910e-02
7.800000000000000266e-01,1.803257154225354139e-02
7.900000000000000355e-01,1.858046296480437426e-02
8.000000000000000444e-01,1.913993081425372986e-02
8.100000000000000533e-01,1.971069797077465782e-02
8.200000000000000622e-01,2.029390587657198958e-02
8.300000000000000711e-01,2.088822411131533927e-02
8.400000000000000799e-01,2.149661824479671274e-02
8.499999999999999778e-01,2.211714494407177739e-02
8.599999999999999867e-01,2.274929332513809729e-02
8.699999999999999956e-01,2.338902037551024785e-02
8.800000000000000044e-01,2.406358198597479542e-02
8.900000000000000133e-01,2.471268869087848291e-02
9.000000000000000222e-01,2.540458850199395213e-02
9.100000000000000311e-01,2.611895521519419158e-02
9.200000000000000400e-01,2.682903279522909357e-02
9.300000000000000488e-01,2.755363854143358382e-02
9.400000000000000577e-01,2.828806224922156623e-02
9.500000000000000666e-01,2.904765422023016311e-02
9.600000000000000755e-01,2.982272310988325070e-02
9.699999999999999734e-01,3.060634529055626663e-02
9.799999999999999822e-01,3.141002295827940299e-02
9.899999999999998801e-01,3.222970552832899599e-02
1.000000000000000000e+00,3.306376286047472274e-02
1.010000000000000009e+00,3.391416362838190618e-02
1.020000000000000018e+00,3.478102726175259785e-02
1.030000000000000027e+00,3.566324126750069351e-02
1.040000000000000036e+00,3.656430185660259485e-02
1.050000000000000044e+00,3.748370697353369668e-02
1.060000000000000053e+00,3.841847087528063587e-02
1.070000000000000062e+00,3.937189927120520599e-02
1.080000000000000071e+00,4.034534650645534015e-02
1.090000000000000080e+00,4.133595167624209282e-02
1.100000000000000089e+00,4.234521236735229455e-02
1.110000000000000098e+00,4.337370505026159895e-02
1.120000000000000107e+00,4.442131007995549913e-02
1.130000000000000115e+00,4.548703998939352539e-02
1.140000000000000124e+00,4.657586103693817092e-02
1.150000000000000133e+00,4.768445814566337621e-02
1.160000000000000142e+00,4.881212403729382615e-02
1.169999999999999929e+00,4.996211205216125745e-02
1.179999999999999938e+00,5.113423531702110392e-02
1.189999999999999947e+00,5.232604251940729118e-02
1.199999999999999956e+00,5.353948573653498355e-02
1.209999999999999964e+00,5.477581995284770688e-02
1.219999999999999973e+00,5.603573404423545234e-02
1.229999999999999982e+00,5.731963478796796990e-02
1.239999999999999991e+00,5.862750275271565864e-02
1.249999999999999778e+00,5.995854217731643593e-02
1.260000000000000009e+00,6.131096381256618405e-02
1.270000000000000018e+00,6.269030070168978008e-02
1.280000000000000027e+00,6.409535307053412789e-02
1.290000000000000036e+00,6.552279743624517261e-02
1.300000000000000044e+00,6.697851212775168817e-02
1.310000000000000053e+00,6.846061219214918947e-02
1.320000000000000062e+00,6.996483006905271362e-02
1.330000000000000071e+00,7.149888031446983983e-02
1.340000000000000080e+00,7.306306942407399252e-02
1.350000000000000089e+00,7.465328998196127386e-02
1.360000000000000098e+00,7.627093759646352833e-02
1.370000000000000107e+00,7.791686902991136476e-02
1.380000000000000115e+00,7.959139037683772566e-02
1.390000000000000124e+00,8.129413902967233541e-02
1.400000000000000133e+00,8.302382610055113188e-02
1.410000000000000142e+00,8.478992498028287139e-02
1.419999999999999929e+00,8.658947893899210380e-02
1.429999999999999938e+00,8.841370719846800008e-02
1.439999999999999947e+00,9.026706911223708607e-02
1.449999999999999956e+00,9.216375816893346284e-02
1.459999999999999964e+00,9.407369177372075508e-02
1.469999999999999973e+00,9.604160952144619179e-02
1.479999999999999760e+00,9.801920560819760153e-02
1.489999999999999991e+00,1.000521605362927197e-01
1.500000000000000000e+00,1.021073234719018785e-01
1.510000000000000009e+00,1.041879954690023841e-01
1.520000000000000240e+00,1.063282408762646764e-01
1.530000000000000027e+00,1.084933034651152373e-01
1.540000000000000036e+00,1.106870393626415289e-01
1.550000000000000044e+00,1.129128803525113606e-01
1.560000000000000053e+00,1.151881733043859379e-01
1.570000000000000062e+00,1.175069616438079029e-01
1.580000000000000071e+00,1.198610384017754077e-01
1.590000000000000080e+00,1.222520192581102588e-01
1.600000000000000089e+00,1.246808908271043737e-01
1.610000000000000098e+00,1.271479207285011459e-01
1.620000000000000107e+00,1.296524630905358522e-01
1.630000000000000115e+00,1.321926529745074408e-01
1.640000000000000124e+00,1.347713056890567085e-01
1.650000000000000133e+00,1.374233623250379899e-01
1.660000000000000142e+00,1.401159820746219475e-01
1.670000000000000151e+00,1.428426358432249854e-01
1.679999999999999938e+00,1.455938087521702340e-01
1.689999999999999947e+00,1.483636246961719529e-01
1.699999999999999956e+00,1.512603071914165598e-01
1.709999999999999964e+00,1.541711225514735273e-01
1.719999999999999973e+00,1.570711663984737938e-01
1.729999999999999982e+00,1.600934399940271979e-01
1.739999999999999991e+00,1.631502192037982968e-01
1.750000000000000222e+00,1.661586654919630923e-01
1.760000000000000009e+00,1.693781806891034025e-01
1.770000000000000018e+00,1.725206013236579294e-01
1.780000000000000027e+00,1.757848909344586763e-01
1.790000000000000036e+00,1.790639040690053807e-01
1.800000000000000044e+00,1.823958359731930046e-01
1.810000000000000053e+00,1.857932272566368004e-01
1.820000000000000062e+00,1.892300306141550259e-01
1.830000000000000071e+00,1.927090871104888969e-01
1.840000000000000080e+00,1.962953620791311193e-01
1.850000000000000089e+00,1.997879684018071533e-01
1.860000000000000098e+00,2.035794346585692027e-01
1.870000000000000107e+00,2.071443571965577435e-01
1.880000000000000115e+00,2.110324069712332939e-01
1.890000000000000124e+00,2.148610489161801862e-01
1.900000000000000133e+00,2.185341941349769057e-01
1.910000000000000142e+00,2.227189515593726854e-01
1.920000000000000151e+00,2.266627766480619199e-01
1.929999999999999938e+00,2.304995058975860822e-01
1.939999999999999947e+00,2.349043925919611642e-01
1.949999999999999956e+00,2.390617327630589206e-01
1.959999999999999964e+00,2.429870302793117331e-01
1.969999999999999973e+00,2.475491613236342758e-01
1.979999999999999760e+00,2.520548987026540733e-01
1.989999999999999991e+00,2.563136738278644633e-01
2.000000000000000000e+00,2.603769045717893582e-01
2.009999999999999787e+00,2.654318833582384740e-01
2.020000000000000018e+00,2.702172306991601491e-01
2.029999999999999805e+00,2.747468836931193370e-01
2.040000000000000036e+00,2.790343493739751435e-01
2.049999999999999822e+00,2.840484249471593725e-01
2.059999999999999609e+00,2.893812358785084471e-01
2.069999999999999840e+00,2.944389946328395680e-01
2.079999999999999627e+00,2.992332945522279686e-01
2.089999999999999858e+00,3.037766746957699660e-01
2.099999999999999645e+00,3.086880195422851969e-01
2.109999999999999876e+00,3.147200068720309996e-01
2.119999999999999662e+00,3.204531528886403469e-01
2.129999999999999893e+00,3.258994712958654394e-01
2.139999999999999680e+00,3.310700530895925864e-01
2.149999999999999911e+00,3.359764318575305109e-01
2.159999999999999698e+00,3.406323591292851893e-01
2.169999999999999929e+00,3.466424964200707226e-01
2.179999999999999716e+00,3.535119186084898502e-01
2.189999999999999947e+00,3.600563210403732728e-01
2.199999999999999734e+00,3.662874083467586028e-01
2.209999999999999964e+00,3.722161659644173115e-01
2.219999999999999751e+00,3.778534844245031721e-01
2.229999999999999982e+00,3.832103052563326506e-01
2.239999999999999769e+00,3.882979311243525133e-01
2.250000000000000000e+00,3.931293741087237281e-01
2.259999999999999787e+00,3.992532046182663552e-01
2.270000000000000462e+00,4.078891141826052613e-01
2.279999999999999805e+00,4.161424436263858051e-01
2.290000000000000036e+00,4.240269941659876585e-01
2.299999999999999822e+00,4.315546381898824890e-01
2.310000000000000053e+00,4.387368364238332652e-01
2.319999999999999840e+00,4.455847872693964318e-01
2.329999999999999627e+00,4.521094324924398999e-01
2.339999999999999858e+00,4.583214468033557920e-01
2.349999999999999645e+00,4.642312388746253626e-01
2.359999999999999876e+00,4.698489736084986990e-01
2.369999999999999662e+00,4.751846345213853740e-01
2.379999999999999893e+00,4.802481618822200260e-01
2.389999999999999680e+00,4.850498023698801564e-01
2.399999999999999911e+00,4.896012719647361289e-01
2.409999999999999698e+00,4.939748658951380045e-01
2.419999999999999929e+00,5.079101449880437658e-01
2.429999999999999716e+00,5.212894535121828099e-01
2.439999999999999947e+00,5.341400067744336289e-01
2.449999999999999734e+00,5.464784276793681617e-01
2.459999999999999964e+00,5.583199343760206768e-01
2.469999999999999751e+00,5.696790938114996150e-01
2.479999999999999982e+00,5.805699839243386728e-01
2.489999999999999769e+00,5.910062386070080720e-01
2.499999999999999556e+00,6.010010513771240070e-01
2.509999999999999787e+00,6.105671821142893974e-01
2.520000000000000018e+00,6.197169589017201830e-01
2.529999999999999805e+00,6.284622756551350165e-01
2.540000000000000036e+00,6.368146047982287117e-01
2.549999999999999822e+00,6.447850008059762272e-01
2.560000000000000053e+00,6.523841097728485527e-01
2.569999999999999840e+00,6.596221843587306566e-01
2.579999999999999627e+00,6.665090887882242354e-01
2.589999999999999858e+00,6.730543159156698874e-01
2.599999999999999645e+00,6.792670029414203947e-01
2.609999999999999876e+00,6.851559344832770515e-01
2.619999999999999662e+00,6.907295713196841547e-01
2.629999999999999893e+00,6.959960476982178790e-01
2.639999999999999680e+00,7.009631954682783439e-01
2.649999999999999911e+00,7.056385591766947130e-01
2.659999999999999698e+00,7.100293910551817023e-01
2.669999999999999929e+00,7.141426890499619207e-01
2.679999999999999716e+00,7.179851903203353647e-01
2.689999999999999947e+00,7.215633920505732934e-01
2.699999999999999734e+00,7.248835541454501374e-01
2.709999999999999964e+00,7.279517172065688158e-01
2.719999999999999751e+00,7.307737141095560496e-01
