# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000019997185295662e+00,-3.768394023495602596e-07
1.059529764882441265e-02,1.000022423136882832e+00,-1.149339361461443199e-07
1.119059529764882509e-02,1.000025075155558163e+00,2.005499705193259084e-07
1.178589294647323753e-02,1.000027714961709835e+00,-1.380925360727758289e-07
1.238119059529764823e-02,1.000030438020781176e+00,-1.019433581994633187e-08
1.297648824412206067e-02,1.000033497126883830e+00,-8.000541207309196165e-08
1.357178589294647311e-02,1.000036680730128635e+00,5.515743095596548735e-08
1.416708354177088555e-02,1.000039900238873569e+00,-1.438255063934690535e-07
1.476238119059529799e-02,1.000043375608749008e+00,2.291052036973439954e-08
1.535767883941971043e-02,1.000046894523670238e+00,1.131830700273894631e-07
1.595297648824412287e-02,1.000050631880318619e+00,1.221375643956079671e-07
1.654827413706853531e-02,1.000054499850786316e+00,3.514630120271534204e-08
1.714357178589294775e-02,1.000058458721843069e+00,-8.457156908114882299e-08
1.773886943471736019e-02,1.000062612364260861e+00,-2.352186778686871094e-08
1.833416708354176916e-02,1.000066876767821800e+00,-5.738964192758544414e-09
1.892946473236618160e-02,1.000071294704167002e+00,-9.294299552209396842e-09
1.952476238119059404e-02,1.000075852427670275e+00,1.002582572517951576e-09
2.012006003001500648e-02,1.000080551467745771e+00,2.287664724320848109e-09
2.071535767883941892e-02,1.000085384188718507e+00,-3.009174465162800929e-09
2.131065532766383136e-02,1.000090365104107315e+00,2.083836814215089817e-08
2.190595297648824380e-02,1.000095485050838118e+00,-2.263510956446168620e-08
2.250125062531265624e-02,1.000100751668787424e+00,-3.865769926392203553e-10
2.309654827413706868e-02,1.000106156558669523e+00,-1.921041170582782673e-08
2.369184592296148112e-02,1.000111700486491229e+00,-1.214093336976418414e-08
2.428714357178589356e-02,1.000117388801064156e+00,4.954379906330075301e-09
2.488244122061030600e-02,1.000123215394488563e+00,-6.396543517084296582e-09
2.547773886943471844e-02,1.000129191726120137e+00,1.197448329381956000e-08
2.607303651825913088e-02,1.000135295648367784e+00,1.332300825218624141e-09
2.666833416708354332e-02,1.000141550841552096e+00,5.515481293905112042e-09
2.726363181590795576e-02,1.000147945087507706e+00,6.104783345506348269e-12
2.785892946473236820e-02,1.000154479152698395e+00,-1.132604010578574864e-09
2.845422711355678064e-02,1.000161155331306784e+00,-2.578558921939587972e-09
2.904952476238119308e-02,1.000167973626159057e+00,-7.267753732165260772e-09
2.964482241120560552e-02,1.000174937859297453e+00,3.890102684422913626e-09
3.024012006003001796e-02,1.000182037340034302e+00,1.248057213132369983e-10
3.083541770885443040e-02,1.000189278945810001e+00,-1.932665139037225840e-09
3.143071535767884284e-02,1.000196665735082036e+00,3.768373502133215425e-09
3.202601300650325528e-02,1.000204191600218007e+00,1.299494511997068003e-09
3.262131065532766772e-02,1.000211858835914569e+00,-4.199068204258083742e-09
3.321660830415208016e-02,1.000219668973132192e+00,-1.503136282110517848e-09
3.381190595297649260e-02,1.000227620487454727e+00,-1.834646212728330283e-09
3.440720360180089810e-02,1.000235714909987195e+00,3.335798304249237327e-10
3.500250125062531054e-02,1.000243949952528189e+00,-9.856715443845588580e-11
3.559779889944972298e-02,1.000252326764364597e+00,9.274581103113634323e-12
3.619309654827413542e-02,1.000260846876827925e+00,1.396742832504571652e-09
3.678839419709854786e-02,1.000269507619900855e+00,-1.249860215324360979e-10
3.738369184592296030e-02,1.000278309761124307e+00,-5.978626482772141447e-10
3.797898949474737273e-02,1.000287254832040507e+00,-8.720288935393228837e-10
3.857428714357178517e-02,1.000296342454501497e+00,-1.053379605764348526e-11
3.916958479239619761e-02,1.000305570722546999e+00,2.256095310571026857e-11
3.976488244122061005e-02,1.000314941931857549e+00,3.387901070794895795e-11
4.036018009004502249e-02,1.000324454940513030e+00,3.341249499300147363e-10
4.095547773886943493e-02,1.000334110898464024e+00,-2.647659869126073318e-12
4.155077538769384737e-02,1.000343907517952768e+00,-8.682732310916205939e-10
4.214607303651825981e-02,1.000353847476970648e+00,-7.344547192644768074e-11
4.274137068534267225e-02,1.000363929251821382e+00,-4.861473446027275713e-10
4.333666833416708469e-02,1.000374153228760887e+00,2.898015161179046925e-12
4.393196598299149713e-02,1.000384519412127249e+00,-1.123692694449118790e-09
4.452726363181590957e-02,1.000395028570315592e+00,4.711365741982830389e-10
4.512256128064032201e-02,1.000405679943804138e+00,3.166662487785743513e-10
4.571785892946473445e-02,1.000416472773100196e+00,-7.929503720305319803e-10
4.631315657828914689e-02,1.000427408972812682e+00,4.828160093950372620e-11
4.690845422711355933e-02,1.000438487783590569e+00,2.926848763351586058e-10
4.750375187593797177e-02,1.000449708828129447e+00,1.917754843816510402e-10
4.809904952476238421e-02,1.000461072111192840e+00,-2.770830231924037435e-10
4.869434717358679665e-02,1.000472578401659485e+00,-1.382818304307420218e-10
4.928964482241120909e-02,1.000484227322408159e+00,1.134725646778633745e-11
4.988494247123562153e-02,1.000496018878397342e+00,3.403355375297678620e-11
5.048024012006003397e-02,1.000507953456688304e+00,1.115852965583030709e-09
5.107553776888444641e-02,1.000520030298283958e+00,2.688017586294222383e-10
5.167083541770885885e-02,1.000532250172412541e+00,4.040016099438049031e-10
5.226613306653327129e-02,1.000544613084291212e+00,8.149205754648393064e-10
5.286143071535768373e-02,1.000557118275078539e+00,-5.112399392714906490e-11
5.345672836418209617e-02,1.000569767278343125e+00,4.607356718366872883e-10
5.405202601300650861e-02,1.000582558571237346e+00,-1.435878083100306216e-10
5.464732366183092105e-02,1.000595493305416861e+00,5.390110580094643147e-11
5.524262131065533349e-02,1.000608571104340205e+00,2.630118345336995844e-11
5.583791895947974593e-02,1.000621791591508769e+00,-7.478753172307506247e-10
5.643321660830415837e-02,1.000635155918819796e+00,-6.386136064406855439e-11
5.702851425712857081e-02,1.000648663327823540e+00,3.105526946711733480e-11
5.762381190595298325e-02,1.000662313824289162e+00,-1.571038854564222024e-10
5.821910955477738875e-02,1.000676107414047111e+00,-7.608567109684826267e-10
5.881440720360180119e-02,1.000690044867208250e+00,-4.778337725497294741e-10
5.940970485242621363e-02,1.000704125807643452e+00,-1.284083950281455853e-12
6.000500250125062607e-02,1.000718349859262668e+00,-2.571343138413340380e-11
6.060030015007503851e-02,1.000732717792394588e+00,8.825384867350295664e-11
6.119559779889945095e-02,1.000747229231078395e+00,7.374144628258250123e-10
6.179089544772386339e-02,1.000761883799393903e+00,-3.191609199149069747e-10
6.238619309654827583e-02,1.000776682267887185e+00,-4.798492714286339833e-10
6.298149074537268133e-02,1.000791624642914934e+00,-1.883058153850925268e-10
6.357678839419710071e-02,1.000806710930896015e+00,1.140111338671090767e-10
6.417208604302150621e-02,1.000821940756151607e+00,-4.811928633330353478e-11
6.476738369184592559e-02,1.000837314889537533e+00,4.006329712424872531e-10
6.536268134067033109e-02,1.000852832191162278e+00,-5.237332789675973675e-10
6.595797898949475047e-02,1.000868494196366809e+00,-2.404521026733165069e-10
6.655327663831915597e-02,1.000884300147549144e+00,-1.059374810097324169e-12
6.714857428714357535e-02,1.000900250051500295e+00,-1.525739534713466128e-10
6.774387193596798085e-02,1.000916344297269722e+00,2.327105175226051870e-11
6.833916958479240022e-02,1.000932582891790767e+00,4.842709566688084909e-10
6.893446723361680573e-02,1.000948965459852236e+00,2.465124770978376938e-10
6.952976488244122510e-02,1.000965492008494939e+00,-6.966254240126090735e-10
7.012506253126563061e-02,1.000982164073701330e+00,6.273533914580299221e-10
7.072036018009004998e-02,1.000998979369352782e+00,-5.312272843838172776e-10
7.131565782891445548e-02,1.001015940196036347e+00,2.989597458480375280e-10
7.191095547773887486e-02,1.001033045032160507e+00,-6.705813682117423014e-11
7.250625312656328036e-02,1.001050294649569405e+00,-9.535039424690691847e-11
7.310155077538768587e-02,1.001067689055716636e+00,6.801226248853708967e-12
7.369684842421210524e-02,1.001085228258118187e+00,1.416781136853728640e-10
7.429214607303651074e-02,1.001102912264353328e+00,3.126902070604842265e-10
7.488744372186093012e-02,1.001120741082064614e+00,1.868484256206670063e-10
7.548274137068533562e-02,1.001138714718956546e+00,-1.121571724382874632e-10
7.607803901950975500e-02,1.001156833565083559e+00,-9.768830189216258604e-11
7.667333666833416050e-02,1.001175097628296484e+00,2.446847169323973503e-10
7.726863431715857988e-02,1.001193506534210353e+00,-1.061015719727720094e-10
7.786393196598298538e-02,1.001212061055395841e+00,3.933021686108872410e-10
7.845922961480740476e-02,1.001230760435286582e+00,7.849276784099855731e-13
7.905452726363181026e-02,1.001249605446608237e+00,1.865682053292516684e-10
7.964982491245622964e-02,1.001268595715220977e+00,6.108402672566626279e-11
8.024512256128063514e-02,1.001287731249355328e+00,-4.996645319721438806e-10
8.084042021010505452e-02,1.001307013204335350e+00,6.458652501706295755e-10
8.143571785892946002e-02,1.001326440059181921e+00,3.778787283081896931e-10
8.203101550775387940e-02,1.001346012587009282e+00,6.928224660640580623e-11
8.262631315657828490e-02,1.001365730796323739e+00,-4.128120068003227061e-10
8.322161080540270428e-02,1.001385595460441813e+00,3.554722072252047321e-10
8.381690845422710978e-02,1.001405605440900182e+00,-5.932521141005510272e-11
8.441220610305152916e-02,1.001425761511150592e+00,-2.512481334093764542e-10
8.500750375187593466e-02,1.001446064062372798e+00,4.623389449065486320e-10
8.560280140070035404e-02,1.001466512338630599e+00,3.691574823605492384e-10
8.619809904952475954e-02,1.001487106348812661e+00,-6.519003115101896707e-10
8.679339669834916504e-02,1.001507847631548653e+00,3.530179482069683093e-10
8.738869434717358442e-02,1.001528734666240261e+00,1.639567370759209294e-10
8.798399199599798992e-02,1.001549768226838610e+00,2.358654382916824943e-10
8.857928964482240930e-02,1.001570948322535903e+00,3.619008426269942902e-10
8.917458729364681480e-02,1.001592274962588291e+00,4.485670723752831049e-10
8.976988494247123418e-02,1.001613748156316319e+00,3.753727328970056863e-10
9.036518259129563968e-02,1.001635367913105590e+00,5.947464742916963587e-12
9.096048024012005906e-02,1.001657134624881040e+00,-5.134581648746915825e-11
9.155577788894446456e-02,1.001679048301181929e+00,4.292832755936615285e-11
9.215107553776888394e-02,1.001701108569118537e+00,-5.516844758801652336e-10
9.274637318659328944e-02,1.001723316203335656e+00,-4.995397429041759096e-10
9.334167083541770882e-02,1.001745671213592148e+00,1.189055520711690147e-10
