# q/kF, int w**0 * S(q; w) dw
1.000000000000000021e-02,6.119798982296324761e-13
2.000000000000000042e-02,7.147549191711139651e-13
2.999999999999999889e-02,3.301328923030506605e-12
4.000000000000000083e-02,1.257463815374916095e-11
5.000000000000000278e-02,3.747784600081012002e-11
6.000000000000000472e-02,9.280315363926553029e-11
6.999999999999999278e-02,2.007447843669069131e-10
8.000000000000000167e-02,3.927978472094657392e-10
8.999999999999999667e-02,7.146679851668529722e-10
9.999999999999999167e-02,1.482204336070766367e-09
1.099999999999999867e-01,1.955520274590212625e-09
1.199999999999999956e-01,3.033331212845779779e-09
1.300000000000000044e-01,4.554153122692197729e-09
1.400000000000000133e-01,6.669664937422154059e-09
1.500000000000000222e-01,9.452299668755870004e-09
1.600000000000000033e-01,1.313538201756618368e-08
1.700000000000000122e-01,1.793358071793325649e-08
1.800000000000000211e-01,2.417843916557459337e-08
1.900000000000000022e-01,3.182160094044632500e-08
2.000000000000000111e-01,4.152334089666638119e-08
2.100000000000000200e-01,5.354453297310675759e-08
2.199999999999999734e-01,6.822803842328610657e-08
2.300000000000000100e-01,8.649881754819213697e-08
2.400000000000000189e-01,1.077635419989811162e-07
2.500000000000000000e-01,1.337489158558491820e-07
2.600000000000000089e-01,1.646616482300559643e-07
2.700000000000000178e-01,2.013749914239035234e-07
2.800000000000000266e-01,2.446493833314002068e-07
2.900000000000000355e-01,2.955146699813358708e-07
2.999999999999999889e-01,3.549006096570592535e-07
3.099999999999999978e-01,4.248235019614845248e-07
3.200000000000000067e-01,5.042772507029452744e-07
3.300000000000000155e-01,5.970395968976303759e-07
3.400000000000000244e-01,7.037504161010088499e-07
3.500000000000000333e-01,8.262966480695308677e-07
3.600000000000000422e-01,9.668599085750068874e-07
3.699999999999999956e-01,1.126803016341600222e-06
3.800000000000000044e-01,1.309250433696355722e-06
3.900000000000000133e-01,1.516464050447026762e-06
4.000000000000000222e-01,1.754108727228960275e-06
4.100000000000000311e-01,2.017052291699445051e-06
4.200000000000000400e-01,2.316824593120504996e-06
4.299999999999999933e-01,2.654556132776722509e-06
4.399999999999999467e-01,3.034400563593088384e-06
4.500000000000000111e-01,3.464697761555292645e-06
4.600000000000000200e-01,3.938722859420834869e-06
4.699999999999999734e-01,4.472798353482735972e-06
4.800000000000000377e-01,5.069766526248338260e-06
4.900000000000000466e-01,5.736061243784584738e-06
5.000000000000000000e-01,6.478001042337028302e-06
5.100000000000000089e-01,7.304055863843207495e-06
5.200000000000000178e-01,8.221621241038749698e-06
5.300000000000000266e-01,9.240541242270011423e-06
5.400000000000000355e-01,1.037031962654663048e-05
5.500000000000000444e-01,1.162152979048890349e-05
5.600000000000000533e-01,1.300623044402295119e-05
5.700000000000000622e-01,1.459609244062535384e-05
5.800000000000000711e-01,1.622705388517163973e-05
5.899999999999999689e-01,1.809233894010804815e-05
5.999999999999999778e-01,2.014904764237575858e-05
6.099999999999999867e-01,2.241517097233741417e-05
6.199999999999999956e-01,2.496459136509424653e-05
6.300000000000000044e-01,2.765476499125627455e-05
6.400000000000000133e-01,3.067170403259183293e-05
6.500000000000000222e-01,3.398604352153572310e-05
6.600000000000000311e-01,3.762481632963706406e-05
6.700000000000000400e-01,4.161846158168997103e-05
6.800000000000000488e-01,4.602589230336428833e-05
6.900000000000000577e-01,5.079756070221156386e-05
7.000000000000000666e-01,5.605628797410141314e-05
7.100000000000000755e-01,6.181480169861455949e-05
7.199999999999999734e-01,6.811767344411382753e-05
7.299999999999999822e-01,7.501450914846146648e-05
7.399999999999999911e-01,8.255615735329371180e-05
7.500000000000000000e-01,9.080285279387917646e-05
7.600000000000000089e-01,9.981539791919866861e-05
