# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,9.999883092320838163e-01,-3.113630499163023269e-05
1.149574787393696854e-02,9.999918313898634725e-01,6.443372587594532200e-06
1.299149574787393686e-02,9.999853338564863581e-01,4.725494194612879812e-06
1.448724362181090519e-02,9.999831130402790924e-01,4.473229330170801751e-06
1.598299149574787525e-02,9.999785767201366804e-01,-1.029512939121346449e-06
1.747873936968484185e-02,9.999745291801220848e-01,-1.664620255192872590e-06
1.897448724362181191e-02,9.999697851769516754e-01,9.984208464430819433e-07
2.047023511755877850e-02,9.999651939323040972e-01,-2.107026590980609626e-07
2.196598299149574857e-02,9.999597840474481192e-01,-3.965031560859700825e-07
2.346173086543271863e-02,9.999541053791599632e-01,-2.527526083984097497e-07
2.495747873936968522e-02,9.999481273852228735e-01,7.433386006727715767e-08
2.645322661330665182e-02,9.999416667916662949e-01,-1.096676778278293531e-07
2.794897448724362188e-02,9.999349374320211092e-01,-7.568563020754481840e-08
2.944472236118059194e-02,9.999277865809484966e-01,4.109695728171659064e-08
3.094047023511756200e-02,9.999202570116026978e-01,-3.852168473095218815e-08
3.243621810905452513e-02,9.999123853872243783e-01,-3.643998747193674798e-08
3.393196598299149519e-02,9.999041411703263327e-01,-5.264353375444839953e-08
3.542771385692846525e-02,9.998955426971055660e-01,9.657502864079957403e-08
3.692346173086543532e-02,9.998865105597443126e-01,-4.099431150095256271e-08
3.841920960480240538e-02,9.998771486216501136e-01,-2.510291641222295973e-08
3.991495747873936850e-02,9.998674080209816184e-01,-9.753144070145935984e-09
4.141070535267633856e-02,9.998573070951096708e-01,-3.233226353316358656e-09
4.290645322661330863e-02,9.998468336373195209e-01,3.725555974831714307e-09
4.440220110055027869e-02,9.998359754418019163e-01,-1.331064369836098690e-09
4.589794897448724875e-02,9.998247630640619832e-01,-1.433141516571368067e-08
4.739369684842421881e-02,9.998131904073378484e-01,1.513949332565545092e-08
4.888944472236118194e-02,9.998012391585608949e-01,7.452500727644918988e-09
5.038519259629815200e-02,9.997889215479894842e-01,4.648814111440925574e-09
5.188094047023512206e-02,9.997762314806971640e-01,-3.579939678033373303e-09
5.337668834417209213e-02,9.997631811872487173e-01,1.707513686000077497e-09
5.487243621810905525e-02,9.997497523570890721e-01,-7.008583491341382389e-09
5.636818409204602531e-02,9.997359694377184747e-01,7.054438810882855415e-09
5.786393196598299538e-02,9.997218141196245744e-01,3.930205161317693096e-09
5.935967983991996544e-02,9.997072925264185450e-01,-1.090427304006862365e-09
6.085542771385693550e-02,9.996924046739329439e-01,-9.702725289884063567e-09
6.235117558779389862e-02,9.996771566861486491e-01,-7.140505964286897005e-10
6.384692346173086175e-02,9.996615424717688603e-01,3.483230259782055379e-09
6.534267133566783181e-02,9.996455620478271742e-01,1.091813639497706214e-09
6.683841920960480187e-02,9.996292154317606427e-01,-3.815160631859296050e-09
6.833416708354177194e-02,9.996125087487668370e-01,-3.706670304026727293e-09
6.982991495747874200e-02,9.995954389631489523e-01,8.420830699404772237e-11
7.132566283141571206e-02,9.995780060933863176e-01,1.735860788443192366e-09
7.282141070535266825e-02,9.995602071048296233e-01,-5.558969062846624035e-09
7.431715857928963831e-02,9.995420542307912326e-01,4.762180760842283549e-09
7.581290645322660837e-02,9.995235352767819492e-01,6.404264674131335670e-09
7.730865432716357843e-02,9.995046502630278162e-01,-5.001052905129127679e-09
7.880440220110054850e-02,9.994854114233543418e-01,-3.011322302626142116e-10
8.030015007503751856e-02,9.994658126715997293e-01,3.240863244435826628e-09
8.179589794897448862e-02,9.994458479224603842e-01,-5.896256594084648031e-09
8.329164582291145869e-02,9.994255294102288856e-01,-4.576595991068081062e-09
8.478739369684842875e-02,9.994048510502563376e-01,-6.465273871825085122e-09
8.628314157078538493e-02,9.993838189707557884e-01,6.437211874654915678e-10
8.777888944472235500e-02,9.993624270880911986e-01,2.030272061581846370e-09
8.927463731865932506e-02,9.993406754252556201e-01,-1.431793128503586597e-09
9.077038519259629512e-02,9.993185701112298203e-01,2.999400727790736394e-11
9.226613306653326518e-02,9.992961111693769993e-01,5.327402186061558663e-09
9.376188094047023525e-02,9.992732925181116999e-01,1.830493534526951004e-09
9.525762881440720531e-02,9.992501202871539867e-01,1.290848539170618367e-10
9.675337668834417537e-02,9.992265945010009309e-01,-7.250178235566067948e-11
9.824912456228114543e-02,9.992027151845237487e-01,-3.255324898531959548e-10
