# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000019997185295662e+00,-3.768288333903419207e-07
1.059529764882441265e-02,1.000022423136882832e+00,-1.149303174642657159e-07
1.119059529764882509e-02,1.000025075155558163e+00,2.005429267577445779e-07
1.178589294647323753e-02,1.000027714961709835e+00,-1.380871562124362017e-07
1.238119059529764823e-02,1.000030438020781176e+00,-1.019389753201634216e-08
1.297648824412206067e-02,1.000033497126883830e+00,-8.000163365938089368e-08
1.357178589294647311e-02,1.000036680730128635e+00,5.515458155375109336e-08
1.416708354177088555e-02,1.000039900238873569e+00,-1.438174103536375541e-07
1.476238119059529799e-02,1.000043375608749008e+00,2.290912006187476623e-08
1.535767883941971043e-02,1.000046894523670238e+00,1.131755830187299398e-07
1.595297648824412287e-02,1.000050631880318619e+00,1.221288465654335800e-07
1.654827413706853531e-02,1.000054499850786316e+00,3.514360184290863342e-08
1.714357178589294775e-02,1.000058458721843069e+00,-8.456459795731197544e-08
1.773886943471736019e-02,1.000062612364260861e+00,-2.351979192026939885e-08
1.833416708354176916e-02,1.000066876767821800e+00,-5.738423149936870291e-09
1.892946473236618160e-02,1.000071294704167002e+00,-9.293365504437261448e-09
1.952476238119059404e-02,1.000075852427670275e+00,1.002475379273218984e-09
2.012006003001500648e-02,1.000080551467745771e+00,2.287404991596522977e-09
2.071535767883941892e-02,1.000085384188718507e+00,-3.008812298897966278e-09
2.131065532766383136e-02,1.000090365104107315e+00,2.083571394572951406e-08
2.190595297648824380e-02,1.000095485050838118e+00,-2.263206319435486031e-08
2.250125062531265624e-02,1.000100751668787424e+00,-3.865220986150235030e-10
2.309654827413706868e-02,1.000106156558669523e+00,-1.920753757459709861e-08
2.369184592296148112e-02,1.000111700486491229e+00,-1.213902208396831078e-08
2.428714357178589356e-02,1.000117388801064156e+00,4.953560276160559307e-09
2.488244122061030600e-02,1.000123215394488563e+00,-6.395432790702312250e-09
2.547773886943471844e-02,1.000129191726120137e+00,1.197230330486348650e-08
