# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,9.999883092320838163e-01,-2.658768388630328161e-05
1.149574787393696854e-02,9.999883856015068240e-01,4.218360609486992985e-06
1.299149574787393686e-02,9.999816681465641954e-01,1.157401353868436900e-06
1.448724362181090519e-02,9.999753967312134950e-01,-7.670183949981534965e-06
1.598299149574787525e-02,9.999729376675527970e-01,5.147499897439901055e-07
1.747873936968484185e-02,9.999675338502630462e-01,-1.033619333234980786e-06
1.897448724362181191e-02,9.999618734662456543e-01,1.146747551361571027e-06
2.047023511755877850e-02,9.999554738777997054e-01,2.569396762019948710e-07
2.196598299149574857e-02,9.999488971590663189e-01,6.955777315242882615e-07
2.346173086543271863e-02,9.999414407425117890e-01,-6.755431960492331804e-07
2.495747873936968522e-02,9.999338988518136073e-01,1.191847949222335369e-07
2.645322661330665182e-02,9.999257949696306325e-01,2.959929312762455187e-08
2.794897448724362188e-02,9.999171352184832440e-01,4.451101531799395161e-08
2.944472236118059194e-02,9.999080295766472615e-01,9.650667931460077398e-08
3.094047023511756200e-02,9.998984719470435101e-01,1.660262405334123059e-08
3.243621810905452513e-02,9.998884195793951157e-01,-2.610038918327006741e-08
3.393196598299149519e-02,9.998778908152113898e-01,4.105586959290973730e-08
3.542771385692846525e-02,9.998668673426788223e-01,-8.109002713752033742e-08
3.692346173086543532e-02,9.998554102660363041e-01,-2.653146391473626078e-08
3.841920960480240538e-02,9.998434585125851592e-01,1.341857414072222975e-08
3.991495747873936850e-02,9.998310426431673559e-01,-1.547158090531297934e-08
4.141070535267633856e-02,9.998181382404881523e-01,-5.317633444690272054e-09
4.290645322661330863e-02,9.998047697572861603e-01,-1.238076374754370714e-08
4.440220110055027869e-02,9.997909311035332314e-01,4.315225621276397305e-09
4.589794897448724875e-02,9.997766039734921062e-01,-1.780113345617451821e-08
4.739369684842421881e-02,9.997618250374922244e-01,1.389145809493897042e-08
4.888944472236118194e-02,9.997465515581808182e-01,-1.019964512849469264e-08
5.038519259629815200e-02,9.997308140983695024e-01,1.699546059441559009e-10
5.188094047023512206e-02,9.997146065717800179e-01,2.003056054356022328e-09
5.337668834417209213e-02,9.996979228931802686e-01,1.043322972460458521e-08
5.487243621810905525e-02,9.996807569784114111e-01,-5.728910235092143921e-09
5.636818409204602531e-02,9.996631271751157399e-01,-5.114410006612502002e-09
5.786393196598299538e-02,9.996450212924963274e-01,-1.548061900891184244e-09
5.935967983991996544e-02,9.996264454636628605e-01,1.392194470817287724e-09
6.085542771385693550e-02,9.996073936072614741e-01,-1.111085445870685362e-09
6.235117558779389862e-02,9.995878718575232913e-01,1.641559665976899603e-09
6.384692346173086175e-02,9.995678741346640805e-01,1.031711271970436676e-09
6.534267133566783181e-02,9.995474065740235226e-01,1.532415971894351762e-09
6.683841920960480187e-02,9.995264630973994535e-01,-1.104164981668987118e-09
6.833416708354177194e-02,9.995050498412304529e-01,-6.939282481965847182e-10
6.982991495747874200e-02,9.994831607289057507e-01,-8.351712210696859984e-09
7.132566283141571206e-02,9.994608080044172782e-01,6.737497337816478193e-09
7.282141070535266825e-02,9.994379733796829868e-01,-3.328386233292235374e-09
7.431715857928963831e-02,9.994146690999063942e-01,-4.483293292167900290e-09
7.581290645322660837e-02,9.993908951977441557e-01,-2.387125830338732571e-09
7.730865432716357843e-02,9.993666517065150634e-01,3.811672755205108842e-09
7.880440220110054850e-02,9.993419325544442566e-01,2.433638290888495703e-09
8.030015007503751856e-02,9.993167438822345705e-01,4.904315065168419469e-09
8.179589794897448862e-02,9.992910796197489454e-01,-4.836104849914590886e-10
8.329164582291145869e-02,9.992649459087284969e-01,-2.214753935803059903e-09
8.478739369684842875e-02,9.992383427858194667e-01,7.900236020930149810e-12
8.628314157078538493e-02,9.992112702883275688e-01,5.803567737494574058e-09
8.777888944472235500e-02,9.991837223494147713e-01,2.366323803570935524e-09
8.927463731865932506e-02,9.991557051128563405e-01,2.154386335995184254e-09
9.077038519259629512e-02,9.991272186179512849e-01,4.735701386593405005e-09
9.226613306653326518e-02,9.990982568003675679e-01,-1.824783435466770450e-09
9.376188094047023525e-02,9.990688319094922498e-01,6.035033583984272809e-09
9.525762881440720531e-02,9.990389317782019107e-01,3.979977125645461911e-09
9.675337668834417537e-02,9.990085625527440616e-01,4.698772593236811562e-09
9.824912456228114543e-02,9.989777181721644084e-01,-4.964657351891332837e-09
9.974487243621810162e-02,9.989464108870635961e-01,-1.068873434206807360e-09
1.012406203101550717e-01,9.989146346376192032e-01,4.512784368415624076e-09
1.027363681840920417e-01,9.988823833654318918e-01,-4.000677567006505859e-10
1.042321160580290118e-01,9.988496632191478097e-01,-4.322695534852983573e-09
1.057278639319659819e-01,9.988164803472883158e-01,4.594199687346645905e-09
1.072236118059029519e-01,9.987828225910372337e-01,2.621215244857921789e-09
1.087193596798399220e-01,9.987486961004397035e-01,5.548920212206097734e-10
1.102151075537768921e-01,9.987141009233994060e-01,-9.753586827088158565e-10
1.117108554277138621e-01,9.986790371084803830e-01,-2.635919926774477062e-09
1.132066033016508183e-01,9.986435047049061486e-01,-4.377666895649668649e-09
1.147023511755877884e-01,9.986075098638981240e-01,5.669753111448017080e-09
1.161980990495247584e-01,9.985710404331012979e-01,2.569211621228362219e-09
1.176938469234617285e-01,9.985341025652755276e-01,-1.334447441436736881e-09
1.191895947973986986e-01,9.984967024129516311e-01,5.782894163530729037e-09
1.206853426713356686e-01,9.984588278270809525e-01,-8.383200800210488524e-10
1.221810905452726387e-01,9.984204910619499662e-01,2.995897530055913194e-09
1.236768384192096087e-01,9.983816860707172003e-01,5.017356863312727455e-09
1.251725862931465927e-01,9.983424129078706244e-01,4.831792188575434466e-09
1.266683341670835350e-01,9.983026716285586799e-01,2.014595268384766769e-09
1.281640820410205051e-01,9.982624622885867272e-01,-3.490186806232031813e-09
1.296598299149574751e-01,9.982217910434295627e-01,1.502665769592681499e-10
1.311555777888944452e-01,9.981806518506999293e-01,4.092332028804434623e-10
1.326513256628314152e-01,9.981390447681703915e-01,-2.896825668230463138e-09
1.341470735367683853e-01,9.980969759525266660e-01,2.220474248915138560e-09
1.356428214107053554e-01,9.980544393640841117e-01,2.978675528453322427e-09
1.371385692846423254e-01,9.980114350625804986e-01,-5.754492438114767662e-10
1.386343171585792955e-01,9.979679692058860407e-01,3.185931407578834751e-09
1.401300650325162656e-01,9.979240357570434705e-01,1.810539496105434203e-09
1.416258129064532356e-01,9.978796347777534326e-01,-4.886372861889753949e-09
1.431215607803902057e-01,9.978347724270451025e-01,-4.967148914403197441e-09
1.446173086543271757e-01,9.977894487671082890e-01,1.008287453529987943e-09
1.461130565282641458e-01,9.977436577646529026e-01,7.991521888683904638e-10
1.476088044022011159e-01,9.976974025319108597e-01,-7.586820061078468119e-12
1.491045522761380859e-01,9.976506831334248648e-01,-1.678034378116421976e-09
1.506003001500750560e-01,9.976035026820211371e-01,1.597863397151400229e-09
1.520960480240120261e-01,9.975558551481209513e-01,-2.846339386408658356e-09
1.535917958979489961e-01,9.975077466933365278e-01,-2.953574052000362413e-09
1.550875437718859662e-01,9.974591773843590747e-01,8.190395028861984304e-10
1.565832916458229362e-01,9.974101411944165108e-01,-4.023824828891520156e-09
1.580790395197599063e-01,9.973606442861808752e-01,-5.677300185524813142e-09
1.595747873936968764e-01,9.973106867282678367e-01,-4.508655448987042291e-09
1.610705352676338187e-01,9.972602685899308872e-01,-7.372762400592590769e-10
1.625662831415707887e-01,9.972093899410617857e-01,5.179158324430944421e-09
1.640620310155077588e-01,9.971580447596150032e-01,5.781033429741455620e-10
1.655577788894447289e-01,9.971062392099634408e-01,-2.602466464551866920e-09
1.670535267633816989e-01,9.970539733639215418e-01,-4.701831590736561256e-09
1.685492746373186690e-01,9.970012503397531756e-01,-3.550937321961100679e-11
1.700450225112556391e-01,9.969480641187580261e-01,-1.202656196852558217e-09
1.715407703851926091e-01,9.968944178206367024e-01,-2.470968984980004279e-09
1.730365182591295792e-01,9.968403115197516096e-01,-4.254716801099790163e-09
1.745322661330665492e-01,9.967857513814227799e-01,5.394457769369864764e-09
1.760280140070035193e-01,9.967307253003087064e-01,1.457550302674803995e-09
1.775237618809404894e-01,9.966752394433361362e-01,-4.211969661938042836e-09
1.790195097548774594e-01,9.966192999767261584e-01,3.205689047547366499e-10
1.805152576288144295e-01,9.965629008880256823e-01,2.324902159678287758e-09
1.820110055027513996e-01,9.965060422554068431e-01,1.402626903512782519e-09
1.835067533766883696e-01,9.964487241576776011e-01,-2.897501127918644256e-09
1.850025012506253397e-01,9.963909527622102358e-01,1.311491026889655132e-09
1.864982491245623097e-01,9.963327220604476508e-01,1.316055819877704132e-09
1.879939969984992520e-01,9.962740321330951776e-01,-3.346514176882919442e-09
1.894897448724362221e-01,9.962148891483550983e-01,-8.080693891798770518e-10
1.909854927463731922e-01,9.961552871006166265e-01,-3.810593840469778115e-09
1.924812406203101622e-01,9.960952321586173941e-01,-5.236491240623309874e-10
1.939769884942471323e-01,9.960347183187218123e-01,-3.665670655905727554e-09
1.954727363681841024e-01,9.959737517501914272e-01,-1.442942432205995829e-09
1.969684842421210724e-01,9.959123325364019896e-01,5.707431416368535793e-09
1.984642321160580425e-01,9.958504546766958621e-01,5.035590167068448036e-09
1.999599799899950126e-01,9.957881182568201206e-01,-3.942808746160153532e-09
2.014557278639319826e-01,9.957253355309402254e-01,2.868702275726774670e-09
2.029514757378689527e-01,9.956620944167451359e-01,4.207829640279214283e-10
2.044472236118059227e-01,9.955984010849880939e-01,4.964796351814015907e-10
2.059429714857428928e-01,9.955342556227617656e-01,2.622467243362791578e-09
2.074387193596798629e-01,9.954696520354331390e-01,-5.979701400704584557e-09
2.089344672336168329e-01,9.954046025764076155e-01,-1.275775485254371440e-09
2.104302151075538030e-01,9.953391012518891801e-01,3.988846586366889824e-09
2.119259629814907731e-01,9.952731420702851661e-01,-3.014897886899348123e-09
2.134217108554277431e-01,9.952067372844694004e-01,1.783952430223223473e-09
2.149174587293647132e-01,9.951398809036756665e-01,5.571171968199450930e-09
2.164132066033016555e-01,9.950725669393734041e-01,-4.469478342983279617e-09
2.179089544772386255e-01,9.950048076438545719e-01,-4.278502663268569367e-09
2.194047023511755956e-01,9.949366031085127293e-01,5.593242091705974417e-09
2.209004502251125657e-01,9.948679412679588552e-01,3.184041919013225197e-11
2.223961980990495357e-01,9.947988343738438655e-01,3.071054077707913166e-09
2.238919459729865058e-01,9.947292764415222033e-01,1.858973530666218969e-09
2.253876938469234759e-01,9.946592675660698157e-01,-4.156601507432355902e-09
2.268834417208604459e-01,9.945888139201719547e-01,-3.235239631749208952e-09
2.283791895947974160e-01,9.945179155988378428e-01,4.054794500163438070e-09
2.298749374687343860e-01,9.944465666215407396e-01,4.831711919450754894e-09
2.313706853426713561e-01,9.943747670857925325e-01,-1.486621492574613719e-09
2.328664332166083262e-01,9.943025231649750273e-01,-3.167208939558463912e-09
2.343621810905452962e-01,9.942298349564970827e-01,-8.095375481076416690e-10
2.358579289644822663e-01,9.941567025583643025e-01,4.997165903297684508e-09
2.373536768384192364e-01,9.940831199952521180e-01,1.344383937507132032e-09
2.388494247123562064e-01,9.940090934411829338e-01,-6.684564013426098810e-11
2.403451725862931765e-01,9.939346229959552526e-01,1.500695123723972105e-10
2.418409204602301465e-01,9.938597087599629898e-01,1.375647040724458996e-09
2.433366683341670889e-01,9.937843508341928089e-01,2.991652037209745768e-09
2.448324162081040589e-01,9.937085493202277853e-01,4.369255623970503538e-09
2.463281640820410290e-01,9.936323043202432981e-01,4.872328873695153934e-09
2.478239119559779990e-01,9.935556159370092510e-01,3.862182129665824587e-09
2.493196598299149691e-01,9.934784842738894062e-01,6.930145346473183178e-10
2.508154077038519114e-01,9.934009094348400515e-01,-5.292287053038080558e-09
2.523111555777888815e-01,9.933228975937177241e-01,-2.428223178085886502e-09
2.538069034517258515e-01,9.932444427854022484e-01,-3.700450168508950396e-09
2.553026513256628216e-01,9.931655511839714290e-01,2.547697608434873473e-09
2.567983991995997917e-01,9.930862168264269485e-01,3.319963304271311699e-09
2.582941470735367617e-01,9.930064398196718489e-01,-2.076603111689223624e-09
2.597898949474737318e-01,9.929262263380987941e-01,-1.999061582935723891e-09
2.612856428214107019e-01,9.928455764883218349e-01,2.860800929482820720e-09
2.627813906953476719e-01,9.927644843116156803e-01,-5.218707688214864117e-10
2.642771385692846420e-01,9.926829559826527705e-01,-5.342626341331424555e-10
2.657728864432216120e-01,9.926009916097802144e-01,2.118824782293416278e-09
2.672686343171585821e-01,9.925185852374992512e-01,-5.612431408508199720e-09
