# kF r, W(r)
1.417013166125197436e-10,1.725119551150414720e+07
1.424210966657624395e-10,2.517958881959896535e+07
1.431445328835166934e-10,3.272484609530745074e+07
1.438716438374821793e-10,3.972442594087487459e+07
1.446024481936945135e-10,4.602824421447525918e+07
1.453369647130045537e-10,5.149915554218409956e+07
1.460752122515599479e-10,5.601904927532484382e+07
1.468172097612893449e-10,5.948883764899086952e+07
1.475629762903886214e-10,6.183380546875351667e+07
1.483125309838102887e-10,6.300280196794202924e+07
1.490658930837546312e-10,6.297256501063416898e+07
1.498230819301631456e-10,6.174586586115205288e+07
1.505841169612176405e-10,5.935459643809493631e+07
1.513490177138354079e-10,5.585669894642088562e+07
1.521178038241732347e-10,5.133790130714945495e+07
1.528904950281309744e-10,4.590737257388570160e+07
1.536671111618580143e-10,3.969811099486950785e+07
1.544476721622626901e-10,3.286139350387783349e+07
1.552321980675239996e-10,2.556595343833171576e+07
1.560207090176060839e-10,1.799142708162529022e+07
1.568132252547751117e-10,1.032659139845615253e+07
1.576097671241184383e-10,2.762138993836686946e+06
1.584103550740693228e-10,-4.511634176591634750e+06
1.592150096569282584e-10,-1.131228703217097744e+07
1.600237515293927558e-10,-1.746761507995583117e+07
1.608366014530873853e-10,-2.282283271188955009e+07
1.616535802950965841e-10,-2.724249629247937351e+07
1.624747090285002559e-10,-3.061688006199815869e+07
1.633000087329123690e-10,-3.286291967004344612e+07
1.641295005950220098e-10,-3.392928843066094071e+07
1.649632059091372025e-10,-3.379590862615157664e+07
1.658011460777310292e-10,-3.247733414696358517e+07
1.666433426119937212e-10,-3.002050636466915905e+07
1.674898171323807953e-10,-2.650620691747030616e+07
1.683405913691707549e-10,-2.204491807935496047e+07
1.691956871630224025e-10,-1.677631402517521568e+07
1.700551264655353322e-10,-1.086330680191355385e+07
1.709189313398136534e-10,-4.489776366531197913e+06
1.717871239610322737e-10,2.146880513939460739e+06
1.726597266170061277e-10,8.839347924663528800e+06
1.735367617087617337e-10,1.537879901393830776e+07
1.744182517511150565e-10,2.155918372733491287e+07
1.753042193732452608e-10,2.718587642849798128e+07
1.761946873192783643e-10,3.207987233430855721e+07
1.770896784488706071e-10,3.608585407807287574e+07
1.779892157377950522e-10,3.907545987572349608e+07
1.788933222785317008e-10,4.095394508754599094e+07
1.798020212808599607e-10,4.166173739836350828e+07
1.807153360724547853e-10,4.117897924641623348e+07
1.816332900994853966e-10,3.952475268752346188e+07
1.825559069272163360e-10,3.675901139343339205e+07
1.834832102406156483e-10,3.297913193519885838e+07
1.844152238449582587e-10,2.831906286137190834e+07
1.853519716664400507e-10,2.294321413309478015e+07
1.862934777527915309e-10,1.704303135047403723e+07
1.872397662738949055e-10,1.082862886666038260e+07
1.881908615224048797e-10,4.523390413889752701e+06
1.891467879143718605e-10,-1.645870804708236596e+06
1.901075699898692181e-10,-7.455336893270818517e+06
1.910732324136229771e-10,-1.269441408666738123e+07
1.920437999756441964e-10,-1.717199481257515028e+07
1.930192975918687931e-10,-2.072582565570494533e+07
1.939997503047919900e-10,-2.322733865678533167e+07
1.949851832841148866e-10,-2.458892328479962796e+07
1.959756218273892724e-10,-2.476617383327242732e+07
1.969710913606675580e-10,-2.376204735968612880e+07
1.979716174391551362e-10,-2.162569120165350661e+07
1.989772257478664915e-10,-1.845287951173114032e+07
1.999879421022847990e-10,-1.438107811916728690e+07
2.010037924490242895e-10,-9.586112609251607209e+06
2.020248028664958709e-10,-4.273735764833049849e+06
2.030509995655796007e-10,1.326887247892361367e+06
2.040824088902927891e-10,6.974212261619679630e+06
2.051190573184695539e-10,1.242282599146889150e+07
2.061609714624396516e-10,1.743563908846504241e+07
2.072081780697118572e-10,2.179274465626474097e+07
2.082607040236602146e-10,2.530298355101877451e+07
2.093185763442146548e-10,2.781129443530442938e+07
2.103818221885543018e-10,2.920780750813291594e+07
2.114504688518039080e-10,2.943193974240003526e+07
2.125245437677379650e-10,2.847745692851779982e+07
2.136040745094798525e-10,2.639202240568536520e+07
2.146890887902131105e-10,2.327728242192681506e+07
2.157796144638918835e-10,1.928333312567702308e+07
2.168756795259562511e-10,1.460375438823298924e+07
2.179773121140506344e-10,9.465408270684368908e+06
2.190845405087463122e-10,4.119331095332200639e+06
2.201973931342673499e-10,-1.172749679805110907e+06
2.213158985592203275e-10,-6.149842783192585222e+06
2.224400854973267306e-10,-1.056627033572037145e+07
2.235699828081638458e-10,-1.420295252908957936e+07
2.247056194979002020e-10,-1.688045670455877483e+07
2.258470247200435739e-10,-1.846748420133811980e+07
2.269942277761888570e-10,-1.888984375470732898e+07
2.281472581167699745e-10,-1.813384151677487418e+07
2.293061453418160241e-10,-1.624926817501827516e+07
2.304709192017113017e-10,-1.334629449399542436e+07
2.316416095979587375e-10,-9.591694771279424429e+06
2.328182465839477519e-10,-5.199167239172147587e+06
2.340008603657248525e-10,-4.194548956357866409e+05
2.351894813027726048e-10,4.474504131892461330e+06
2.363841399087834861e-10,9.201446810575151816e+06
2.375848668524471284e-10,1.348907125101043098e+07
2.387916929582364506e-10,1.708866612776069716e+07
2.400046492071991148e-10,1.979126773779918626e+07
2.412237667377526539e-10,2.143934249029605463e+07
2.424490768464842519e-10,2.193818515845959634e+07
2.436806109889537810e-10,2.126132483318070322e+07
2.449184007805013369e-10,1.945435790752106160e+07
2.461624779970583409e-10,1.663199631984226964e+07
2.474128745759663969e-10,1.297315180082557909e+07
2.486696226167921682e-10,8.709464373689655215e+06
2.499327543821545575e-10,4.112566018624801189e+06
2.512023022985525084e-10,-5.238926669684693916e+05
2.524782989571972004e-10,-4.901761248861572705e+06
2.537607771148487941e-10,-8.738950831465138122e+06
2.550497696946573118e-10,-1.178715611181499250e+07
2.563453097870076541e-10,-1.385003218840439804e+07
2.576474306503683911e-10,-1.479606816724232771e+07
2.589561657121495997e-10,-1.456959173657998256e+07
2.602715485695544467e-10,-1.319461567112165131e+07
2.615936129904463320e-10,-1.077542794432249293e+07
2.629223929142142233e-10,-7.489385300090749748e+06
2.642579224526445561e-10,-3.576493034945721738e+06
2.656002358907961839e-10,6.778987911370096263e+05
2.669493676878810671e-10,4.962000667530603707e+06
2.683053524781487359e-10,8.960989048472123221e+06
2.696682250717753542e-10,1.237914381045935676e+07
2.710380204557563512e-10,1.496316981605232321e+07
2.724147737948089269e-10,1.652086346560264565e+07
2.737985204322681472e-10,1.693761440002767742e+07
2.751892958909987038e-10,1.618534916167222336e+07
2.765871358743057951e-10,1.432696057445256598e+07
2.779920762668515392e-10,1.151174370880410448e+07
2.794041531355763492e-10,7.965819637872316875e+06
2.808234027306248070e-10,3.974239233774838969e+06
2.822498614862760352e-10,-1.402100033607198275e+05
2.836835660218792891e-10,-4.043703908722385298e+06
2.851245531427928592e-10,-7.417778006098977290e+06
2.865728598413333123e-10,-9.986964082579327747e+06
2.880285232977183743e-10,-1.154165103684021719e+07
2.894915808810261488e-10,-1.195774507723892294e+07
2.909620701501528899e-10,-1.120766418091571145e+07
2.924400288547778041e-10,-9.365030728963792324e+06
2.939254949363313173e-10,-6.598835398918537423e+06
2.954185065289699588e-10,-3.160779016231558751e+06
2.969191019605547091e-10,6.368403656081404770e+05
2.984273197536352417e-10,4.447531381793055683e+06
2.999431986264373177e-10,7.922503355032979511e+06
3.014667774938621758e-10,1.074186702260665409e+07
3.029980954684776491e-10,1.264560573198012635e+07
3.045371918615273776e-10,1.345802283859272115e+07
3.060841061839387793e-10,1.310644523320442624e+07
3.076388781473373804e-10,1.162887715594409220e+07
3.092015476650660051e-10,9.172747070842232555e+06
3.107721548532099114e-10,5.981312643996954896e+06
3.123507400316261133e-10,2.371850491126968525e+06
3.139373437249774087e-10,-1.295660226543906843e+06
3.155320066637779871e-10,-4.653375449252963066e+06
3.171347697854309212e-10,-7.363637646209767088e+06
3.187456742352847866e-10,-9.153335327344140038e+06
3.203647613676881101e-10,-9.843929049695607275e+06
3.219920727470514182e-10,-9.370795799427974969e+06
3.236276501489138346e-10,-7.792469883392712101e+06
3.252715355610159853e-10,-5.285453243647137657e+06
3.269237711843774530e-10,-2.127602597225858364e+06
3.285843994343805902e-10,1.331413367039231118e+06
3.302534629418574868e-10,4.706878210480673239e+06
3.319310045541904818e-10,7.622029696467999369e+06
3.336170673364031112e-10,9.749826651855606586e+06
3.353116945722719939e-10,1.085149250207160041e+07
3.370149297654360291e-10,1.080449983221125416e+07
3.387268166405134005e-10,9.619132536570694298e+06
3.404473991442236983e-10,7.438546759413739666e+06
3.421767214465170208e-10,4.524451267295279540e+06
3.439148279417069019e-10,1.226936944619120331e+06
3.456617632496103723e-10,-2.055796202332871268e+06
3.474175722166922091e-10,-4.925876970222271979e+06
3.491822999172213859e-10,-7.034071159469505772e+06
3.509559916544201303e-10,-8.124511584257922135e+06
3.527386929616324711e-10,-8.067540476043561473e+06
3.545304496034917010e-10,-6.878598523319104686e+06
3.563313075770950240e-10,-4.717743042202336714e+06
3.581413131131848217e-10,-1.871656660081828712e+06
3.599605126773349852e-10,1.282562601372261299e+06
3.617889529711442778e-10,4.325247177546185441e+06
3.636266809334345586e-10,6.850058147531805560e+06
3.654737437414550016e-10,8.518290424777312204e+06
3.673301888120985686e-10,9.106480467836124822e+06
3.691960638031108305e-10,8.538192161436162889e+06
3.710714166143189502e-10,6.897314773315332830e+06
3.729562953888602531e-10,4.418071751746254042e+06
3.748507485144176214e-10,1.454606463386827847e+06
3.767548246244622294e-10,-1.568449604684870923e+06
3.786685725995016037e-10,-4.215717750866162591e+06
3.805920415683347669e-10,-6.104941074354181997e+06
3.825252809093118267e-10,-6.963521418611364439e+06
3.844683402516076785e-10,-6.671183811545286328e+06
3.864212694764867137e-10,-5.279728778865899891e+06
3.883841187185897050e-10,-3.008171627247259486e+06
3.903569383672194010e-10,-2.110732980181984312e+05
3.923397790676337192e-10,2.673895472296809778e+06
3.943326917223462291e-10,5.193699747617266141e+06
3.963357274924327875e-10,6.950783421321043745e+06
3.983489377988447392e-10,7.667783721337944269e+06
4.003723743237294078e-10,7.233473242981180549e+06
4.024060890117546183e-10,5.723733824944174848e+06
4.044501340714493503e-10,3.391301611225087196e+06
4.065045619765336376e-10,6.268152524721114896e+05
4.085694254672728176e-10,-2.105176949452864472e+06
4.106447775518289901e-10,-4.343385319696713239e+06
4.127306715076228660e-10,-5.709199583320590667e+06
4.148271608827003218e-10,-5.972852574378526770e+06
4.169342994971081043e-10,-5.096102797081127763e+06
4.190521414442746016e-10,-3.241285549650484696e+06
4.211807410923991968e-10,-7.457198945763991214e+05
4.233201530858460668e-10,1.936872833821040113e+06
4.254704323465533883e-10,4.316688421008508652e+06
4.276316340754337026e-10,5.957598781229109503e+06
4.298038137537971316e-10,6.558316094277893193e+06
4.319870271447747490e-10,6.011116599123346619e+06
4.341813302947493442e-10,4.424564716265016235e+06
4.363867795347948713e-10,2.106278188576309476e+06
4.386034314821219480e-10,-4.939409177174976794e+05
4.408313430415317281e-10,-2.869285341205711942e+06
4.430705714068765479e-10,-4.555206179974653758e+06
4.453211740625266204e-10,-5.221924810298189521e+06
4.475832087848524987e-10,-4.742904126191521063e+06
4.498567336436979220e-10,-3.223014822266480420e+06
4.521418070038774268e-10,-9.807335732851509238e+05
4.544384875266731812e-10,1.515022192449691938e+06
4.567468341713405579e-10,3.740304615093284287e+06
4.590669061966220806e-10,5.226203005100757815e+06
4.613987631622683513e-10,5.659148844854611903e+06
4.637424649305671968e-10,4.950923547834740020e+06
4.660980716678785540e-10,3.260679265991507098e+06
4.684656438461865194e-10,9.638605860748889390e+05
4.708452422446405931e-10,-1.428275681181689957e+06
4.732369279511229279e-10,-3.380847941154078580e+06
4.756407623638157328e-10,-4.456266204313894734e+06
4.780568071927765356e-10,-4.415201639845555648e+06
4.804851244615226466e-10,-3.274898665120749269e+06
4.829257765086233786e-10,-1.308468496456526453e+06
4.853788259893006411e-10,1.015433333817573031e+06
4.878443358770371861e-10,3.141496211674198043e+06
4.903223694651908511e-10,4.559474247475264594e+06
4.928129903686281378e-10,4.928769559317853302e+06
4.953162625253447617e-10,4.163886922343621496e+06
4.978322501981152575e-10,2.459445421618958004e+06
5.003610179761407225e-10,2.452425995733214950e+05
5.029026307767065905e-10,-1.918526733755359193e+06
5.054571538468497104e-10,-3.482369527001071721e+06
5.080246527650328700e-10,-4.048687540541819297e+06
5.106051934428285226e-10,-3.477448305320101790e+06
5.131988421266105776e-10,-1.926258417675230419e+06
5.158056653992536366e-10,1.869622510688463517e+05
5.184257301818495997e-10,2.292420081983190496e+06
5.210591037354140363e-10,3.820040396880912129e+06
5.237058536626204716e-10,4.355293342723126523e+06
5.263660479095345720e-10,3.755366870913722552e+06
5.290397547673576340e-10,2.192951367803998291e+06
5.317270428741802076e-10,1.118450141106182855e+05
5.344279812167441979e-10,-1.895035422441398492e+06
5.371426391322132380e-10,-3.253822186399598140e+06
5.398710863099534023e-10,-3.575907778113037813e+06
5.426133927933196067e-10,-2.774390436683283187e+06
5.453696289814627907e-10,-1.093700766411799705e+06
5.481398656311237627e-10,9.584946648959334707e+05
5.509241738584583739e-10,2.760790587901628576e+06
5.537226251408615543e-10,3.765297822710438166e+06
5.565352913188011730e-10,3.667196142798184417e+06
5.593622445976634777e-10,2.502460477222017013e+06
5.622035575496059791e-10,6.414913074863321381e+05
5.650593031154203655e-10,-1.323688315790397115e+06
5.679295546064034815e-10,-2.765382536116120871e+06
5.708143857062477464e-10,-3.222505971242356114e+06
5.737138704729195773e-10,-2.552964737492827699e+06
5.766280833405687293e-10,-9.849914835161555093e+05
5.795570991214385657e-10,9.538246643997451756e+05
5.825009930077845996e-10,2.609363217205964494e+06
5.854598405738065814e-10,3.421166120106775314e+06
5.884337177775871000e-10,3.115418346967642196e+06
5.914227009630426947e-10,1.803697829646808794e+06
5.944268668618829295e-10,-5.089052921686802438e+04
5.974462925955784622e-10,-1.792045935786871472e+06
6.004810556773497939e-10,-2.801486550893187057e+06
6.035312340141436095e-10,-2.721627111287383828e+06
6.065969059086411731e-10,-1.589118687748659635e+06
6.096781500612674456e-10,1.733929390119536256e+05
6.127750455722100261e-10,1.908396588663261384e+06
6.158876719434514315e-10,2.966357181017910130e+06
6.190161090808081995e-10,2.950966224715957418e+06
6.221604372959836412e-10,1.873829758426301181e+06
6.253207373086288649e-10,1.553655770068741404e+05
6.284970902484124852e-10,-1.533050113049780251e+06
6.316895776571137002e-10,-2.529486522323376965e+06
6.348982814907003762e-10,-2.443955135823350865e+06
6.381232841214429076e-10,-1.318355699473965447e+06
6.413646683400264224e-10,3.847976045830803923e+05
6.446225173576760165e-10,1.965497130083795404e+06
6.478969148082931538e-10,2.771834614240542985e+06
6.511879447506026141e-10,2.471988365414261818e+06
6.544956916703101931e-10,1.198125308599916287e+06
6.578202404822717774e-10,-5.036433982039589901e+05
6.611616765326706902e-10,-1.901806228301921394e+06
6.645200856012187156e-10,-2.393802520437884144e+06
6.678955539033431644e-10,-1.771073305872363271e+06
6.712881680924101285e-10,-3.164463935212441138e+05
6.746980152619461846e-10,1.315536071339153918e+06
6.781251829478747806e-10,2.388258985601363238e+06
6.815697591307631684e-10,2.416859131218532100e+06
6.850318322380810202e-10,1.394000998431907734e+06
6.885114911464703157e-10,-2.003653613667172904e+05
6.920088251840243284e-10,-1.617291022199001163e+06
6.955239241325922534e-10,-2.189140884884600528e+06
6.990568782300665694e-10,-1.649292164718227927e+06
7.026077781727113450e-10,-2.657664945005368791e+05
7.061767151174876499e-10,1.282118953945513815e+06
7.097637806843935461e-10,2.232155045725077856e+06
7.133690669588160720e-10,2.116164062579641119e+06
7.169926664938957385e-10,9.983523601793751586e+05
7.206346723129014677e-10,-5.503111450128512224e+05
7.242951779116198010e-10,-1.737028658749177819e+06
7.279742772607514479e-10,-1.953099174223510316e+06
7.316720648083354423e-10,-1.093121407987900078e+06
7.353886354821564448e-10,3.830808432777343551e+05
7.391240846921931972e-10,1.687271885406170739e+06
7.428785083330648061e-10,2.120939479486029129e+06
7.466520027864929492e-10,1.454411893422718160e+06
7.504446649237756621e-10,5.828703331615914794e+04
7.542565921082742574e-10,-1.293291647670798702e+06
7.580878821979130637e-10,-1.848652047735849395e+06
7.619386335476914705e-10,-1.301516066763628507e+06
7.658089450122055877e-10,2.944480286951958988e+04
7.696989159481982372e-10,1.375378667026274605e+06
7.736086462170915726e-10,1.956510760347672272e+06
7.775382361875628165e-10,1.437657078938433435e+06
7.814877867381175160e-10,1.315525235020731343e+05
7.854573992596792384e-10,-1.179276055851620622e+06
7.894471756581932253e-10,-1.707212693212162238e+06
7.934572183572413178e-10,-1.137690131232124055e+06
7.974876303006719769e-10,1.720755790762371325e+05
8.015385149552431257e-10,1.405788232734282734e+06
8.056099763132747106e-10,1.792412427966940915e+06
8.097021188953313519e-10,1.093115469883722486e+06
8.138150477528863819e-10,-2.400290524858571007e+05
8.179488684710313785e-10,-1.346195334619975649e+06
8.221036871711834241e-10,-1.509550062342982506e+06
8.262796105138096318e-10,-6.301768969017383642e+05
8.304767457011646992e-10,7.022820537730416982e+05
8.346952004800439727e-10,1.594017206577250501e+06
8.389350831445488155e-10,1.446087892003429588e+06
8.431965025388629362e-10,3.657264224747447879e+05
8.474795680600609767e-10,-8.987503386092707515e+05
8.517843896608960078e-10,-1.469402196890596533e+06
8.561110778526359315e-10,-9.519994577322939876e+05
8.604597437078971947e-10,2.793472461040660855e+05
8.648304988634953575e-10,1.340037984032978537e+06
8.692234555233127211e-10,1.466272900697600562e+06
8.736387264611769166e-10,5.721776705355350859e+05
8.780764250237569676e-10,-6.790933293794378405e+05
8.825366651334728983e-10,-1.358013455859417329e+06
8.870195612914169212e-10,-9.611993927725992398e+05
8.915252285803064725e-10,2.033204337449603481e+05
8.960537826674181181e-10,1.241376052704957081e+06
9.006053398075701601e-10,1.354165321558194701e+06
9.051800168461041060e-10,4.600499703383612214e+05
9.097779312218842321e-10,-7.329501108982781880e+05
9.143992009703125538e-10,-1.278646517332926393e+06
9.190439447263581677e-10,-7.461245206369684311e+05
9.237122817276042746e-10,4.265379575093742460e+05
9.284043318173071972e-10,1.279081886206186609e+06
9.331202154474710099e-10,1.112377877386545530e+06
9.378600536819539125e-10,7.164346134506641829e+04
9.426239681995536141e-10,-9.656084701440320350e+05
9.474120812971458626e-10,-1.123017823056754423e+06
9.522245158928209074e-10,-2.733379296377718565e+05
9.570613955290385723e-10,8.435604911354117794e+05
9.619228443757992533e-10,1.254056451573982136e+06
9.668089872338322854e-10,6.026372910117005231e+05
9.717199495377998204e-10,-5.263769375941033941e+05
9.766558573595166276e-10,-1.120608003760742256e+06
9.816168374111818877e-10,-6.484560754119227640e+05
9.866030170486494522e-10,4.515271023995499127e+05
9.916145242746728725e-10,1.162920705819248687e+06
9.966514877422060572e-10,8.281611960420570103e+05
1.001714036757704137e-09,-2.319200685473506746e+05
1.006802301284440871e-09,-1.010484209157898207e+06
1.011916411945846944e-09,-7.676559010110503295e+05
1.017056500028861492e-09,2.544812426697452029e+05
1.022222697487304312e-09,1.056343322196773253e+06
1.027415136945256963e-09,8.529153522980699781e+05
1.032633951700485848e-09,-1.472732059056156140e+05
1.037879275727838407e-09,-9.396675121683628531e+05
1.043151243682699701e-09,-7.278164230113379890e+05
1.048449990904443821e-09,2.644725660053367610e+05
1.053775653419909911e-09,1.011980422752431012e+06
1.059128367946892658e-09,7.418313597977948375e+05
1.064508271897652853e-09,-2.560687235795183806e+05
1.069915503382445310e-09,-9.236800893818713957e+05
1.075350201213063341e-09,-5.534269829490099801e+05
1.080812504906398522e-09,4.481849044363894500e+05
1.086302554688039761e-09,9.897033901074194582e+05
1.091820491495847126e-09,4.819581146161195938e+05
1.097366456983586898e-09,-5.065893107039812021e+05
1.102940593524563920e-09,-8.712598828015761683e+05
1.108543044215275878e-09,-2.077147528066216619e+05
1.114173952879088260e-09,7.225813689140185015e+05
1.119833464069925230e-09,8.521505289799844613e+05
1.125521723075981399e-09,3.749967951619598898e+04
1.131238875923450547e-09,-7.647582941720616072e+05
1.136985069380271094e-09,-6.118090677371185739e+05
1.142760450959910665e-09,3.064462494888813817e+05
1.148565168925127480e-09,8.839658837028710404e+05
1.154399372291792137e-09,4.255306268937598797e+05
1.160263210832711465e-09,-5.018724438213371322e+05
1.166156835081470774e-09,-7.544415601979808416e+05
1.172080396336300303e-09,-2.494165064445282405e+04
1.178034046663957804e-09,7.646826593929826049e+05
1.184017938903633244e-09,6.163467100114069181e+05
1.190032226670872330e-09,-2.734170676477114903e+05
1.196077064361514303e-09,-7.548901955984737724e+05
1.202152607155676262e-09,-2.076856058594160713e+05
1.208259011021706875e-09,6.429810549042279599e+05
1.214396432720209794e-09,6.711757078476716997e+05
1.220565029808063950e-09,-1.538325653844260960e+05
1.226764960642466405e-09,-7.167800915875904029e+05
1.232996384384999598e-09,-2.574478141432460397e+05
1.239259461005716580e-09,5.867061421054574894e+05
1.245554351287246523e-09,6.477474079813711578e+05
1.251881216828924621e-09,-1.527330145797246369e+05
1.258240220050933375e-09,-6.840161871215737192e+05
1.264631524198493291e-09,-1.968994931728170195e+05
1.271055293346023809e-09,6.035001513551091775e+05
1.277511692401374127e-09,5.609946982147936942e+05
1.284000887110053189e-09,-2.553176712563280598e+05
1.290523044059482848e-09,-6.425089272445857059e+05
1.297078330683276867e-09,-3.250571685367399186e+04
1.303666915265536263e-09,6.555380093325335765e+05
1.310288966945171947e-09,3.858770297990001854e+05
1.316944655720240179e-09,-4.240082804172718315e+05
1.323634152452327667e-09,-5.304069569107220741e+05
1.330357628870907288e-09,2.237881106006786285e+05
1.337115257577766401e-09,6.565130951129653258e+05
1.343907212051433298e-09,9.123707863874128088e+04
1.350733666651631155e-09,-5.681061585334931733e+05
1.357594796623751842e-09,-2.685613520772214397e+05
1.364490778103358473e-09,4.981389892703755759e+05
1.371421788120703673e-09,4.823232938626325340e+05
1.378388004605275345e-09,-2.828058070618847851e+05
1.385389606390360027e-09,-5.271367192842209479e+05
1.392426773217654004e-09,1.507348134156342712e+05
1.399499685741845475e-09,6.032159539059939561e+05
1.406608525535274272e-09,6.622748969623100129e+04
1.413753475092588058e-09,-5.341127213520888472e+05
1.420934717835425200e-09,-1.640330735860028362e+05
1.428152438117126395e-09,5.239453795537158148e+05
1.435406821227464694e-09,3.223164500819749665e+05
1.442698053397404474e-09,-4.045212911440226599e+05
1.450026321803879654e-09,-3.582844770536029828e+05
1.457391814574595475e-09,3.697377071573896683e+05
1.464794720792880121e-09,4.555675083555235760e+05
1.472235230502503459e-09,-2.510670889508416294e+05
1.479713534712580153e-09,-4.431070257582537597e+05
1.487229825402466369e-09,2.295637496087876498e+05
1.494784295526688939e-09,5.007635858238255605e+05
1.502377139019897902e-09,-1.365084485984844214e+05
1.510008550801845924e-09,-4.627262158755692653e+05
1.517678726782391291e-09,1.428147211429267190e+05
1.525387863866528825e-09,5.014226775036419276e+05
1.533136159959436715e-09,-8.216618731132424728e+04
1.540923813971582915e-09,-4.537011354657748598e+05
1.548751025823793275e-09,1.183617570317537902e+05
1.556617996452410465e-09,4.838678914535442600e+05
1.564524927814444200e-09,-8.918397317527950509e+04
1.572472022892756845e-09,-4.308534243535304558e+05
1.580459485701273612e-09,1.527704745907500328e+05
1.588487521290220683e-09,4.513118584460405400e+05
1.596556335751388355e-09,-1.509349933987196127e+05
1.604666136223415481e-09,-3.863953128987655509e+05
1.612817130897134506e-09,2.358104812161381997e+05
1.621009529020873696e-09,3.861602848306950182e+05
1.629243540905858829e-09,-2.515777005203696317e+05
1.637519377931602283e-09,-2.950181972479360411e+05
1.645837252551331818e-09,3.427429184142829617e+05
1.654197378297442732e-09,2.589301276796267484e+05
1.662599969786981655e-09,-3.536143806728508207e+05
1.671045242727154330e-09,-1.288223399532001931e+05
1.679533413920863588e-09,4.200074518799048383e+05
1.688064701272268415e-09,5.185006559601392655e+04
1.696639323792405680e-09,-3.865297423103004694e+05
1.705257501604770498e-09,1.084874423505861632e+05
1.713919455950994830e-09,3.840761142936148099e+05
1.722625409196520904e-09,-1.970812290588108881e+05
1.731375584836307730e-09,-2.652622281646133051e+05
1.740170207500572143e-09,3.336103393354612635e+05
1.749009502960551157e-09,1.691724185068087245e+05
1.757893698134300494e-09,-3.557936691233590245e+05
1.766823021092519387e-09,2.730191614535896588e+04
1.775797701064398745e-09,3.772580589129214641e+05
1.784817968443533428e-09,-1.609634742519585416e+05
1.793884054793794402e-09,-2.512939368291336577e+05
1.802996192855301809e-09,3.238617142688725726e+05
1.812154616550392662e-09,1.198512811415612232e+05
1.821359560989627211e-09,-3.404205641389153898e+05
1.830611262477821570e-09,1.116406874234942370e+05
1.839909958520116949e-09,3.107818372153163073e+05
1.849255887828075975e-09,-2.508585891160732717e+05
1.858649290325810033e-09,-1.113199216968772234e+05
1.868090407156130590e-09,3.563765499076559790e+05
1.877579480686772704e-09,-7.848718113669021113e+04
1.887116754516567229e-09,-2.557664329084842175e+05
1.896702473481729671e-09,2.914732285630633705e+05
1.906336883662132486e-09,8.910369454749388387e+04
1.916020232387627636e-09,-3.075250407481442671e+05
1.925752768244391483e-09,1.795006312979328213e+05
1.935534741081308960e-09,2.078705814611529640e+05
1.945366402016387950e-09,-2.936096042306247982e+05
1.955248003443194750e-09,6.909517262066449621e+04
1.965179799037369357e-09,2.735746931738968706e+05
1.975162043763086991e-09,-2.509102079608425265e+05
1.985194993879635421e-09,-1.467493221126911521e+04
1.995278906947988156e-09,2.999244088900735951e+05
2.005414041837412790e-09,-2.066169791492072982e+05
2.015600658732120296e-09,-6.634326692970530712e+04
2.025839019137939956e-09,3.049080622515919385e+05
2.036129385889037312e-09,-1.770831886985937017e+05
2.046472023154658168e-09,-8.754298979042888095e+04
2.056867196445903198e-09,3.000988936359162326e+05
2.067315172622576590e-09,-1.678316416497931932e+05
2.077816219899989605e-09,-8.241868152445506712e+04
2.088370607855873328e-09,2.909036182829415193e+05
2.098978607437298029e-09,-1.795728391183128988e+05
2.109640490967623139e-09,-5.142267951580213412e+04
2.120356532153491888e-09,2.733877436114277807e+05
2.131127006091854894e-09,-2.059805477607136127e+05
2.141952189277034287e-09,4.793395005790340292e+03
2.152832359607822160e-09,2.387628075746357790e+05
2.163767796394602591e-09,-2.358048244823261630e+05
2.174758780366561768e-09,8.487238600904536725e+04
2.185805593678837719e-09,1.727596104357649456e+05
2.196908519919801572e-09,-2.469315753843834100e+05
2.208067844118328060e-09,1.753406007187891810e+05
2.219283852751111933e-09,6.769584257962506672e+04
2.230556833750024487e-09,-2.125975697192737134e+05
2.241887076509501942e-09,2.475928560257365752e+05
2.253274871893976007e-09,-6.809665994728420628e+04
2.264720512245344146e-09,-1.088355035004101373e+05
2.276224291390459287e-09,2.536911757008257264e+05
2.287786504648712998e-09,-1.896836882746214687e+05
2.299407448839561592e-09,5.352564678347812151e+04
2.311087422290182922e-09,1.552651664418288565e+05
2.322826724843124495e-09,-2.240047783973853802e+05
2.334625657864000387e-09,2.076472448740883847e+05
2.346484524249229930e-09,-3.329667000244554220e+04
2.358403628433813212e-09,-1.099951258548602345e+05
2.370383276399143381e-09,2.362116350624264451e+05
2.382423775680855767e-09,-1.958538347808316466e+05
2.394525435376759298e-09,1.052883730487717257e+05
2.406688566154713743e-09,7.673163836099921900e+04
2.418913480260644267e-09,-1.745270121293569100e+05
2.431200491526548122e-09,2.373059546264576493e+05
2.443549915378548907e-09,-1.533943564712929074e+05
2.455962068844996734e-09,5.385585182925631671e+04
2.468437270564604376e-09,1.082063166228782065e+05
2.480975840794630151e-09,-1.796582034491471422e+05
