# kF r, W(r)
2.437074148296593190e+00,-6.497675568146043731e-03
2.446893787575150636e+00,-6.264809724180263155e-03
2.456713426853707638e+00,-5.969632777568512939e-03
2.466533066132264640e+00,-6.022987349592732846e-03
2.476352705410821642e+00,-5.654241313733810587e-03
2.486172344689379088e+00,-5.539432665688609654e-03
2.495991983967936090e+00,-5.489512868625893646e-03
2.505811623246493092e+00,-5.104208413186477923e-03
2.515631262525050094e+00,-5.130871643955959259e-03
2.525450901803607540e+00,-4.915924828591437118e-03
2.535270541082164542e+00,-4.640026261748691518e-03
2.545090180360721543e+00,-4.693469997460717781e-03
2.554909819639278545e+00,-4.351269462465249746e-03
2.564729458917835991e+00,-4.245717736857338581e-03
2.574549098196392993e+00,-4.204248622474857089e-03
2.584368737474949995e+00,-3.846252984341336396e-03
2.594188376753506997e+00,-3.875458943483223433e-03
2.604008016032064443e+00,-3.679989092780302801e-03
2.613827655310621445e+00,-3.424819663620153574e-03
2.623647294589178447e+00,-3.481364188360868382e-03
2.633466933867735893e+00,-3.166310348100471496e-03
2.643286573146292895e+00,-3.072124689346635192e-03
2.653106212424849897e+00,-3.041126194637819215e-03
2.662925851703406899e+00,-2.710800724357244947e-03
2.672745490981964345e+00,-2.744993267490330058e-03
2.682565130260521347e+00,-2.569846605019340813e-03
2.692384769539078349e+00,-2.336156844922114301e-03
2.702204408817635350e+00,-2.397942594621631576e-03
2.712024048096192796e+00,-2.110045868328097422e-03
2.721843687374749798e+00,-2.028573698611174213e-03
2.731663326653306800e+00,-2.009323878892001203e-03
2.741482965931863802e+00,-1.706476993682832805e-03
2.751302605210421248e+00,-1.747316827402556469e-03
2.761122244488978250e+00,-1.592744188834396141e-03
2.770941883767535252e+00,-1.380699996284890946e-03
2.780761523046092254e+00,-1.449135733621890066e-03
2.790581162324649700e+00,-1.187916652980407174e-03
2.800400801603206702e+00,-1.119868952150266392e-03
2.810220440881763704e+00,-1.113026439969300391e-03
2.820040080160320706e+00,-8.370107334459089441e-04
2.829859719438878152e+00,-8.855044599123511068e-04
2.839679358717435154e+00,-7.512647066424324709e-04
2.849498997995992156e+00,-5.605500378291705058e-04
2.859318637274549157e+00,-6.364355484342173932e-04
2.869138276553106603e+00,-4.010150383115950075e-04
2.878957915831663605e+00,-3.465769770799703416e-04
2.888777555110220607e+00,-3.522892415348340589e-04
2.898597194388777609e+00,-1.020883748224409097e-04
2.908416833667335055e+00,-1.587021385393599287e-04
2.918236472945892057e+00,-4.415423999722327788e-05
2.928056112224449059e+00,1.259375257370584449e-04
2.937875751503006061e+00,4.230326742175884137e-05
2.947695390781563507e+00,2.531230555251673723e-04
2.957515030060120509e+00,2.941942505514423957e-04
2.967334669338677511e+00,2.761950644230634763e-04
2.977154308617234513e+00,5.018886394358855647e-04
2.986973947895791959e+00,4.371289146784499043e-04
2.996793587174348961e+00,5.329438907576661104e-04
3.006613226452905963e+00,6.834286713891158825e-04
3.016432865731462964e+00,5.921520587755091771e-04
3.026252505010020410e+00,7.798155287355076340e-04
3.036072144288577412e+00,8.081040079809362515e-04
3.045891783567134414e+00,7.784162448856295517e-04
3.055711422845691416e+00,9.811318942513657694e-04
3.065531062124248862e+00,9.085520973649079905e-04
3.075350701402805864e+00,9.868380949464323083e-04
3.085170340681362866e+00,1.118968919231214717e-03
3.094989979959919868e+00,1.020477542564646308e-03
3.104809619238477314e+00,1.186611246967735501e-03
3.114629258517034316e+00,1.202966035513309715e-03
3.124448897795591318e+00,1.162443569881891443e-03
3.134268537074148320e+00,1.343870748641939721e-03
3.144088176352705766e+00,1.264070693864273063e-03
3.153907815631262768e+00,1.326212095425373990e-03
3.163727454909819770e+00,1.441415196300121051e-03
3.173547094188376771e+00,1.336383774545986825e-03
3.183366733466934217e+00,1.482739308836049461e-03
3.193186372745491219e+00,1.488206952831356514e-03
3.203006012024048221e+00,1.437893145521666966e-03
3.212825651302605223e+00,1.599826754263407530e-03
3.222645290581162669e+00,1.513611864413987648e-03
3.232464929859719671e+00,1.561116472741155663e-03
3.242284569138276673e+00,1.660935061391153548e-03
3.252104208416834119e+00,1.550220494154531904e-03
3.261923847695391121e+00,1.678624124220482079e-03
3.271743486973948123e+00,1.674389614328353464e-03
3.281563126252505125e+00,1.615459462464303910e-03
3.291382765531062571e+00,1.759751843991407948e-03
3.301202404809619573e+00,1.668073366727205629e-03
3.311022044088176575e+00,1.702522591577209678e-03
3.320841683366733577e+00,1.788567546248215736e-03
3.330661322645291023e+00,1.673152278861181775e-03
3.340480961923848024e+00,1.785460924620793123e-03
3.350300601202405026e+00,1.772796265857984593e-03
3.360120240480962028e+00,1.706506011155293481e-03
3.369939879759519474e+00,1.835025123607706863e-03
3.379759519038076476e+00,1.738928267204533067e-03
3.389579158316633478e+00,1.761933732811190234e-03
3.399398797595190480e+00,1.835840962364707930e-03
3.409218436873747926e+00,1.716783949848097466e-03
3.419038076152304928e+00,1.814847090375149496e-03
3.428857715430861930e+00,1.795066857921576772e-03
3.438677354709418932e+00,1.722710499996509817e-03
3.448496993987976378e+00,1.837303906292917432e-03
3.458316633266533380e+00,1.737883193803754257e-03
3.468136272545090382e+00,1.751049527299750269e-03
3.477955911823647384e+00,1.814443373166529580e-03
3.487775551102204830e+00,1.692838025557148090e-03
3.497595190380761832e+00,1.778465176536359873e-03
3.507414829659318833e+00,1.752888541380104347e-03
3.517234468937875835e+00,1.675760758265773618e-03
3.527054108216433281e+00,1.778225065474901573e-03
3.536873747494990283e+00,1.676586332161734191e-03
3.546693386773547285e+00,1.681479635295869994e-03
3.556513026052104287e+00,1.735941927218296243e-03
3.566332665330661733e+00,1.612880477126327509e-03
3.576152304609218735e+00,1.687813889538626816e-03
3.585971943887775737e+00,1.657732658336449026e-03
3.595791583166332739e+00,1.577097598544700743e-03
3.605611222444890185e+00,1.669152999257890978e-03
3.615430861723447187e+00,1.566381461636916347e-03
3.625250501002004189e+00,1.564503084270195063e-03
3.635070140280561191e+00,1.611547503124357347e-03
3.644889779559118637e+00,1.488091282844442942e-03
3.654709418837675639e+00,1.553983524010208155e-03
3.664529058116232640e+00,1.520635666466037955e-03
3.674348697394789642e+00,1.437701203556428870e-03
3.684168336673347088e+00,1.520970780874944094e-03
3.693987975951904090e+00,1.418104757988299840e-03
3.703807615230461092e+00,1.410869996317087784e-03
3.713627254509018094e+00,1.451921315227508273e-03
3.723446893787575540e+00,1.329076464404270247e-03
3.733266533066132542e+00,1.387472546783020825e-03
3.743086172344689544e+00,1.352020829625148095e-03
3.752905811623246546e+00,1.267917835460035053e-03
3.762725450901803992e+00,1.343911296938713135e-03
3.772545090180360994e+00,1.241921062763922529e-03
3.782364729458917996e+00,1.230642412035801419e-03
3.792184368737474998e+00,1.267020262663100466e-03
3.802004008016032444e+00,1.145718412429423726e-03
3.811823647294589446e+00,1.198042136530200630e-03
3.821643286573146447e+00,1.161557425380821840e-03
3.831462925851703449e+00,1.077323651755059250e-03
3.841282565130260895e+00,1.147425156852188667e-03
3.851102204408817897e+00,1.047196503555962140e-03
3.860921843687374899e+00,1.033071101278560397e-03
3.870741482965932345e+00,1.065977895866534022e-03
3.880561122244489347e+00,9.470613940849563093e-04
3.890380761523046349e+00,9.946055711305104748e-04
3.900200400801603351e+00,9.580543990548639815e-04
3.910020040080160797e+00,8.746225667784574215e-04
3.919839679358717799e+00,9.400823121018803260e-04
3.929659318637274801e+00,8.424043935667380580e-04
3.939478957915831803e+00,8.265052926335155663e-04
3.949298597194389249e+00,8.570179394507719062e-04
3.959118236472946251e+00,7.412291963120581223e-04
3.968937875751503253e+00,7.851494149759429995e-04
3.978757515030060254e+00,7.493854227266895721e-04
3.988577154308617700e+00,6.675751261589570919e-04
3.998396793587174702e+00,7.295043516313004257e-04
4.008216432865731704e+00,6.350613935487218467e-04
4.018036072144288262e+00,6.183323074283733145e-04
4.027855711422845708e+00,6.473973603868602962e-04
4.037675350701403154e+00,5.353719057360218627e-04
4.047494989979959712e+00,5.766835063611916185e-04
4.057314629258517158e+00,5.424423675942282447e-04
4.067134268537074604e+00,4.629554104994688100e-04
4.076953907815631162e+00,5.223244890972105490e-04
4.086773547094188608e+00,4.316909632437341605e-04
4.096593186372745166e+00,4.149441283425853557e-04
4.106412825651302612e+00,4.433760148540588381e-04
4.116232464929859169e+00,3.356388695020361547e-04
4.126052104208416615e+00,3.752167893140648399e-04
4.135871743486974061e+00,3.431142419831796370e-04
4.145691382765530619e+00,2.665330281272838722e-04
4.155511022044088065e+00,3.241723026331845840e-04
4.165330661322645511e+00,2.378111737195219122e-04
4.175150300601202069e+00,2.217279777077059064e-04
4.184969939879759515e+00,2.502099530747980537e-04
4.194789579158316073e+00,1.471749269099771010e-04
4.204609218436873519e+00,1.857560814633513115e-04
4.214428857715430965e+00,1.562886948059373179e-04
4.224248496993987523e+00,8.307730484014516929e-05
4.234068136272544969e+00,1.396803375855586464e-04
4.243887775551102415e+00,5.794400182952450071e-05
4.253707414829658973e+00,4.307803196530297999e-05
4.263527054108216419e+00,7.216551411972882922e-05
4.273346693386772976e+00,-2.586294516530219891e-05
4.283166332665330422e+00,1.232492456485195940e-05
4.292985971943887868e+00,-1.412675967713987749e-05
4.302805611222444426e+00,-8.361916436140014132e-05
4.312625250501001872e+00,-2.749025832661435115e-05
4.322444889779559318e+00,-1.043567120534878023e-04
4.332264529058115876e+00,-1.175745397552534416e-04
4.342084168336673322e+00,-8.744859401522713687e-05
4.351903807615229880e+00,-1.802713658664699013e-04
4.361723446893787326e+00,-1.420002692533646493e-04
4.371543086172344772e+00,-1.651665722291310878e-04
4.381362725450901330e+00,-2.307003674155178746e-04
4.391182364729458776e+00,-1.746078264779251505e-04
4.401002004008016222e+00,-2.464613894089210267e-04
4.410821643286572780e+00,-2.577159504002719858e-04
4.420641282565130226e+00,-2.262339572929394991e-04
4.430460921843686783e+00,-3.137513779461399590e-04
4.440280561122244229e+00,-2.750394824142843894e-04
4.450100200400801675e+00,-2.947547388357846438e-04
4.459919839679358233e+00,-3.561928136633770391e-04
4.469739478957915679e+00,-2.998146911902958346e-04
4.479559118236473125e+00,-3.666075834735719433e-04
4.489378757515029683e+00,-3.756912335136591927e-04
4.499198396793587129e+00,-3.426425004479087435e-04
4.509018036072144575e+00,-4.248469935457444197e-04
4.518837675350701133e+00,-3.854463815585609603e-04
4.528657314629258579e+00,-4.016407303170184862e-04
4.538476953907815137e+00,-4.589401440726660901e-04
4.548296593186372583e+00,-4.020606134740388579e-04
4.558116232464930029e+00,-4.638321359846003301e-04
4.567935871743486587e+00,-4.706352752918375125e-04
4.577755511022044033e+00,-4.359064293225372211e-04
4.587575150300601479e+00,-5.128739580632192064e-04
4.597394789579158036e+00,-4.726361197482514820e-04
4.607214428857715482e+00,-4.853262440516809451e-04
4.617034068136272040e+00,-5.385288707293063972e-04
4.626853707414829486e+00,-4.810276984845557584e-04
4.636673346693386932e+00,-5.378950959202093152e-04
4.646492985971943490e+00,-5.423958988847080815e-04
4.656312625250500936e+00,-5.059605218460324922e-04
4.666132264529058382e+00,-5.778411650486557855e-04
4.675951903807614940e+00,-5.367060668003253293e-04
4.685771543086172386e+00,-5.459851725220896297e-04
4.695591182364728944e+00,-5.952076206389711466e-04
4.705410821643286390e+00,-5.370490316632330714e-04
4.715230460921843836e+00,-5.891976579155676916e-04
4.725050100200400394e+00,-5.914512517108443329e-04
4.734869739478957840e+00,-5.533589654973337718e-04
4.744689378757515286e+00,-6.203668925087143030e-04
4.754509018036071843e+00,-5.783516274538780862e-04
4.764328657314629289e+00,-5.843789407770248398e-04
4.774148296593185847e+00,-6.298020199496632849e-04
4.783967935871743293e+00,-5.710232480340285757e-04
4.793787575150300739e+00,-6.186963011187061011e-04
4.803607214428857297e+00,-6.188235953519544835e-04
4.813426853707414743e+00,-5.791889336466139173e-04
4.823246492985972189e+00,-6.415920575576535955e-04
4.833066132264528747e+00,-5.987793117013482389e-04
4.842885771543086193e+00,-6.017693347908674916e-04
4.852705410821642751e+00,-6.436273152272557795e-04
4.862525050100200197e+00,-5.843270575114519177e-04
4.872344689378757643e+00,-6.278151380856804688e-04
4.882164328657314201e+00,-6.259916729573973852e-04
4.891983967935871647e+00,-5.849828058132154748e-04
4.901803607214429093e+00,-6.430923371425058092e-04
4.911623246492985650e+00,-5.996189070349377225e-04
4.921442885771543096e+00,-5.998306657680840901e-04
4.931262525050099654e+00,-6.384005651275515393e-04
4.941082164328657100e+00,-5.787275598030275185e-04
4.950901803607214546e+00,-6.183582691128867645e-04
4.960721442885771104e+00,-6.148031172115468127e-04
4.970541082164328550e+00,-5.726308472900683722e-04
4.980360721442885996e+00,-6.267909673852415818e-04
4.990180360721442554e+00,-5.828365184091192225e-04
5.000000000000000000e+00,-5.805630206269681015e-04
