# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000019997185295662e+00,-3.767695502314345081e-07
1.059529764882441265e-02,1.000022423136882832e+00,-1.148556069054807019e-07
1.119059529764882509e-02,1.000025075155558163e+00,2.006358961032808356e-07
1.178589294647323753e-02,1.000027714961709835e+00,-1.379727699340109191e-07
1.238119059529764823e-02,1.000030438020781176e+00,-1.005459184677301735e-08
1.297648824412206067e-02,1.000033497126883830e+00,-7.983354249457026086e-08
1.357178589294647311e-02,1.000036680730128635e+00,5.535570426236015824e-08
1.416708354177088555e-02,1.000039900238873569e+00,-1.435786121250956359e-07
1.476238119059529799e-02,1.000043375608749008e+00,2.319065374045847194e-08
1.535767883941971043e-02,1.000046894523670238e+00,1.135053469203827388e-07
1.595297648824412287e-02,1.000050631880318619e+00,1.225127865253195880e-07
1.654827413706853531e-02,1.000054499850786316e+00,3.558813373348813451e-08
1.714357178589294775e-02,1.000058458721843069e+00,-8.405257106963096270e-08
1.773886943471736019e-02,1.000062611982386995e+00,7.372595745157460732e-11
1.833416708354176916e-02,1.000066858055922658e+00,-4.275765035006906793e-08
1.892946473236618160e-02,1.000071292794777911e+00,-4.893837762041326818e-08
1.952476238119059404e-02,1.000075848990757299e+00,-1.712573678542360136e-08
2.012006003001500648e-02,1.000080551085861247e+00,1.219991700069171993e-08
2.071535767883941892e-02,1.000085388389420071e+00,-5.115494008068504482e-10
2.131065532766383136e-02,1.000090374651208425e+00,-1.779073097035367205e-08
2.190595297648824380e-02,1.000095482377633349e+00,-2.315278514752787389e-08
2.250125062531265624e-02,1.000100757397105466e+00,1.840836357325988973e-08
2.309654827413706868e-02,1.000106159231898273e+00,3.398395742470945465e-09
2.369184592296148112e-02,1.000111700868381970e+00,-2.749173680656084283e-09
2.428714357178589356e-02,1.000117387655380163e+00,8.801772872139485552e-10
2.488244122061030600e-02,1.000123216540176108e+00,-2.662204389523810818e-09
2.547773886943471844e-02,1.000129186761436584e+00,3.783428766957139741e-09
