# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,9.999883092320838163e-01,-2.658792834786537928e-05
1.149574787393696854e-02,9.999883856015068240e-01,4.217933689876219597e-06
1.299149574787393686e-02,9.999816681465641954e-01,1.156704993121593573e-06
1.448724362181090519e-02,9.999753967312134950e-01,-7.671260772390551790e-06
1.598299149574787525e-02,9.999729376675527970e-01,5.131547384795709377e-07
1.747873936968484185e-02,9.999675338502630462e-01,-1.035900920820509441e-06
1.897448724362181191e-02,9.999618734662456543e-01,1.143578895357322267e-06
2.047023511755877850e-02,9.999554738777997054e-01,2.526474195407857337e-07
2.196598299149574857e-02,9.999488971590663189e-01,6.898866372617717957e-07
2.346173086543271863e-02,9.999414407425117890e-01,-6.829500358573881158e-07
2.495747873936968522e-02,9.999338988518136073e-01,1.097007381600789567e-07
2.645322661330665182e-02,9.999257949696306325e-01,1.762900025958913706e-08
2.794897448724362188e-02,9.999171352184832440e-01,2.959501355093153259e-08
2.944472236118059194e-02,9.999080295766472615e-01,7.813209879081738149e-08
3.094047023511756200e-02,9.998984719470435101e-01,-5.799741353840205110e-09
3.243621810905452513e-02,9.998884562334247050e-01,2.882361127554133873e-08
3.393196598299149519e-02,9.998778969241363113e-01,3.890312894050397477e-08
3.542771385692846525e-02,9.998669284314494199e-01,3.300012929585705437e-09
3.692346173086543532e-02,9.998554347012335031e-01,-9.922507482329478989e-09
3.841920960480240538e-02,9.998434829474900365e-01,-2.635438844933446820e-08
3.991495747873936850e-02,9.998310670777682541e-01,-1.714342490188869306e-08
4.141070535267633856e-02,9.998181810005533077e-01,-4.670367426129473643e-09
4.290645322661330863e-02,9.998048125167796618e-01,-2.496435125287632342e-08
4.440220110055027869e-02,9.997909738624347620e-01,-1.163777629820117454e-08
4.589794897448724875e-02,9.997766650568256086e-01,1.233573354575412602e-09
4.739369684842421881e-02,9.997618739034014324e-01,-2.638741580796023052e-08
4.888944472236118194e-02,9.997466248560250568e-01,-8.682401464454869711e-09
5.038519259629815200e-02,9.997308935031371524e-01,-4.546712562003563934e-09
5.188094047023512206e-02,9.997146920832417072e-01,1.991150244684547488e-09
5.337668834417209213e-02,9.996980206189793883e-01,1.276249073089985586e-08
5.487243621810905525e-02,9.996808730258729403e-01,5.821438775477361105e-09
5.636818409204602531e-02,9.996632493282059384e-01,-8.520443683934788004e-09
5.786393196598299538e-02,9.996451617660775391e-01,5.112149925601272571e-09
5.935967983991996544e-02,9.996265981495486841e-01,3.687504745997217077e-10
6.085542771385693550e-02,9.996075646122690728e-01,4.431401467996920474e-09
6.235117558779389862e-02,9.995880550736462311e-01,-1.619839373745435709e-09
6.384692346173086175e-02,9.995680756684467427e-01,-3.713634511015584808e-09
6.534267133566783181e-02,9.995476264246386799e-01,-5.520529589020383437e-09
6.683841920960480187e-02,9.995267073708536953e-01,-2.708873125811805949e-10
6.833416708354177194e-02,9.995053185363858006e-01,5.292972393711182494e-09
6.982991495747874200e-02,9.994834538445882544e-01,-1.429888429882453238e-09
7.132566283141571206e-02,9.994611194329522386e-01,-4.565191114025425040e-09
7.282141070535266825e-02,9.994383153327671687e-01,-3.632831147015735951e-09
7.431715857928963831e-02,9.994150415759851525e-01,-5.124536794909317905e-09
7.581290645322660837e-02,9.993912981952194352e-01,-2.551477473744512281e-09
7.730865432716357843e-02,9.993670852237458435e-01,-1.393504867053252383e-09
7.880440220110054850e-02,9.993424026955022299e-01,1.979384434136477466e-09
8.030015007503751856e-02,9.993172506450882508e-01,4.736763536961064719e-09
8.179589794897448862e-02,9.992916230023115576e-01,-5.897341504024212472e-09
8.329164582291145869e-02,9.992655320141619057e-01,-3.896425404548153892e-09
8.478739369684842875e-02,9.992389716116146792e-01,-3.505522316871178687e-09
8.628314157078538493e-02,9.992119418319159729e-01,-3.488491051584219349e-09
8.777888944472235500e-02,9.991844427129730200e-01,-5.770456334985851754e-09
8.927463731865932506e-02,9.991564803979978704e-01,2.840656931901719418e-09
9.077038519259629512e-02,9.991280427167623657e-01,-3.773333867584938162e-09
9.226613306653326518e-02,9.990991419182695399e-01,7.510151389666931333e-10
9.376188094047023525e-02,9.990697719384182829e-01,1.396066484637969593e-09
9.525762881440720531e-02,9.990399328184137451e-01,-1.557558970688432551e-09
9.675337668834417537e-02,9.990096307038817125e-01,3.845825546910930370e-09
9.824912456228114543e-02,9.989788595332165233e-01,5.631061505972922987e-09
9.974487243621810162e-02,9.989476193495973044e-01,2.874156135312944943e-09
1.012406203101550717e-01,9.989159101968636545e-01,-5.344100051374311988e-09
1.027363681840920417e-01,9.988837412740182442e-01,-9.348810614540071966e-11
1.042321160580290118e-01,9.988511065225279539e-01,5.290548332759215927e-09
1.057278639319659819e-01,9.988180029365975043e-01,4.159056765651314436e-09
1.072236118059029519e-01,9.987844305626903951e-01,-2.920815145301958182e-09
1.087193596798399220e-01,9.987503955501300101e-01,-5.140165626471571159e-09
1.102151075537768921e-01,9.987158979460727393e-01,-2.507112961680490612e-09
1.117108554277138621e-01,9.986809377983192348e-01,4.384563156989429444e-09
1.132066033016508183e-01,9.986455090537460499e-01,2.753797523347145670e-09
1.147023511755877884e-01,9.986096178634407128e-01,4.869129432982789157e-09
1.161980990495247584e-01,9.985732581760085047e-01,-2.696000311885882184e-09
1.176938469234617285e-01,9.985364422443150367e-01,4.627096816811615554e-09
1.191895947973986986e-01,9.984991579173441156e-01,1.805390059672618008e-09
1.206853426713356686e-01,9.984614113479008957e-01,2.238262908349497852e-10
1.221810905452726387e-01,9.984232025882991968e-01,-1.926760972992269672e-10
1.236768384192096087e-01,9.983845316914943258e-01,-3.282418781225259672e-11
1.251725862931465927e-01,9.983453987110829653e-01,-6.992939560745983583e-11
1.266683341670835350e-01,9.983058037013045061e-01,-4.243396745096106832e-10
1.281640820410205051e-01,9.982657467170387156e-01,-1.776176317136446207e-09
1.296598299149574751e-01,9.982252278138071810e-01,-4.952962262549931438e-09
1.311555777888944452e-01,9.981842531465555668e-01,2.304053170476549894e-09
1.326513256628314152e-01,9.981428105742701229e-01,-5.333292030229584435e-09
1.341470735367683853e-01,9.981009123517065040e-01,-3.887810517966272528e-09
1.356428214107053554e-01,9.980585585361796408e-01,6.067821245459015245e-09
1.371385692846423254e-01,9.980157369901017095e-01,-4.466627068211437807e-10
1.386343171585792955e-01,9.979724599686142783e-01,3.915955337774334504e-10
1.401300650325162656e-01,9.979287214336831635e-01,-4.097021832905057553e-09
1.416258129064532356e-01,9.978845275429096828e-01,-2.300117651898859053e-09
1.431215607803902057e-01,9.978398783567516972e-01,5.115579515546642142e-09
1.446173086543271757e-01,9.977947678398634279e-01,5.474426134632893454e-09
1.461130565282641458e-01,9.977491960547787420e-01,-1.935891669191391884e-09
1.476088044022011159e-01,9.977031691605454666e-01,-5.451592066663124569e-09
1.491045522761380859e-01,9.976566872201305669e-01,-5.653737700228589347e-09
1.506003001500750560e-01,9.976097502971240649e-01,-3.137986981371909678e-09
1.520960480240120261e-01,9.975623584557375967e-01,1.424742657185618100e-09
1.535917958979489961e-01,9.975145056660743581e-01,-4.876911319229295094e-09
1.550875437718859662e-01,9.974662041833499693e-01,1.884251199513187616e-09
1.565832916458229362e-01,9.974174418844740098e-01,-3.436600559680869496e-09
1.580790395197599063e-01,9.973682310247375948e-01,3.047351815332888650e-09
1.595747873936968764e-01,9.973185594834748091e-01,-3.985771712677887990e-09
1.610705352676338187e-01,9.972684395160277271e-01,-5.556819449026306756e-10
1.625662831415707887e-01,9.972178650971128544e-01,3.995994646288636432e-10
1.640620310155077588e-01,9.971668362959171805e-01,-1.811687688757501746e-09
1.655577788894447289e-01,9.971153592745644056e-01,4.373517548117433762e-09
1.670535267633816989e-01,9.970634280105361569e-01,5.997834673365786412e-09
1.685492746373186690e-01,9.970110425748734961e-01,2.379305974464785695e-09
1.700450225112556391e-01,9.969582091306027349e-01,5.073150788348357310e-09
1.715407703851926091e-01,9.969049216579948247e-01,1.122093751249053639e-09
1.730365182591295792e-01,9.968511863206596102e-01,1.990701825604901801e-09
1.745322661330665492e-01,9.967969971007374363e-01,-5.229081390112355621e-09
1.760280140070035193e-01,9.967423662524665939e-01,3.228340483829583718e-09
1.775237618809404894e-01,9.966872816691410009e-01,2.112675479004622048e-09
1.790195097548774594e-01,9.966317495154956019e-01,2.899579021331533113e-09
1.805152576288144295e-01,9.965757698664792219e-01,4.845525536367746017e-09
1.820110055027513996e-01,9.965193367089378862e-01,-5.057796625962395492e-09
1.835067533766883696e-01,9.964624622967825918e-01,-3.047505581221798820e-09
1.850025012506253397e-01,9.964051406177202308e-01,-2.197092952016533177e-09
1.864982491245623097e-01,9.963473717491085901e-01,-3.265342440883501612e-09
1.879939969984992520e-01,9.962891618562180751e-01,5.228352972785898228e-09
1.894897448724362221e-01,9.962304988426343710e-01,-2.072731541957750365e-09
1.909854927463731922e-01,9.961713949617818642e-01,-1.411744499080214155e-09
1.924812406203101622e-01,9.961118442061066558e-01,-5.907235145485855438e-09
1.939769884942471323e-01,9.960518527418378287e-01,-4.077996607065870194e-09
1.954727363681841024e-01,9.959914206488336141e-01,3.245713364741220217e-09
1.969684842421210724e-01,9.959305419224030453e-01,2.953262745464257932e-09
1.984642321160580425e-01,9.958692166446911909e-01,-5.840921524224995665e-09
1.999599799899950126e-01,9.958074570672211800e-01,6.392961715562250902e-10
2.014557278639319826e-01,9.957452511030489006e-01,-3.088774125359349951e-09
