# kF r, W(r)
1.108543044215275878e-09,-8.670200953417028359e+04
1.114173952879088260e-09,2.774316124805331347e+05
1.119833464069925230e-09,3.196235230650981539e+05
1.125521723075981399e-09,-6.123790803844494803e+03
1.131238875923450547e-09,-3.172093251248489833e+05
1.136985069380271094e-09,-2.480051862811844039e+05
1.142760450959910665e-09,1.161874917246687692e+05
1.148565168925127480e-09,3.370192039334117435e+05
1.154399372291792137e-09,1.490196221549674519e+05
1.160263210832711465e-09,-2.152211925871250569e+05
1.166156835081470774e-09,-3.064167026981734089e+05
1.172080396336300303e-09,-1.375855119194098552e+04
1.178034046663957804e-09,2.931906562165882206e+05
1.184017938903633244e-09,2.267884167260050308e+05
1.190032226670872330e-09,-1.251441982308981242e+05
1.196077064361514303e-09,-3.077822539696527529e+05
1.202152607155676262e-09,-8.581016647542144347e+04
1.208259011021706875e-09,2.468949764394655940e+05
1.214396432720209794e-09,2.502857880472767574e+05
1.220565029808063950e-09,-7.719587930928054266e+04
1.226764960642466405e-09,-2.927839974218121497e+05
1.232996384384999598e-09,-1.053363785674160899e+05
1.239259461005716580e-09,2.253122937142221490e+05
1.245554351287246523e-09,2.420032918310444511e+05
1.251881216828924621e-09,-7.565250379269001132e+04
1.258240220050933375e-09,-2.788798288785273908e+05
1.264631524198493291e-09,-8.109755153551675903e+04
1.271055293346023809e-09,2.316900239235268673e+05
1.277511692401374127e-09,2.079593819400248467e+05
1.284000887110053189e-09,-1.146692453843810508e+05
1.290523044059482848e-09,-2.607098194322409399e+05
1.297078330683276867e-09,-1.592936758084212306e+04
1.303666915265536263e-09,2.511058273503982055e+05
1.310288966945171947e-09,1.387239887227752770e+05
1.316944655720240179e-09,-1.790813540264719340e+05
1.323634152452327667e-09,-2.142245785438437306e+05
1.330357628870907288e-09,8.479957455728077912e+04
1.337115257577766401e-09,2.495941406323346891e+05
1.343907212051433298e-09,2.284279376420130939e+04
1.350733666651631155e-09,-2.327887560774110898e+05
1.357594796623751842e-09,-1.090494166477980179e+05
1.364490778103358473e-09,1.912411795174892177e+05
1.371421788120703673e-09,1.789050928785098076e+05
1.378388004605275345e-09,-1.227458776105349098e+05
1.385389606390360027e-09,-2.129271309638355160e+05
1.392426773217654004e-09,5.642343262230015534e+04
1.399499685741845475e-09,2.295621644299133332e+05
1.406608525535274272e-09,1.442918650043566595e+04
1.413753475092588058e-09,-2.178875742493653379e+05
1.420934717835425200e-09,-6.733388067148670962e+04
1.428152438117126395e-09,2.009004054145609261e+05
1.435406821227464694e-09,1.162964269837570755e+05
1.442698053397404474e-09,-1.682746760387663089e+05
1.450026321803879654e-09,-1.444796154607641802e+05
1.457391814574595475e-09,1.417782650584104413e+05
1.464794720792880121e-09,1.701637713012511376e+05
1.472235230502503459e-09,-1.083939205940314714e+05
1.479713534712580153e-09,-1.786058281089463271e+05
1.487229825402466369e-09,8.740095347614522325e+04
1.494784295526688939e-09,1.891532036083335406e+05
1.502377139019897902e-09,-6.324720054929104663e+04
1.510008550801845924e-09,-1.867424605737098027e+05
1.517678726782391291e-09,5.359977130156368366e+04
1.525387863866528825e-09,1.901776860226560093e+05
1.533136159959436715e-09,-4.151592488788791525e+04
1.540923813971582915e-09,-1.831780712941554957e+05
1.548751025823793275e-09,4.408999481928694877e+04
1.556617996452410465e-09,1.835773952942668693e+05
1.564524927814444200e-09,-4.378980349757013028e+04
1.572472022892756845e-09,-1.737742050849682419e+05
1.580459485701273612e-09,5.757775832223561883e+04
1.588487521290220683e-09,1.706817574651634495e+05
1.596556335751388355e-09,-6.743866840252531983e+04
1.604666136223415481e-09,-1.555613679708028212e+05
1.612817130897134506e-09,8.995022716119118559e+04
1.621009529020873696e-09,1.447047176319960563e+05
1.629243540905858829e-09,-1.060912295781592838e+05
1.637519377931602283e-09,-1.187733674872163829e+05
1.645837252551331818e-09,1.313152498827662203e+05
1.654197378297442732e-09,9.431622324079308601e+04
1.662599969786981655e-09,-1.448512672817304556e+05
1.671045242727154330e-09,-5.279330607179478829e+04
1.679533413920863588e-09,1.605309827601423021e+05
1.688064701272268415e-09,1.297686036330108072e+04
1.696639323792405680e-09,-1.560455708394437097e+05
1.705257501604770498e-09,4.041083539861400641e+04
1.713919455950994830e-09,1.450201926585679466e+05
1.722625409196520904e-09,-8.386815530233766185e+04
1.731375584836307730e-09,-1.067627215831000503e+05
1.740170207500572143e-09,1.277177454572166753e+05
1.749009502960551157e-09,5.973752996191023703e+04
1.757893698134300494e-09,-1.442276381171231042e+05
1.766823021092519387e-09,8.707124178736397880e+03
1.775797701064398745e-09,1.429937523613600642e+05
1.784817968443533428e-09,-6.923688244407043385e+04
1.793884054793794402e-09,-1.011202404263680219e+05
1.802996192855301809e-09,1.239059426410255692e+05
1.812154616550392662e-09,4.082658294569009013e+04
1.821359560989627211e-09,-1.374190343701053935e+05
1.830611262477821570e-09,4.171559382104982069e+04
1.839909958520116949e-09,1.166606397068212391e+05
1.849255887828075975e-09,-1.034491755539149453e+05
1.858649290325810033e-09,-4.564914275112561154e+04
1.868090407156130590e-09,1.358054085433720320e+05
1.877579480686772704e-09,-3.637560520118737622e+04
1.887116754516567229e-09,-1.028132870906206372e+05
1.896702473481729671e-09,1.114009425195694785e+05
1.906336883662132486e-09,2.940757290852892402e+04
1.916020232387627636e-09,-1.237843213253156719e+05
1.925752768244391483e-09,6.814238594342990837e+04
1.935534741081308960e-09,7.637658502711881010e+04
1.945366402016387950e-09,-1.188825750819750538e+05
1.955248003443194750e-09,2.515477404105869937e+04
1.965179799037369357e-09,1.026279241331494850e+05
1.975162043763086991e-09,-1.024810412834964227e+05
1.985194993879635421e-09,-7.595673966424022183e+03
1.995278906947988156e-09,1.133852172697977512e+05
2.005414041837412790e-09,-8.525403394619710161e+04
2.015600658732120296e-09,-2.784321024966263212e+04
2.025839019137939956e-09,1.156363903445108008e+05
2.036129385889037312e-09,-7.366108661292595207e+04
2.046472023154658168e-09,-3.615270584326847893e+04
