# kF r, W(r)
4.408313430415317281e-10,-9.570472085745597724e+05
4.430705714068765479e-10,-1.501875021502163261e+06
4.453211740625266204e-10,-1.741409496487558819e+06
4.475832087848524987e-10,-1.629396440086550545e+06
4.498567336436979220e-10,-1.190655329982233467e+06
4.521418070038774268e-10,-5.170618511029103538e+05
4.544384875266731812e-10,2.506199359169407398e+05
4.567468341713405579e-10,9.513951594940307550e+05
4.590669061966220806e-10,1.437820107886552345e+06
4.613987631622683513e-10,1.607537879115227377e+06
4.637424649305671968e-10,1.426016528067505686e+06
4.660980716678785540e-10,9.349138049280794803e+05
4.684656438461865194e-10,2.440562332889747631e+05
4.708452422446405931e-10,-4.920581828050591284e+05
4.732369279511229279e-10,-1.108178831498420564e+06
4.756407623638157328e-10,-1.465616424840036547e+06
4.780568071927765356e-10,-1.484225723916738061e+06
4.804851244615226466e-10,-1.161778962434050627e+06
4.829257765086233786e-10,-5.754846791436380008e+05
4.853788259893006411e-10,1.350255687725208118e+05
4.878443358770371861e-10,8.001063715807242552e+05
4.903223694651908511e-10,1.260352619627207052e+06
4.928129903686281378e-10,1.405464150033694925e+06
4.953162625253447617e-10,1.201867664340511197e+06
4.978322501981152575e-10,7.021384559171198634e+05
5.003610179761407225e-10,3.298196856908138579e+04
5.029026307767065905e-10,-6.356562647208977723e+05
5.054571538468497104e-10,-1.133365985664784675e+06
5.080246527650328700e-10,-1.333059489831402898e+06
5.106051934428285226e-10,-1.184655543351258850e+06
5.131988421266105776e-10,-7.292180712246438488e+05
5.158056653992536366e-10,-8.937331708126560261e+04
5.184257301818495997e-10,5.624658242299589328e+05
5.210591037354140363e-10,1.049983551773850806e+06
5.237058536626204716e-10,1.241111902907333802e+06
5.263660479095345720e-10,1.085002040826034267e+06
5.290397547673576340e-10,6.273468062867729459e+05
5.317270428741802076e-10,-1.211520595356101694e+03
5.344279812167441979e-10,-6.209873621412377106e+05
5.371426391322132380e-10,-1.054188392456236761e+06
5.398710863099534023e-10,-1.176405777231285349e+06
5.426133927933196067e-10,-9.537922428163841832e+05
5.453696289814627907e-10,-4.542445024333744077e+05
5.481398656311237627e-10,1.714339751962013252e+05
5.509241738584583739e-10,7.339093398454990238e+05
5.537226251408615543e-10,1.062381287929963088e+06
5.565352913188011730e-10,1.057382794594000559e+06
5.593622445976634777e-10,7.225792104666454252e+05
5.622035575496059791e-10,1.650547438851507613e+05
5.650593031154203655e-10,-4.372389859386128373e+05
5.679295546064034815e-10,-8.913860552534558810e+05
5.708143857062477464e-10,-1.051639519337198464e+06
5.737138704729195773e-10,-8.675451104797340231e+05
5.766280833405687293e-10,-4.018773474778409000e+05
5.795570991214385657e-10,1.887540305393726157e+05
5.825009930077845996e-10,7.052062448163867230e+05
5.854598405738065814e-10,9.728135589522571536e+05
5.884337177775871000e-10,9.015072154075253056e+05
5.914227009630426947e-10,5.181378600055839051e+05
5.944268668618829295e-10,-4.137305918096893583e+04
5.974462925955784622e-10,-5.784899156749635004e+05
6.004810556773497939e-10,-9.019840790208127582e+05
6.035312340141436095e-10,-8.967938435087827966e+05
6.065969059086411731e-10,-5.668706781618415844e+05
6.096781500612674456e-10,-3.528487683502666187e+04
6.127750455722100261e-10,4.997557414246140979e+05
6.158876719434514315e-10,8.380891891193283955e+05
6.190161090808081995e-10,8.531679683981913840e+05
6.221604372959836412e-10,5.413418496829713695e+05
6.253207373086288649e-10,2.486694181257548553e+04
6.284970902484124852e-10,-4.939673469053555164e+05
6.316895776571137002e-10,-8.112786011148199905e+05
6.348982814907003762e-10,-8.024340000733382767e+05
6.381232841214429076e-10,-4.730493785474088509e+05
6.413646683400264224e-10,4.158804288252328843e+04
6.446225173576760165e-10,5.300604127317979001e+05
6.478969148082931538e-10,7.910548592504357221e+05
6.511879447506026141e-10,7.173386180094617885e+05
6.544956916703101931e-10,3.421194892977757263e+05
6.578202404822717774e-10,-1.732379983667914348e+05
6.611616765326706902e-10,-6.067333585255036596e+05
6.645200856012187156e-10,-7.711090824971222319e+05
6.678955539033431644e-10,-5.961887644676160999e+05
6.712881680924101285e-10,-1.614108106660454068e+05
6.746980152619461846e-10,3.376641862231754931e+05
6.781251829478747806e-10,6.758945813844830263e+05
6.815697591307631684e-10,7.005609330875566229e+05
6.850318322380810202e-10,4.024146292406730936e+05
6.885114911464703157e-10,-7.816550055102795886e+04
6.920088251840243284e-10,-5.149674311951079289e+05
6.955239241325922534e-10,-7.017622144686313113e+05
6.990568782300665694e-10,-5.510080371207033750e+05
7.026077781727113450e-10,-1.375628749938506808e+05
7.061767151174876499e-10,3.356509349659209256e+05
7.097637806843935461e-10,6.357249453208626946e+05
7.133690669588160720e-10,6.149382678478187881e+05
7.169926664938957385e-10,2.858612455606683507e+05
7.206346723129014677e-10,-1.829595863077894901e+05
7.242951779116198010e-10,-5.510982163385084132e+05
7.279742772607514479e-10,-6.293337386849081377e+05
7.316720648083354423e-10,-3.788348976424334105e+05
7.353886354821564448e-10,6.651161609098136250e+04
7.391240846921931972e-10,4.689916308641895885e+05
7.428785083330648061e-10,6.131720281256154412e+05
7.466520027864929492e-10,4.227789979162645177e+05
7.504446649237756621e-10,4.135077497233604845e+03
7.542565921082742574e-10,-4.102070248044816544e+05
7.580878821979130637e-10,-5.894257655255940044e+05
