# kF r, W(r)
9.739478957915831403e-01,1.759552453948222961e-01
9.837675350701402532e-01,1.728968651082928021e-01
9.935871743486973662e-01,1.680603091011116101e-01
1.003406813627254479e+00,1.632911656437158465e-01
1.013226452905811703e+00,1.604755472226771229e-01
1.023046092184368705e+00,1.552166658246059705e-01
1.032865731462925929e+00,1.517838949781257496e-01
1.042685370741483153e+00,1.484818405331221614e-01
1.052505010020040155e+00,1.435429490295458410e-01
1.062324649298597379e+00,1.410421213779244343e-01
1.072144288577154381e+00,1.370234577804788356e-01
1.081963927855711605e+00,1.330396745087615296e-01
1.091783567134268607e+00,1.307425509068333158e-01
1.101603206412825831e+00,1.263363010897980698e-01
1.111422845691382832e+00,1.234881325231975691e-01
1.121242484969940056e+00,1.207641742873992868e-01
1.131062124248497058e+00,1.166091285576710684e-01
1.140881763527054282e+00,1.145603644533911974e-01
1.150701402805611284e+00,1.112022888794992198e-01
1.160521042084168508e+00,1.078553367458506829e-01
1.170340681362725510e+00,1.059804505435904404e-01
1.180160320641282734e+00,1.022665373528475474e-01
1.189979959919839736e+00,9.989606824330134194e-02
1.199799599198396960e+00,9.764414002716635677e-02
1.209619238476953962e+00,9.412944430089822956e-02
1.219438877755511186e+00,9.245242504178502463e-02
1.229258517034068188e+00,8.963558955547099028e-02
1.239078156312625412e+00,8.681226848170117694e-02
1.248897795591182414e+00,8.528577171170600990e-02
1.258717434869739638e+00,8.214166410091211512e-02
1.268537074148296639e+00,8.016651515349859647e-02
1.278356713426853863e+00,7.830484192933488685e-02
1.288176352705410865e+00,7.531988230313116373e-02
1.297995991983968089e+00,7.395206439836700396e-02
1.307815631262525091e+00,7.158397900078483644e-02
1.317635270541082315e+00,6.919619809912155861e-02
1.327454909819639317e+00,6.796020111393392960e-02
1.337274549098196541e+00,6.529034182604635805e-02
1.347094188376753543e+00,6.364572261967572919e-02
1.356913827655310767e+00,6.210997235362001462e-02
1.366733466933867991e+00,5.956783487369221586e-02
1.376553106212424993e+00,5.845952937178321845e-02
1.386372745490982217e+00,5.646715316182386590e-02
1.396192384769539219e+00,5.444507753457820259e-02
1.406012024048096443e+00,5.345331724812974611e-02
1.415831663326653445e+00,5.118184459622768245e-02
1.425651302605210669e+00,4.981586011075040538e-02
1.435470941883767670e+00,4.855450130267842390e-02
1.445290581162324894e+00,4.638571797362881638e-02
1.455110220440881896e+00,4.549673300327829878e-02
1.464929859719439120e+00,4.382140307177779387e-02
1.474749498997996122e+00,4.210874412896476598e-02
1.484569138276553346e+00,4.132360511095463373e-02
1.494388777555110348e+00,3.938932531564371536e-02
1.504208416833667572e+00,3.825972492608715331e-02
1.514028056112224574e+00,3.723080669432120987e-02
1.523847695390781798e+00,3.537899828170504302e-02
1.533667334669338800e+00,3.467629758049501493e-02
1.543486973947896024e+00,3.327018124868594273e-02
1.553306613226453026e+00,3.182088993974380858e-02
1.563126252505010250e+00,3.121131264832570362e-02
1.572945891783567252e+00,2.956415349141074470e-02
1.582765531062124476e+00,2.863603308496624755e-02
1.592585170340681477e+00,2.780490670921551694e-02
1.602404809619238701e+00,2.622368596068446953e-02
1.612224448897795703e+00,2.567972438074770519e-02
1.622044088176352927e+00,2.450328892601520703e-02
1.631863727454909929e+00,2.327918960311764138e-02
1.641683366733467153e+00,2.281917453888164873e-02
1.651503006012024155e+00,2.141763725634739796e-02
1.661322645290581379e+00,2.066178559653891744e-02
1.671142284569138381e+00,1.999946349995341752e-02
1.680961923847695605e+00,1.865019505654870111e-02
1.690781563126252607e+00,1.824171506723345007e-02
1.700601202404809831e+00,1.726189191529503911e-02
1.710420841683366833e+00,1.623096067639518206e-02
1.720240480961924057e+00,1.589848109246535038e-02
1.730060120240481059e+00,1.470777908292668010e-02
1.739879759519038283e+00,1.409946882032838723e-02
1.749699398797595284e+00,1.358142378116355617e-02
1.759519038076152508e+00,1.243157788884908035e-02
1.769338677354709510e+00,1.213872625147117967e-02
1.779158316633266734e+00,1.132755856791271137e-02
1.788977955911823736e+00,1.046265136834147007e-02
1.798797595190380960e+00,1.023885134396122602e-02
1.808617234468937962e+00,9.229530332686197713e-03
1.818436873747495186e+00,8.747621218781457056e-03
1.828256513026052188e+00,8.352895233935548822e-03
1.838076152304609412e+00,7.374820550783207918e-03
1.847895791583166414e+00,7.180490964697835814e-03
1.857715430861723638e+00,6.514123365452877297e-03
1.867535070140280640e+00,5.792023546501495410e-03
1.877354709418837864e+00,5.660618776702799372e-03
1.887174348697394866e+00,4.807520001554205571e-03
1.896993987975952090e+00,4.433785028359647946e-03
1.906813627254509091e+00,4.144319264653141890e-03
1.916633266533066315e+00,3.314316061129815930e-03
1.926452905811623317e+00,3.203653854477599237e-03
1.936272545090180541e+00,2.661568064949495441e-03
1.946092184368737543e+00,2.062264034372462626e-03
1.955911823647294767e+00,2.009088422495201171e-03
1.965731462925851769e+00,1.290559858344438645e-03
1.975551102204408993e+00,1.009172595204443261e-03
1.985370741482966217e+00,8.092974707832780844e-04
1.995190380761523219e+00,1.069091958537660690e-04
2.005010020040080221e+00,6.693363972992973326e-05
2.014829659318637223e+00,-3.686366870692518467e-04
2.024649298597194669e+00,-8.625057216235380072e-04
2.034468937875751671e+00,-8.498470964330893072e-04
2.044288577154308673e+00,-1.452557823276278250e-03
2.054108216432865675e+00,-1.655417670205225475e-03
2.063927855711423121e+00,-1.779375036181728110e-03
2.073747494989980122e+00,-2.371909466340888385e-03
2.083567134268537124e+00,-2.352596474382867391e-03
2.093386773547094126e+00,-2.697118859016700738e-03
2.103206412825651572e+00,-3.100693005655122056e-03
2.113026052104208574e+00,-3.033092581932992499e-03
2.122845691382765576e+00,-3.536310644600471498e-03
2.132665330661323022e+00,-3.672764235645982998e-03
2.142484969939880024e+00,-3.732785640955304206e-03
2.152304609218437026e+00,-4.230959957125518880e-03
2.162124248496994028e+00,-4.162401193027760911e-03
2.171943887775551474e+00,-4.429399041903593105e-03
2.181763527054108476e+00,-4.755935187348947317e-03
2.191583166332665478e+00,-4.642993383863583054e-03
2.201402805611222480e+00,-5.060988423571205659e-03
2.211222444889779926e+00,-5.141699426782174280e-03
2.221042084168336928e+00,-5.148316231890538892e-03
2.230861723446893929e+00,-5.565695066571924900e-03
2.240681362725450931e+00,-5.456757454852708029e-03
2.250501002004008377e+00,-5.658090811273422741e-03
2.260320641282565379e+00,-5.919230321176036438e-03
2.270140280561122381e+00,-5.769422397588179138e-03
2.279959919839679383e+00,-6.114704074415525277e-03
2.289779559118236829e+00,-6.149071101529010770e-03
2.299599198396793831e+00,-6.111555945102984007e-03
2.309418837675350833e+00,-6.460044998168728084e-03
2.319238476953907835e+00,-6.318563130831232263e-03
2.329058116232465281e+00,-6.464653389342681251e-03
2.338877755511022283e+00,-6.670636878089793338e-03
2.348697394789579285e+00,-6.491446955452004515e-03
2.358517034068136287e+00,-6.775002560384319264e-03
2.368336673346693733e+00,-6.771314319286645365e-03
2.378156312625250735e+00,-6.697835750656458073e-03
2.387975951903807736e+00,-6.987899980156051481e-03
2.397795591182364738e+00,-6.820792469081362296e-03
2.407615230460922184e+00,-6.920804346171064922e-03
2.417434869739479186e+00,-7.080646023083126024e-03
2.427254509018036188e+00,-6.878676258375677859e-03
2.437074148296593190e+00,-7.110163923994363734e-03
2.446893787575150636e+00,-7.075725973705073758e-03
2.456713426853707638e+00,-6.973474835339753437e-03
2.466533066132264640e+00,-7.214316718537479647e-03
2.476352705410821642e+00,-7.027681947924417812e-03
2.486172344689379088e+00,-7.089672659946425620e-03
2.495991983967936090e+00,-7.211303630195196011e-03
2.505811623246493092e+00,-6.992364532101651847e-03
2.515631262525050094e+00,-7.180272214237992494e-03
2.525450901803607540e+00,-7.121512000209736723e-03
2.535270541082164542e+00,-6.996806199421220368e-03
2.545090180360721543e+00,-7.196513144837355519e-03
2.554909819639278545e+00,-6.995709364419269195e-03
2.564729458917835991e+00,-7.026752521661568801e-03
2.574549098196392993e+00,-7.117140129316185462e-03
2.584368737474949995e+00,-6.886326528535205091e-03
2.594188376753506997e+00,-7.038104462290934588e-03
2.604008016032064443e+00,-6.960659683800263058e-03
2.613827655310621445e+00,-6.819032374268146901e-03
2.623647294589178447e+00,-6.984700180675611561e-03
2.633466933867735893e+00,-6.774413676917464752e-03
2.643286573146292895e+00,-6.780703597811852876e-03
2.653106212424849897e+00,-6.845952201425539209e-03
2.662925851703406899e+00,-6.607708293704787385e-03
2.672745490981964345e+00,-6.729880795324623584e-03
2.682565130260521347e+00,-6.638674945772151358e-03
2.692384769539078349e+00,-6.484949952180403369e-03
2.702204408817635350e+00,-6.622787582154109412e-03
2.712024048096192796e+00,-6.407091765478324132e-03
2.721843687374749798e+00,-6.394032565951956321e-03
2.731663326653306800e+00,-6.439469866235972458e-03
2.741482965931863802e+00,-6.197645923204607270e-03
2.751302605210421248e+00,-6.295907035491157648e-03
2.761122244488978250e+00,-6.195215044570275865e-03
2.770941883767535252e+00,-6.033572406240140552e-03
2.780761523046092254e+00,-6.148992116747066701e-03
2.790581162324649700e+00,-5.931399667558004928e-03
2.800400801603206702e+00,-5.903682463404590249e-03
2.810220440881763704e+00,-5.933934542419992686e-03
2.820040080160320706e+00,-5.691837261770285941e-03
2.829859719438878152e+00,-5.771133701611456772e-03
2.839679358717435154e+00,-5.664639916401555293e-03
2.849498997995992156e+00,-5.498673821470735114e-03
2.859318637274549157e+00,-5.596369762253733567e-03
2.869138276553106603e+00,-5.379879499980842923e-03
2.878957915831663605e+00,-5.341550283380453248e-03
2.888777555110220607e+00,-5.360607780119943343e-03
2.898597194388777609e+00,-5.121045767169399472e-03
2.908416833667335055e+00,-5.185649833659435395e-03
2.918236472945892057e+00,-5.076500043218896627e-03
2.928056112224449059e+00,-4.909270811140497084e-03
2.937875751503006061e+00,-4.993288487962997506e-03
2.947695390781563507e+00,-4.780428155999734592e-03
2.957515030060120509e+00,-4.734948313304877809e-03
2.967334669338677511e+00,-4.746225597947122121e-03
2.977154308617234513e+00,-4.511551109403945034e-03
2.986973947895791959e+00,-4.565125631981363681e-03
2.996793587174348961e+00,-4.455974429561663716e-03
3.006613226452905963e+00,-4.290055839172854553e-03
3.016432865731462964e+00,-4.363854287284907145e-03
3.026252505010020410e+00,-4.156720205857236672e-03
3.036072144288577412e+00,-4.107021180953483730e-03
3.045891783567134414e+00,-4.113409950952943289e-03
3.055711422845691416e+00,-3.885557699112938534e-03
3.065531062124248862e+00,-3.931214537986518764e-03
3.075350701402805864e+00,-3.824269000451952210e-03
3.085170340681362866e+00,-3.661791953331643406e-03
3.094989979959919868e+00,-3.728300034566009707e-03
3.104809619238477314e+00,-3.528594298062890256e-03
3.114629258517034316e+00,-3.477127556582841443e-03
3.124448897795591318e+00,-3.481045938633542738e-03
3.134268537074148320e+00,-3.261569661483464545e-03
3.144088176352705766e+00,-3.301923056147638199e-03
3.153907815631262768e+00,-3.198983463595329521e-03
3.163727454909819770e+00,-3.041676636417212868e-03
3.173547094188376771e+00,-3.103344576524587253e-03
3.183366733466934217e+00,-2.912410253462432291e-03
3.193186372745491219e+00,-2.861193381173853922e-03
3.203006012024048221e+00,-2.864631371367501716e-03
3.212825651302605223e+00,-2.654738503426613567e-03
3.222645290581162669e+00,-2.691954123156807543e-03
3.232464929859719671e+00,-2.594452239943774181e-03
3.242284569138276673e+00,-2.443680356942240679e-03
3.252104208416834119e+00,-2.502527277253282448e-03
3.261923847695391121e+00,-2.321382025375895702e-03
3.271743486973948123e+00,-2.272041683913908396e-03
3.281563126252505125e+00,-2.276603492179299793e-03
3.291382765531062571e+00,-2.077188287141803601e-03
3.301202404809619573e+00,-2.113028707684389690e-03
3.311022044088176575e+00,-2.022064043020580654e-03
3.320841683366733577e+00,-1.878864060525266711e-03
3.330661322645291023e+00,-1.936522166256661199e-03
3.340480961923848024e+00,-1.765890420913033372e-03
3.350300601202405026e+00,-1.719702543567496389e-03
3.360120240480962028e+00,-1.726646341238990490e-03
3.369939879759519474e+00,-1.538321635282178038e-03
3.379759519038076476e+00,-1.574188743317259760e-03
3.389579158316633478e+00,-1.490562994455390394e-03
3.399398797595190480e+00,-1.355678476782461303e-03
3.409218436873747926e+00,-1.413434391489793362e-03
3.419038076152304928e+00,-1.253778289063834164e-03
3.428857715430861930e+00,-1.211705920972357825e-03
3.438677354709418932e+00,-1.221981287854552933e-03
3.448496993987976378e+00,-1.045109039035923594e-03
3.458316633266533380e+00,-1.082083749655125913e-03
3.468136272545090382e+00,-1.006333640194154730e-03
3.477955911823647384e+00,-8.802475095713906345e-04
3.487775551102204830e+00,-9.390809891600279896e-04
3.497595190380761832e+00,-7.906301059108915589e-04
3.507414829659318833e+00,-7.533591052630901229e-04
3.517234468937875835e+00,-7.676423737608230932e-04
3.527054108216433281e+00,-6.023629886956647847e-04
3.536873747494990283e+00,-6.412425376710069848e-04
3.546693386773547285e+00,-5.736711274037069319e-04
3.556513026052104287e+00,-4.566368676657644424e-04
3.566332665330661733e+00,-5.172572159613343440e-04
3.576152304609218735e+00,-3.800371266365675589e-04
3.585971943887775737e+00,-3.480098842615291605e-04
3.595791583166332739e+00,-3.667375520986124963e-04
3.605611222444890185e+00,-2.129980273128459370e-04
3.615430861723447187e+00,-2.543310252341280482e-04
3.625250501002004189e+00,-1.950375401534646096e-04
3.635070140280561191e+00,-8.710890239753444361e-05
3.644889779559118637e+00,-1.499891926994931116e-04
3.654709418837675639e+00,-2.384883128278638710e-05
3.664529058116232640e+00,2.703895084949031828e-06
3.674348697394789642e+00,-2.069638704165105119e-05
3.684168336673347088e+00,1.217227701846151922e-04
3.693987975951904090e+00,7.760340192110668910e-05
3.703807615230461092e+00,1.286952157258419889e-04
3.713627254509018094e+00,2.276360016302040831e-04
3.723446893787575540e+00,1.622267808130289945e-04
3.733266533066132542e+00,2.775890050815866422e-04
3.743086172344689544e+00,2.986180911736277901e-04
3.752905811623246546e+00,2.704955267224771489e-04
3.762725450901803992e+00,4.019546504697628993e-04
3.772545090180360994e+00,3.549007876472131382e-04
3.782364729458917996e+00,3.980158083808067824e-04
3.792184368737474998e+00,4.882313379217783364e-04
3.802004008016032444e+00,4.201981573463729009e-04
3.811823647294589446e+00,5.252095520668110000e-04
3.821643286573146447e+00,5.408193233346548405e-04
3.831462925851703449e+00,5.080754230250715455e-04
3.841282565130260895e+00,6.290513800967513199e-04
3.851102204408817897e+00,5.790708071802641403e-04
3.860921843687374899e+00,6.145572195405948554e-04
3.870741482965932345e+00,6.964297717413680047e-04
3.880561122244489347e+00,6.258234263460345009e-04
3.890380761523046349e+00,7.210135882586276310e-04
3.900200400801603351e+00,7.314354544242171203e-04
3.910020040080160797e+00,6.942956570884014234e-04
3.919839679358717799e+00,8.053589502339515791e-04
3.929659318637274801e+00,7.525884574698050913e-04
3.939478957915831803e+00,7.808940213542448373e-04
3.949298597194389249e+00,8.549020181994387499e-04
3.959118236472946251e+00,7.818929714809976037e-04
3.968937875751503253e+00,8.678718131684598535e-04
3.978757515030060254e+00,8.734397359885522722e-04
3.988577154308617700e+00,8.322296788021606162e-04
3.998396793587174702e+00,9.340230328179780156e-04
4.008216432865731704e+00,8.787034946729873524e-04
4.018036072144288262e+00,9.003534516608098850e-04
4.027855711422845708e+00,9.670495682627142185e-04
4.037675350701403154e+00,8.919037756957231373e-04
4.047494989979959712e+00,9.693410777225638193e-04
4.057314629258517158e+00,9.704688922025216536e-04
4.067134268537074604e+00,9.255919668539337427e-04
4.076953907815631162e+00,1.018810476317857537e-03
4.086773547094188608e+00,9.612639132784081553e-04
4.096593186372745166e+00,9.768405794033010320e-04
4.106412825651302612e+00,1.036831551294227494e-03
4.116232464929859169e+00,9.598882662172772764e-04
4.126052104208416615e+00,1.029494818149529400e-03
4.135871743486974061e+00,1.026655427029414449e-03
4.145691382765530619e+00,9.785722067242473479e-04
4.155511022044088065e+00,1.063945077747478546e-03
4.165330661322645511e+00,1.004553704229486184e-03
4.175150300601202069e+00,1.014677790586205079e-03
4.184969939879759515e+00,1.068605957506826463e-03
4.194789579158316073e+00,9.902575216097749336e-04
4.204609218436873519e+00,1.052767904648370563e-03
4.214428857715430965e+00,1.046474361172885365e-03
4.224248496993987523e+00,9.956839136535311149e-04
4.234068136272544969e+00,1.073957882976210544e-03
4.243887775551102415e+00,1.013145139797829797e-03
4.253707414829658973e+00,1.018458832137128164e-03
4.263527054108216419e+00,1.066985447004438134e-03
4.273346693386772976e+00,9.876590617900948485e-04
4.283166332665330422e+00,1.043816112071760003e-03
4.292985971943887868e+00,1.034604597428972995e-03
4.302805611222444426e+00,9.816276899322657224e-04
4.312625250501001872e+00,1.053552127663160559e-03
4.322444889779559318e+00,9.917656901297304105e-04
4.332264529058115876e+00,9.929175058138619940e-04
4.342084168336673322e+00,1.036707825938916862e-03
4.351903807615229880e+00,9.568492928562807431e-04
4.361723446893787326e+00,1.007390269291930486e-03
4.371543086172344772e+00,9.958049601082150266e-04
4.381362725450901330e+00,9.411691508064211169e-04
4.391182364729458776e+00,1.007482875060970381e-03
4.401002004008016222e+00,9.451796173484921897e-04
4.410821643286572780e+00,9.428110434854638155e-04
4.420641282565130226e+00,9.825211985828481709e-04
4.430460921843686783e+00,9.025806046367388378e-04
4.440280561122244229e+00,9.482250687072369712e-04
4.450100200400801675e+00,9.348048772262094411e-04
4.459919839679358233e+00,8.790314745964600664e-04
4.469739478957915679e+00,9.404512770786139847e-04
4.479559118236473125e+00,8.780841618011975529e-04
4.489378757515029683e+00,8.728180628881336426e-04
4.499198396793587129e+00,9.090837025725580570e-04
4.509018036072144575e+00,8.295030152318598167e-04
4.518837675350701133e+00,8.709424126644037169e-04
4.528657314629258579e+00,8.562095677833131240e-04
4.538476953907815137e+00,7.998024247278553815e-04
4.548296593186372583e+00,8.570132904955204359e-04
4.558116232464930029e+00,7.950201387815296859e-04
4.567935871743486587e+00,7.874509056647729715e-04
4.577755511022044033e+00,8.208775733970866692e-04
4.587575150300601479e+00,7.420800957303532201e-04
4.597394789579158036e+00,7.799690146717987551e-04
4.607214428857715482e+00,7.644193243656506728e-04
4.617034068136272040e+00,7.078555319645567874e-04
4.626853707414829486e+00,7.615025200503345573e-04
4.636673346693386932e+00,7.002966043706672188e-04
4.646492985971943490e+00,6.909820007998829791e-04
4.656312625250500936e+00,7.221372050692752287e-04
4.666132264529058382e+00,6.445188279814781504e-04
4.675951903807614940e+00,6.794678898719558584e-04
4.685771543086172386e+00,6.635633036301970917e-04
4.695591182364728944e+00,6.072850425566185453e-04
4.705410821643286390e+00,6.579667771083326077e-04
4.715230460921843836e+00,5.979291651504485203e-04
4.725050100200400394e+00,5.873838121670103178e-04
4.734869739478957840e+00,6.167907315082314657e-04
4.744689378757515286e+00,5.407129090218154447e-04
4.754509018036071843e+00,5.732831949394457229e-04
4.764328657314629289e+00,5.574448995863670250e-04
4.774148296593185847e+00,5.018540948820135244e-04
4.783967935871743293e+00,5.501178009367492473e-04
4.793787575150300739e+00,4.915913659334609316e-04
4.803607214428857297e+00,4.802817897737557710e-04
4.813426853707414743e+00,5.084145062725211944e-04
4.823246492985972189e+00,4.341988505130426495e-04
4.833066132264528747e+00,4.648979254803184435e-04
4.842885771543086193e+00,4.495021348478302290e-04
4.852705410821642751e+00,3.949554839062363728e-04
4.862525050100200197e+00,4.412934875035766152e-04
4.872344689378757643e+00,3.845784864576949299e-04
4.882164328657314201e+00,3.729196420647485754e-04
4.891983967935871647e+00,4.001998849248621288e-04
4.901803607214429093e+00,3.281243147224031454e-04
4.911623246492985650e+00,3.574035220174157372e-04
4.921442885771543096e+00,3.427781740291633303e-04
4.931262525050099654e+00,2.895842582831564837e-04
4.941082164328657100e+00,3.344318569431978228e-04
4.950901803607214546e+00,2.797829796129928958e-04
4.960721442885771104e+00,2.681361498394333235e-04
4.970541082164328550e+00,2.949313610504334326e-04
4.980360721442885996e+00,2.252276470933278860e-04
4.990180360721442554e+00,2.534808086421272096e-04
5.000000000000000000e+00,2.399037465677070387e-04
