# q/kF, int w**0 * S(q; w) dw
5.000000000000000278e-02,7.745058084593299106e-11
5.791583166332665844e-02,1.617277322362808618e-10
6.583166332665331411e-02,3.073971088670348504e-10
7.374749498997995589e-02,5.433265411662538547e-10
8.166332665330661156e-02,9.065226882474322507e-10
8.957915831663326722e-02,1.443101787762566215e-09
9.749498997995992289e-02,2.209388444938536302e-09
1.054108216432865924e-01,3.273407062997278511e-09
1.133266533066132342e-01,4.715321428614240624e-09
1.212424849699398899e-01,6.629846183393068150e-09
1.291583166332665455e-01,9.126062525031747810e-09
1.370741482965932012e-01,1.233144594427629770e-08
1.449899799599198569e-01,1.638870460590095811e-08
1.529058116232465125e-01,2.146448147930438027e-08
1.608216432865731682e-01,2.774610832681112615e-08
1.687374749498998239e-01,3.542418936229719131e-08
1.766533066132264795e-01,4.475189665404676306e-08
1.845691382765531352e-01,5.598492421049418272e-08
1.924849699398797909e-01,6.940226765213356859e-08
2.004008016032064743e-01,8.533062473310420757e-08
2.083166332665331022e-01,1.041127527388586352e-07
2.162324649298597579e-01,1.261353902228283183e-07
2.241482965931864135e-01,1.518259185661039546e-07
2.320641282565130414e-01,1.816384055835157183e-07
2.399799599198396693e-01,2.160877325232202484e-07
2.478957915831663250e-01,2.557097211383659539e-07
2.558116232464929807e-01,3.011021511669548893e-07
2.637274549098196363e-01,3.529099493710226409e-07
2.716432865731462920e-01,4.118455009361758132e-07
2.795591182364729477e-01,4.786557979458061206e-07
2.874749498997996033e-01,5.541568897277581332e-07
2.953907815631262590e-01,6.392074246209828199e-07
3.033066132264529147e-01,7.348059720402515349e-07
3.112224448897795148e-01,8.419403786196916090e-07
3.191382765531062260e-01,9.616838881000308204e-07
3.270541082164328817e-01,1.095226969195243646e-06
3.349699398797595373e-01,1.243874843077807572e-06
3.428857715430861930e-01,1.408896583038950773e-06
3.508016032064128487e-01,1.591669646809821040e-06
3.587174348697395043e-01,1.793944406669289043e-06
3.666332665330662155e-01,2.017075816068863431e-06
3.745490981963928157e-01,2.263082783423237267e-06
3.824649298597194713e-01,2.533626702379140693e-06
3.903807615230461270e-01,2.830661954904449192e-06
3.982965931863727826e-01,3.156359658913280193e-06
