# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,9.999882970128329829e-01,1.140965135615346071e-05
1.149574787393696854e-02,9.999787997115294758e-01,4.283043426589472876e-07
1.299149574787393686e-02,9.999775686481409132e-01,3.080584501158333953e-06
1.448724362181090519e-02,9.999703319593645778e-01,-5.800831892166514473e-06
1.598299149574787525e-02,9.999643538684208632e-01,-1.658101276280631890e-07
1.747873936968484185e-02,9.999581069992872218e-01,-1.146617946146122124e-06
1.897448724362181191e-02,9.999502961706374649e-01,-1.791666559558535445e-07
2.047023511755877850e-02,9.999422104835283820e-01,6.648766659456128991e-07
2.196598299149574857e-02,9.999334772789499892e-01,7.116471704149416425e-07
2.346173086543271863e-02,9.999238949692286216e-01,-1.478807396537717448e-07
2.495747873936968522e-02,9.999139584200378295e-01,4.124861685550483612e-08
2.645322661330665182e-02,9.999034538233297909e-01,1.169745639240104974e-07
2.794897448724362188e-02,9.998920879629880076e-01,-3.743747090112490861e-09
2.944472236118059194e-02,9.998802884952593395e-01,4.772985406908957016e-08
3.094047023511756200e-02,9.998677988617669099e-01,-3.930797309870115441e-08
3.243621810905452513e-02,9.998547168289816378e-01,6.345169134558405135e-08
3.393196598299149519e-02,9.998410302023339469e-01,8.463796818958257973e-08
3.542771385692846525e-02,9.998267023543668808e-01,-2.719754643720761619e-09
3.692346173086543532e-02,9.998117516379396719e-01,1.585905951007049122e-08
3.841920960480240538e-02,9.997962025145129550e-01,4.989971902347178911e-08
3.991495747873936850e-02,9.997800183613745340e-01,1.623886980439692707e-08
4.141070535267633856e-02,9.997632358586543422e-01,1.673851990346975402e-08
4.290645322661330863e-02,9.997458244952412976e-01,2.201962701064983940e-08
4.440220110055027869e-02,9.997277904116778080e-01,-1.249457981522539616e-08
4.589794897448724875e-02,9.997091458572097133e-01,-4.119945051783712110e-09
4.739369684842421881e-02,9.996898908656317584e-01,9.557974633978015767e-09
4.888944472236118194e-02,9.996700132563951513e-01,-1.304476748842381025e-09
5.038519259629815200e-02,9.996495191738754560e-01,2.290357348222464883e-09
5.188094047023512206e-02,9.996284025481398938e-01,-1.774377089702739878e-08
5.337668834417209213e-02,9.996066817403346239e-01,-5.764856592094239118e-09
5.487243621810905525e-02,9.995843384678315680e-01,-2.178548008657813135e-09
5.636818409204602531e-02,9.995613788790896903e-01,9.291488689555682304e-10
5.786393196598299538e-02,9.995378030162200833e-01,-5.447615469833537073e-09
5.935967983991996544e-02,9.995136109224744825e-01,2.038337276744075347e-09
6.085542771385693550e-02,9.994888026422438232e-01,2.222339312574227453e-09
6.235117558779389862e-02,9.994633782210587958e-01,3.232902945349294034e-09
6.384692346173086175e-02,9.994373377055896235e-01,5.466423202982215254e-09
6.534267133566783181e-02,9.994106811436458404e-01,4.818208276802249868e-09
6.683841920960480187e-02,9.993834085841764026e-01,3.606458909288786674e-09
6.833416708354177194e-02,9.993555200772692437e-01,4.176615164830347186e-09
6.982991495747874200e-02,9.993270156741509425e-01,4.215958915310071355e-09
7.132566283141571206e-02,9.992978954271873882e-01,2.354328954012623220e-10
7.282141070535266825e-02,9.992681593898823378e-01,-1.465432220015849958e-09
7.431715857928963831e-02,9.992378076168785261e-01,-3.500669309985950851e-09
7.581290645322660837e-02,9.992068462689259745e-01,5.263540159283781213e-09
7.730865432716357843e-02,9.991752631928129125e-01,4.277523890650650436e-10
7.880440220110054850e-02,9.991430706563404485e-01,6.581795219950922097e-09
8.030015007503751856e-02,9.991102565093300525e-01,-8.368024051463747862e-10
8.179589794897448862e-02,9.990768330210864079e-01,2.524888631505434234e-09
8.329164582291145869e-02,9.990427941484777419e-01,4.273074671878930763e-09
8.478739369684842875e-02,9.990081399540995388e-01,4.607026982128463259e-09
8.628314157078538493e-02,9.989728705016837074e-01,3.011366489502752360e-09
8.777888944472235500e-02,9.989369858560998017e-01,3.713886975730317092e-10
8.927463731865932506e-02,9.989004860833538002e-01,-4.879920245670596143e-09
9.077038519259629512e-02,9.988633773534957294e-01,-1.962126017218207398e-10
9.226613306653326518e-02,9.988256536314391587e-01,2.690248690484611668e-09
9.376188094047023525e-02,9.987873149865873490e-01,2.603087523311968792e-09
9.525762881440720531e-02,9.987483614894793194e-01,2.784147357105160650e-10
9.675337668834417537e-02,9.987087932117891809e-01,-4.917255713721277698e-09
9.824912456228114543e-02,9.986686163280643624e-01,-7.749749730834834183e-10
9.974487243621810162e-02,9.986278248100174393e-01,9.623515317971120048e-10
1.012406203101550717e-01,9.985864187327175845e-01,-1.022528284266648030e-09
1.027363681840920417e-01,9.985444042733572223e-01,6.267171670515255534e-09
1.042321160580290118e-01,9.985017693070356026e-01,-2.172366952990314448e-09
1.057278639319659819e-01,9.984585261139418133e-01,-2.026703027624451944e-09
1.072236118059029519e-01,9.984146686726779185e-01,-5.707931460819048647e-09
1.087193596798399220e-01,9.983702031639115626e-01,-9.316405424897313673e-10
1.102151075537768921e-01,9.983251235690185910e-01,-3.812612447974089908e-10
1.117108554277138621e-01,9.982794299709820685e-01,-4.057375768695449195e-09
1.132066033016508183e-01,9.982331285530321452e-01,3.100363299424318846e-10
1.147023511755877884e-01,9.981862133007354254e-01,-2.121693931656707391e-10
1.161980990495247584e-01,9.981386843004622644e-01,-5.211678200111999204e-09
1.176938469234617285e-01,9.980905477379689028e-01,-2.902319273800587015e-09
1.191895947973986986e-01,9.980417976030446781e-01,-5.939123193243567092e-09
1.206853426713356686e-01,9.979924400831056142e-01,-1.866264920380194256e-09
1.221810905452726387e-01,9.979424691707706740e-01,-3.202902387755688878e-09
1.236768384192096087e-01,9.978918910550997889e-01,1.885110512134617237e-09
1.251725862931465927e-01,9.978406997315544258e-01,1.158420470659629226e-09
1.266683341670835350e-01,9.977888952943908540e-01,-5.661015212154745032e-09
1.281640820410205051e-01,9.977364900312271079e-01,5.767933020094850905e-09
1.296598299149574751e-01,9.976834657492638092e-01,-1.462575838217927058e-09
1.311555777888944452e-01,9.976298347380433418e-01,-3.115213420557356751e-09
1.326513256628314152e-01,9.975755970953442686e-01,6.435680877106053456e-10
1.341470735367683853e-01,9.975207468252371701e-01,-2.743244298386787139e-09
1.356428214107053554e-01,9.974652901231996216e-01,-1.012729011763333391e-09
1.371385692846423254e-01,9.974092270903396340e-01,5.432172711650418618e-09
1.386343171585792955e-01,9.973525517350739777e-01,4.145693011104518503e-09
1.401300650325162656e-01,9.972952641617636171e-01,-5.106363776263985844e-09
1.416258129064532356e-01,9.972373766620984403e-01,2.024835632496639106e-09
1.431215607803902057e-01,9.971788771550719188e-01,9.198284356420595297e-10
1.446173086543271757e-01,9.971197718407933674e-01,3.296917960860265186e-09
1.461130565282641458e-01,9.970600547349942611e-01,-3.082158306354991980e-09
1.476088044022011159e-01,9.969997381309633200e-01,5.981341644201121096e-09
1.491045522761380859e-01,9.969388099549805204e-01,5.744841602427850660e-09
1.506003001500750560e-01,9.968772703192365636e-01,-4.011785126324590325e-09
1.520960480240120261e-01,9.968151315181401628e-01,1.007113059613808431e-09
1.535917958979489961e-01,9.967523814835135276e-01,-4.049150126305233787e-09
1.550875437718859662e-01,9.966890325104657000e-01,5.110044276614143273e-09
1.565832916458229362e-01,9.966250725345415784e-01,3.793397262973186919e-09
1.580790395197599063e-01,9.965605077625149244e-01,3.911046375647660639e-09
1.595747873936968764e-01,9.964953383120900288e-01,5.319367835098849301e-09
1.610705352676338187e-01,9.964295582138597007e-01,-4.612595638777963885e-09
1.625662831415707887e-01,9.963631797645610133e-01,-1.556264228597199893e-09
1.640620310155077588e-01,9.962961969965848930e-01,1.890213652267526386e-09
1.655577788894447289e-01,9.962286100320364435e-01,5.544003589540504014e-09
1.670535267633816989e-01,9.961604129075369851e-01,-3.215694599491338420e-09
1.685492746373186690e-01,9.960916179209776677e-01,-7.267098034607925275e-11
1.700450225112556391e-01,9.960222191107602763e-01,2.363345186219494663e-09
1.715407703851926091e-01,9.959522166033851764e-01,3.880046950401773117e-09
1.730365182591295792e-01,9.958816105264501894e-01,4.162313271825028190e-09
1.745322661330665492e-01,9.958104010086511471e-01,2.920996333701144101e-09
1.760280140070035193e-01,9.957385881797803373e-01,-1.499018686956347904e-10
1.775237618809404894e-01,9.956661721707268375e-01,-5.359698684872366698e-09
1.790195097548774594e-01,9.955931591966232785e-01,-6.881133440839589168e-10
1.805152576288144295e-01,9.955195433065071597e-01,1.247838499192642401e-09
1.820110055027513996e-01,9.954453246345442707e-01,1.747627598187658034e-10
1.835067533766883696e-01,9.953705033159946369e-01,-4.243445594906978768e-09
1.850025012506253397e-01,9.952950855685543941e-01,-4.341105253303016068e-11
1.864982491245623097e-01,9.952190654474067921e-01,1.671787153158735471e-10
1.879939969984992520e-01,9.951424430910826846e-01,-3.898712241934809494e-09
1.894897448724362221e-01,9.950652247191555944e-01,-3.010034443928162778e-10
1.909854927463731922e-01,9.949874043914485044e-01,-1.652369352455012865e-09
1.924812406203101622e-01,9.949089883287611791e-01,4.003752440699513211e-09
1.939769884942471323e-01,9.948299705940232274e-01,4.044340196077639172e-09
1.954727363681841024e-01,9.947503513312069279e-01,-1.855267717233329752e-09
1.969684842421210724e-01,9.946701367629273705e-01,-1.787331394000453538e-09
1.984642321160580425e-01,9.945893270338646008e-01,3.930308412054154982e-09
1.999599799899950126e-01,9.945079162131992279e-01,2.659018338846340127e-09
2.014557278639319826e-01,9.944259044492436139e-01,-5.966373173298216225e-09
2.029514757378689527e-01,9.943433040425383451e-01,2.286062783516815698e-09
2.044472236118059227e-01,9.942601029904089005e-01,2.463861892291877339e-09
2.059429714857428928e-01,9.941763014444120472e-01,-5.797622604219070784e-09
2.074387193596798629e-01,9.940919117052824383e-01,1.720293463234002986e-09
2.089344672336168329e-01,9.940069217765941101e-01,4.751221638372119462e-11
2.104302151075538030e-01,9.939213378861537773e-01,1.128289350837456924e-09
2.119259629814907731e-01,9.938351601882737807e-01,4.565153810532526381e-09
2.134217108554277431e-01,9.937483827663704528e-01,-2.343824245798630129e-09
2.149174587293647132e-01,9.936610179213387628e-01,4.637312756018133556e-09
2.164132066033016555e-01,9.935730536672949809e-01,5.010483139486755501e-10
2.179089544772386255e-01,9.934844962347805231e-01,-2.840169655017773567e-09
2.194047023511755956e-01,9.933953457834351353e-01,-5.802979430312308966e-09
2.209004502251125657e-01,9.933056085432341309e-01,3.528076164553930301e-09
2.223961980990495357e-01,9.932152725368421642e-01,1.226897472502017735e-10
2.238919459729865058e-01,9.931243439969049680e-01,-4.130082054136204263e-09
2.253876938469234759e-01,9.930328291549245234e-01,2.667194354266970979e-09
2.268834417208604459e-01,9.929407160400479659e-01,-4.523084573541534447e-09
2.283791895947974160e-01,9.928480169529516619e-01,-1.525246817736925434e-09
2.298749374687343860e-01,9.927547259930664669e-01,-1.067120170000456670e-09
2.313706853426713561e-01,9.926608433285031285e-01,-3.590115760236445586e-09
2.328664332166083262e-01,9.925663751932163326e-01,2.778265506544308046e-09
2.343621810905452962e-01,9.924713156914883871e-01,5.284495396823515898e-09
2.358579289644822663e-01,9.923756649945916219e-01,3.475221221904931992e-09
2.373536768384192364e-01,9.922794232748548549e-01,-3.107714086074898162e-09
2.388494247123562064e-01,9.921825967681181524e-01,-2.596322934424084525e-09
2.403451725862931765e-01,9.920851856470437324e-01,4.536673259283463329e-09
2.418409204602301465e-01,9.919871840240576111e-01,5.511446077294511357e-09
2.433366683341670889e-01,9.918885920756876917e-01,-1.440367825052318801e-10
2.448324162081040589e-01,9.917894160395832603e-01,-5.889577714460433291e-10
2.463281640820410290e-01,9.916896560925574367e-01,3.692319339169515505e-09
2.478239119559779990e-01,9.915893063536034280e-01,-1.046265296561442942e-10
2.493196598299149691e-01,9.914883730616780300e-01,-1.474191879658062822e-10
2.508154077038519114e-01,9.913868563966978797e-01,3.063998832433484843e-09
2.523111555777888815e-01,9.912847504826071132e-01,-3.288127103942440617e-09
2.538069034517258515e-01,9.911820676160123522e-01,4.934399999707631193e-09
2.553026513256628216e-01,9.910787958665403519e-01,2.568145696092605108e-09
2.567983991995997917e-01,9.909749414752391239e-01,1.430004781259328527e-09
2.582941470735367617e-01,9.908705046271794048e-01,9.931901967561955338e-10
2.597898949474737318e-01,9.907654855084574441e-01,7.367726428967739985e-10
2.612856428214107019e-01,9.906598843061965587e-01,1.275075600663150644e-10
2.627813906953476719e-01,9.905537012085464665e-01,-1.372571833959920833e-09
2.642771385692846420e-01,9.904469364046806223e-01,-4.302292966327200449e-09
2.657728864432216120e-01,9.903395961360588196e-01,3.134808634907296290e-09
2.672686343171585821e-01,9.902316684907250810e-01,-4.301029310494491064e-09
2.687643821910955522e-01,9.901231657627859173e-01,-2.482955396842819992e-09
2.702601300650325222e-01,9.900140820942379127e-01,-4.311571322191925555e-09
2.717558779389694923e-01,9.899044237279778224e-01,1.987003561691487160e-09
2.732516258129064624e-01,9.897941848093504413e-01,3.493258904359620731e-09
2.747473736868434324e-01,9.896833655346696235e-01,-3.705884487988682290e-10
2.762431215607804025e-01,9.895719721478651865e-01,2.161910428460679420e-09
2.777388694347173725e-01,9.894599987993326629e-01,-1.853692088723678348e-09
2.792346173086543426e-01,9.893474517336657836e-01,-6.616023284823820789e-10
2.807303651825913127e-01,9.892343311491803570e-01,5.144667136749456323e-09
2.822261130565282827e-01,9.891206312013399726e-01,2.597554282791540210e-09
2.837218609304652528e-01,9.890063581356981492e-01,3.438613505037262604e-09
2.852176088044022229e-01,9.888915061111132054e-01,-5.302924099854792775e-09
2.867133566783391929e-01,9.887760874155192559e-01,4.585292145767887928e-10
2.882091045522761630e-01,9.886600901680120401e-01,-4.617204174552741196e-09
2.897048524262131330e-01,9.885435266557083267e-01,3.553686123141179542e-09
2.912006003001501031e-01,9.884263850025116760e-01,-3.981777130180154055e-10
2.926963481740870732e-01,9.883086714557762775e-01,-4.756798288581921662e-09
2.941920960480240432e-01,9.881903922609882596e-01,2.188220937782414151e-09
2.956878439219610133e-01,9.880715355493127072e-01,-4.952607879340930601e-09
2.971835917958979834e-01,9.879521136056893527e-01,-2.112420460767310120e-09
2.986793396698349534e-01,9.878321206021732914e-01,-2.330999615563802538e-09
3.001750875437719235e-01,9.877115627852921520e-01,6.084239556612886653e-09
3.016708354177088935e-01,9.875904282959713232e-01,-2.298763401861475131e-09
3.031665832916458636e-01,9.874687294172612706e-01,-3.423126893062352855e-09
3.046623311655828337e-01,9.873464663611386527e-01,2.015859368333433716e-09
3.061580790395198037e-01,9.872236333082289317e-01,9.354156338411608620e-10
3.076538269134567738e-01,9.871002365062633288e-01,5.005957870456493448e-09
3.091495747873937439e-01,9.869762701393133275e-01,1.125572191018048100e-09
3.106453226613307139e-01,9.868517404555599004e-01,9.557661329193280308e-10
3.121410705352676285e-01,9.867266476718270507e-01,3.766635114935996059e-09
3.136368184092045985e-01,9.866009859773726687e-01,-3.571405393658173290e-09
3.151325662831415686e-01,9.864747676487786165e-01,2.982479263554174064e-09
3.166283141570785387e-01,9.863479808494690637e-01,-2.108438312829162763e-09
3.181240620310155087e-01,9.862206378548797892e-01,5.187179574741046290e-09
3.196198099049524788e-01,9.860927268334414020e-01,-6.882407976866790298e-10
3.211155577788894488e-01,9.859642600594125117e-01,4.290545030372745186e-09
3.226113056528264189e-01,9.858352257062570345e-01,-5.457231555544224234e-09
3.241070535267633890e-01,9.857056360470259904e-01,-5.915603562561297621e-09
3.256028014007003590e-01,9.855754913048242472e-01,2.127979348286756468e-09
3.270985492746373291e-01,9.854447856821970664e-01,5.466550656574696318e-09
3.285942971485742992e-01,9.853135194065230085e-01,3.292622396958416862e-09
3.300900450225112692e-01,9.851816927061368689e-01,-5.213522502623338353e-09
3.315857928964482393e-01,9.850493178485104639e-01,3.954210958658105706e-09
3.330815407703852093e-01,9.849163830224654248e-01,5.137324232676456426e-09
3.345772886443221794e-01,9.847828884591817156e-01,-2.502084761580064085e-09
3.360730365182591495e-01,9.846488464241011096e-01,5.026528415744058146e-09
3.375687843921961195e-01,9.845142451137193218e-01,2.031955492786257444e-09
3.390645322661330896e-01,9.843790907770668674e-01,7.499700860228088403e-11
3.405602801400700597e-01,9.842433836466346619e-01,-1.711423669456642097e-09
3.420560280140070297e-01,9.841071239558421002e-01,-4.205564341204727351e-09
3.435517758879439998e-01,9.839703179515658649e-01,4.140226939112430962e-09
3.450475237618809699e-01,9.838329538431949128e-01,-2.424633604971760015e-09
3.465432716358179399e-01,9.836950438911501449e-01,6.024525321605923199e-11
3.480390195097549100e-01,9.835565823200285163e-01,-1.743836630636724891e-09
3.495347673836918800e-01,9.834175753770472150e-01,3.684178850894114450e-09
3.510305152576288501e-01,9.832780172903223814e-01,2.981896618536172849e-09
3.525262631315658202e-01,9.831379082997510066e-01,-4.785805973737597893e-09
3.540220110055027902e-01,9.829972606593625484e-01,4.326918601221708700e-09
3.555177588794397603e-01,9.828560625942518447e-01,4.484989490935603560e-09
3.570135067533767304e-01,9.827143143470691289e-01,-5.273613545858524061e-09
3.585092546273137004e-01,9.825720281694205749e-01,-1.016246642369861914e-09
3.600050025012506705e-01,9.824291982974328041e-01,3.834907058545048114e-09
3.615007503751876405e-01,9.822858189716081601e-01,-4.158586808245334714e-09
3.629964982491246106e-01,9.821419024410524834e-01,-1.079426548207193763e-09
3.644922461230615807e-01,9.819974429471942656e-01,-3.833793282841092418e-10
3.659879939969984952e-01,9.818524407355108119e-01,-3.080889099401702145e-09
3.674837418709354653e-01,9.817069020511296484e-01,2.271872689999266004e-09
