# q/kF, int w**2 * S(q; w) dw
1.000000000000000021e-02,7.356003258004474131e-12
2.000000000000000042e-02,1.671351341069828419e-11
2.999999999999999889e-02,4.981393717113573779e-11
4.000000000000000083e-02,1.004374492625717982e-10
5.000000000000000278e-02,1.679971603270215418e-10
6.000000000000000472e-02,2.698304454469115247e-10
6.999999999999999278e-02,4.616955281081951428e-10
8.000000000000000167e-02,9.238634357033251550e-10
8.999999999999999667e-02,2.314912218713617708e-09
9.999999999999999167e-02,5.422343342572371338e-09
1.099999999999999867e-01,5.071475114379010079e-09
1.199999999999999956e-01,3.863896238857884500e-09
1.300000000000000044e-01,4.197739151008149699e-09
1.400000000000000133e-01,6.089317797837891679e-09
1.500000000000000222e-01,8.103951047610388786e-09
1.600000000000000033e-01,8.144936043760346458e-09
1.700000000000000122e-01,8.682739070523824465e-09
1.800000000000000211e-01,1.043152048085496235e-08
1.900000000000000022e-01,1.166421252820076687e-08
2.000000000000000111e-01,1.252561949789121745e-08
2.100000000000000200e-01,1.402521940751762617e-08
2.199999999999999734e-01,1.539844257794272814e-08
2.300000000000000100e-01,1.671989704708446423e-08
2.400000000000000189e-01,1.827774197243966922e-08
2.500000000000000000e-01,1.978073919305627188e-08
2.600000000000000089e-01,2.139393086677541621e-08
2.700000000000000178e-01,2.305642207304757905e-08
2.800000000000000266e-01,2.477684463904946382e-08
2.900000000000000355e-01,2.656237076850210276e-08
2.999999999999999889e-01,2.840411946642443534e-08
3.099999999999999978e-01,3.030752908927583125e-08
3.200000000000000067e-01,3.226938592269000581e-08
3.300000000000000155e-01,3.429047704660695016e-08
3.400000000000000244e-01,3.637031497647170634e-08
3.500000000000000333e-01,3.850837497858464488e-08
3.600000000000000422e-01,4.070454341622925341e-08
3.699999999999999956e-01,4.295830494008334558e-08
3.800000000000000044e-01,4.526935311832435176e-08
3.900000000000000133e-01,4.763728999649977346e-08
4.000000000000000222e-01,5.006171109233298278e-08
4.100000000000000311e-01,5.254220896678831331e-08
4.200000000000000400e-01,5.507835675144768088e-08
4.299999999999999933e-01,5.766971432318572649e-08
4.399999999999999467e-01,6.031582820849016567e-08
4.500000000000000111e-01,6.301623052881836602e-08
4.600000000000000200e-01,6.577043890156008441e-08
4.699999999999999734e-01,6.857795634525389129e-08
4.800000000000000377e-01,7.143827102130601319e-08
4.900000000000000466e-01,7.435085604909471348e-08
5.000000000000000000e-01,7.731516922438436675e-08
5.100000000000000089e-01,8.033065294958677450e-08
5.200000000000000178e-01,8.339673381509084498e-08
5.300000000000000266e-01,8.651282261732639133e-08
5.400000000000000355e-01,8.967831395802601508e-08
5.500000000000000444e-01,9.289258615383235722e-08
