# q/kF, int w**0 * S(q; w) dw
1.000000000000000021e-02,6.119836014214494411e-13
2.000000000000000042e-02,7.147663252699713670e-13
2.999999999999999889e-02,3.301380405095639008e-12
4.000000000000000083e-02,1.257475684203463140e-11
5.000000000000000278e-02,3.747800231555529597e-11
6.000000000000000472e-02,9.280314498145350396e-11
6.999999999999999278e-02,2.007437312667011611e-10
8.000000000000000167e-02,3.927908083872329160e-10
8.999999999999999667e-02,7.145712520706819821e-10
9.999999999999999167e-02,1.523536349959455089e-09
1.099999999999999867e-01,1.955581236475345075e-09
1.199999999999999956e-01,3.033260837463488647e-09
1.300000000000000044e-01,4.553925314826503546e-09
1.400000000000000133e-01,6.665574610993919370e-09
1.500000000000000222e-01,9.453239585858816996e-09
1.600000000000000033e-01,1.313428968095437986e-08
1.700000000000000122e-01,1.793082188315313145e-08
1.800000000000000211e-01,2.426852769903268552e-08
1.900000000000000022e-01,3.181637336514947961e-08
2.000000000000000111e-01,4.151216129281193436e-08
2.100000000000000200e-01,5.355612590486375453e-08
2.199999999999999734e-01,6.820658109690414127e-08
2.300000000000000100e-01,8.619243124461646817e-08
2.400000000000000189e-01,1.077178141776757344e-07
2.500000000000000000e-01,1.336599152759440408e-07
2.600000000000000089e-01,1.645700497724671973e-07
2.700000000000000178e-01,2.012165508522693876e-07
2.800000000000000266e-01,2.444653761792634322e-07
2.900000000000000355e-01,2.951996074185394670e-07
2.999999999999999889e-01,3.545289994350017713e-07
3.099999999999999978e-01,4.235563207492292893e-07
3.200000000000000067e-01,5.035726750586480495e-07
3.300000000000000155e-01,5.968877045891968883e-07
3.400000000000000244e-01,7.024636592056404785e-07
3.500000000000000333e-01,8.246894683755566583e-07
3.600000000000000422e-01,9.644879166650543111e-07
3.699999999999999956e-01,1.123937808149322254e-06
3.800000000000000044e-01,1.305695364536438211e-06
3.900000000000000133e-01,1.511802294009687868e-06
4.000000000000000222e-01,1.745364490769865270e-06
4.100000000000000311e-01,2.009399395921832530e-06
4.200000000000000400e-01,2.320257306851584870e-06
4.299999999999999933e-01,2.642401237460375997e-06
4.399999999999999467e-01,3.019025957382145532e-06
4.500000000000000111e-01,3.441520521325868192e-06
4.600000000000000200e-01,3.914707303090213982e-06
4.699999999999999734e-01,5.788280392490282304e-06
4.800000000000000377e-01,5.033647048247237864e-06
