# q/kF, wc(q)/wp(0), Re eps(wc(q))
3.779539769884942557e-01,9.884297627425281396e-01,2.081940112599440948e-09
3.794497248624312258e-01,9.883408665934343418e-01,8.448578594883287136e-10
3.809454727363681958e-01,9.882516704813627539e-01,5.007821105510940409e-09
3.824412206103051659e-01,9.881621684510281112e-01,1.589457983922511461e-09
3.839369684842421360e-01,9.880723666242098302e-01,1.340105301798758410e-09
3.854327163581791060e-01,9.879822650840217602e-01,3.131958129100629424e-09
3.869284642321160761e-01,9.878918639138514202e-01,5.828589981822265597e-09
3.884242121060530462e-01,9.878011571617087982e-01,-3.569010082071790278e-09
3.899199599799900162e-01,9.877101569833794947e-01,-2.495646292708497839e-09
3.914157078539269863e-01,9.876188574268645048e-01,-3.967701451607489352e-09
3.929114557278639563e-01,9.875272646106213470e-01,2.697612400720337925e-09
3.944072036018009264e-01,9.874353725842955898e-01,4.475905866472112853e-09
3.959029514757378965e-01,9.873431814329014511e-01,1.864025585707490527e-10
3.973986993496748665e-01,9.872506972740223707e-01,4.834366050672156737e-10
3.988944472236118366e-01,9.871579201915190449e-01,4.164139946029188166e-09
4.003901950975488067e-01,9.870648442383480603e-01,-1.816399994031657637e-09
4.018859429714857767e-01,9.869714815617917081e-01,4.996675778727507093e-09
4.033816908454227468e-01,9.868778201847325793e-01,-2.881028972539704825e-10
4.048774387193597168e-01,9.867838722526991457e-01,4.757005473719868209e-09
4.063731865932966869e-01,9.866896257913760904e-01,-4.763083918377445674e-09
4.078689344672336570e-01,9.865950989728262677e-01,5.373306826071442238e-09
4.093646823411706270e-01,9.865002737960901769e-01,-1.559801945942736514e-09
4.108604302151075971e-01,9.864051624031381360e-01,-3.187850500942080200e-09
4.123561780890445672e-01,9.863097648784268090e-01,-7.903580385649190863e-10
4.138519259629815372e-01,9.862140813066616607e-01,4.344321910936146537e-09
4.153476738369185073e-01,9.861181057473981104e-01,-8.857505438842291152e-10
4.168434217108554773e-01,9.860218473248181237e-01,-7.005916210067988362e-11
4.183391695847924474e-01,9.859253061234954929e-01,5.474468273437498718e-09
4.198349174587294175e-01,9.858284731927952071e-01,-3.272503911804420749e-09
4.213306653326663320e-01,9.857313606665268901e-01,-4.040084956459296960e-09
4.228264132066033021e-01,9.856339686291096802e-01,1.826302427186499271e-09
4.243221610805402721e-01,9.855362911433469542e-01,1.184619877716816148e-09
4.258179089544772422e-01,9.854383343171816412e-01,4.468777333910428358e-09
4.273136568284142123e-01,9.853400922150929997e-01,-1.474214231349258390e-09
4.288094047023511823e-01,9.852415769643746435e-01,5.547389873434438032e-09
4.303051525762881524e-01,9.851427766099212224e-01,5.832295210175681142e-10
4.318009004502251225e-01,9.850437002676746268e-01,-9.085916710145141522e-11
4.332966483241620925e-01,9.849443480228161629e-01,2.117915551498096355e-09
4.347923961980990626e-01,9.848447169519378708e-01,-9.130532654467162348e-11
4.362881440720360327e-01,9.847448131586311604e-01,3.626792392282732019e-09
4.377838919459730027e-01,9.846446307114360419e-01,7.144422376959285649e-11
4.392796398199099728e-01,9.845441757131889737e-01,-4.350750738083781292e-10
4.407753876938469428e-01,9.844434482493090721e-01,6.513773065011087158e-10
4.422711355677839129e-01,9.843424484054420498e-01,1.866954951437787945e-09
4.437668834417208830e-01,9.842411762674597719e-01,1.738901433195594979e-09
4.452626313156578530e-01,9.841396319214597010e-01,-1.215015950791558451e-09
4.467583791895948231e-01,9.840378214664885492e-01,3.259183429352778409e-09
4.482541270635317932e-01,9.839357389751249849e-01,1.910519418335111699e-09
4.497498749374687632e-01,9.838333905456166928e-01,4.968977349561368374e-09
4.512456228114057333e-01,9.837307702522269937e-01,-8.280455593970954732e-10
4.527413706853427033e-01,9.836278841923966620e-01,-5.275312703614242940e-09
4.542371185592796734e-01,9.835247384612749721e-01,1.811610301119790176e-09
4.557328664332166435e-01,9.834213211248022946e-01,-4.584643810379251366e-09
4.572286143071536135e-01,9.833176442875238843e-01,-2.571863546159347624e-09
4.587243621810905836e-01,9.832137020260321991e-01,-5.453470514907421229e-09
4.602201100550275537e-01,9.831095004338015197e-01,-3.094546209244481458e-09
4.617158579289645237e-01,9.830050395955417519e-01,2.903084230287934015e-09
4.632116058029014938e-01,9.829003135903744415e-01,-7.830440912709075257e-10
4.647073536768384638e-01,9.827953285104926717e-01,-4.056129386891143519e-09
4.662031015507754339e-01,9.826900904457361863e-01,3.158127836368479441e-09
4.676988494247124040e-01,9.825845874719718598e-01,-4.193542448199382419e-09
4.691945972986493740e-01,9.824788316833146240e-01,-4.354247369177315530e-09
4.706903451725863441e-01,9.823728231637663955e-01,1.007134231144559101e-09
4.721860930465233142e-01,9.822665559955938708e-01,-1.481194080950900061e-09
4.736818409204602842e-01,9.821600362664190120e-01,-1.809341895614778564e-09
4.751775887943971988e-01,9.820532640608314878e-01,-1.676391489577759512e-09
4.766733366683341688e-01,9.819462394636166991e-01,-2.791775104606448207e-09
4.781690845422711389e-01,9.818389685590770410e-01,4.805499238282699767e-09
4.796648324162081090e-01,9.817314394330827199e-01,-3.977005598831817431e-09
4.811605802901450790e-01,9.816236701670030262e-01,4.151204690572601202e-09
4.826563281640820491e-01,9.815156488477395635e-01,4.080302025577835172e-09
4.841520760380190191e-01,9.814073815577316617e-01,5.717023792345141720e-09
4.856478239119559892e-01,9.812988623849018266e-01,-4.382746886782972991e-09
4.871435717858929593e-01,9.811901034061164539e-01,-4.678936695295510105e-09
