# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000022677783374059e+00,1.358334895458086254e-07
1.059529764882441265e-02,1.000025512331918387e+00,4.359830709308472110e-07
1.119059529764882509e-02,1.000028552329887299e+00,-5.665059527523561458e-07
1.178589294647323753e-02,1.000031554914574627e+00,-1.093226373675295933e-07
1.238119059529764823e-02,1.000034901185541836e+00,2.750520309591469394e-07
1.297648824412206067e-02,1.000038347516311266e+00,3.160988486521507119e-07
1.357178589294647311e-02,1.000041911473753764e+00,-4.714553514934502912e-08
1.416708354177088555e-02,1.000045625899724788e+00,-8.741801304006140578e-08
1.476238119059529799e-02,1.000049556477346613e+00,-5.494992533724357221e-08
1.535767883941971043e-02,1.000053649747250528e+00,-6.615653406309401029e-09
1.595297648824412287e-02,1.000057900365199259e+00,7.095733490821021815e-08
1.654827413706853531e-02,1.000062299931953058e+00,-3.955147825636661960e-08
1.714357178589294775e-02,1.000066884345739426e+00,-1.802413837286576366e-08
1.773886943471736019e-02,1.000071626113913981e+00,1.246662511909945443e-07
1.833416708354176916e-02,1.000076452681693429e+00,-5.537315201920596029e-08
1.892946473236618160e-02,1.000081539715453438e+00,-2.458112480729954494e-08
1.952476238119059404e-02,1.000086745922496245e+00,1.061145009458857226e-08
2.012006003001500648e-02,1.000092113311985775e+00,-1.027912018731209747e-08
2.071535767883941892e-02,1.000097655634413885e+00,6.674206020646165273e-09
2.131065532766383136e-02,1.000103336231327189e+00,7.856481352291175899e-09
2.190595297648824380e-02,1.000109195585511701e+00,-3.153629930128391971e-09
2.250125062531265624e-02,1.000115220333812394e+00,-1.779688902434178310e-11
2.309654827413706868e-02,1.000121391384412251e+00,-2.316083012143899798e-08
2.369184592296148112e-02,1.000127739673729810e+00,-5.554649241712353172e-09
2.428714357178589356e-02,1.000134243054887628e+00,7.956479973212443468e-09
2.488244122061030600e-02,1.000140906113720973e+00,-6.490607495855328632e-09
2.547773886943471844e-02,1.000147731144827024e+00,-6.415896303343898514e-09
2.607303651825913088e-02,1.000154720442943068e+00,-2.874326714789075444e-09
2.666833416708354332e-02,1.000161868664735998e+00,5.222445212841906232e-09
2.726363181590795576e-02,1.000169176577414332e+00,-4.278078318550721807e-09
2.785892946473236820e-02,1.000176651822775709e+00,-1.007900460671015557e-08
2.845422711355678064e-02,1.000184288293838986e+00,5.540820781005709827e-10
2.904952476238119308e-02,1.000192085994270119e+00,1.543592147570700516e-09
2.964482241120560552e-02,1.000200042636263387e+00,1.846653801681834374e-09
3.024012006003001796e-02,1.000208163570577735e+00,1.230333671115300070e-09
3.083541770885443040e-02,1.000216445745738092e+00,1.002897537085724541e-09
3.143071535767884284e-02,1.000224889547657092e+00,6.238752809182538290e-11
3.202601300650325528e-02,1.000233495744275780e+00,7.710499990313108496e-10
3.262131065532766772e-02,1.000242263193936276e+00,1.251895197890382667e-09
3.321660830415208016e-02,1.000251193428628227e+00,-2.233727649813943065e-09
3.381190595297649260e-02,1.000260285688788109e+00,-2.024742745055823841e-09
3.440720360180089810e-02,1.000269539978807298e+00,6.667205075362855036e-10
3.500250125062531054e-02,1.000278955539246173e+00,-9.460197945526652983e-10
3.559779889944972298e-02,1.000288533902463417e+00,6.239300678897446290e-10
3.619309654827413542e-02,1.000298275073107979e+00,2.155099524616759298e-10
3.678839419709854786e-02,1.000308176764115098e+00,-1.502078311690869841e-09
3.738369184592296030e-02,1.000318242035977745e+00,1.290241289925323624e-09
3.797898949474737273e-02,1.000328468219793931e+00,5.004576959574104584e-11
3.857428714357178517e-02,1.000338858376286666e+00,8.923419759111834411e-10
3.916958479239619761e-02,1.000349409454688310e+00,1.681660840334619121e-11
3.976488244122061005e-02,1.000360123751972585e+00,2.217509788812790496e-09
4.036018009004502249e-02,1.000370999363409785e+00,-1.615759777798526953e-10
4.095547773886943493e-02,1.000382037822205694e+00,7.171067816754471656e-11
4.155077538769384737e-02,1.000393238751724478e+00,2.002082008505305551e-12
4.214607303651825981e-02,1.000404602157394462e+00,-3.787505818085592810e-10
4.274137068534267225e-02,1.000416128426729001e+00,6.126052650517464724e-10
4.333666833416708469e-02,1.000427816801307213e+00,-1.956730623970235182e-11
4.393196598299149713e-02,1.000439667668796329e+00,-3.308470143795637489e-11
4.452726363181590957e-02,1.000451681798980585e+00,1.247498174327827783e-09
4.512256128064032201e-02,1.000463858051639177e+00,5.382470403483487359e-10
4.571785892946473445e-02,1.000476196814691132e+00,-2.544395150380211115e-11
4.631315657828914689e-02,1.000488698476151850e+00,3.579593380221882182e-11
4.690845422711355933e-02,1.000501363042098246e+00,-1.275910263329229937e-11
4.750375187593797177e-02,1.000514190136642778e+00,-4.674981730838367583e-10
4.809904952476238421e-02,1.000527180530102145e+00,3.170251630498470628e-11
4.869434717358679665e-02,1.000540333464700060e+00,-2.424709389910324799e-10
4.928964482241120909e-02,1.000553649328874695e+00,-9.404822836900419757e-11
4.988494247123562153e-02,1.000567128129099093e+00,-5.594232521809825771e-10
5.048024012006003397e-02,1.000580770636063876e+00,8.796752528780898883e-10
5.107553776888444641e-02,1.000594575328140001e+00,1.841084827106146444e-10
5.167083541770885885e-02,1.000608543358244562e+00,-5.500307789861973316e-11
5.226613306653327129e-02,1.000622674733186557e+00,3.427855418067892575e-10
5.286143071535768373e-02,1.000636969077764782e+00,2.195604026892522538e-10
5.345672836418209617e-02,1.000651426398931232e+00,-6.379621065953475818e-10
5.405202601300650861e-02,1.000666047467918540e+00,-1.554897240235007891e-10
5.464732366183092105e-02,1.000680831527659853e+00,-6.247954778914470112e-10
5.524262131065533349e-02,1.000695779349569436e+00,-9.584487008466507208e-11
5.583791895947974593e-02,1.000710890176718326e+00,-3.582391721264177631e-10
5.643321660830415837e-02,1.000726164780703531e+00,-7.340771766477899125e-11
5.702851425712857081e-02,1.000741603168990856e+00,6.436141189089358098e-10
5.762381190595298325e-02,1.000757204584856952e+00,2.802664230402237916e-10
5.821910955477738875e-02,1.000772969800174161e+00,2.900521893389998500e-10
5.881440720360180119e-02,1.000788898440502450e+00,-5.758407364673537733e-11
5.940970485242621363e-02,1.000804991277916001e+00,8.471155504827746535e-10
6.000500250125062607e-02,1.000821247173824702e+00,-2.999620109963818683e-11
6.060030015007503851e-02,1.000837667282633348e+00,-7.451732992264614191e-11
6.119559779889945095e-02,1.000854251612390167e+00,5.939625050769919827e-10
6.179089544772386339e-02,1.000870999024688679e+00,-3.147016263460672988e-10
6.238619309654827583e-02,1.000887911056417279e+00,4.404443509869485933e-11
6.298149074537268133e-02,1.000904986951502318e+00,-5.913765776805545989e-12
6.357678839419710071e-02,1.000922226718294894e+00,-3.313775764684501590e-10
6.417208604302150621e-02,1.000939631129633023e+00,4.160668681116681604e-10
6.476738369184592559e-02,1.000957199429647337e+00,5.166647979498369177e-10
6.536268134067033109e-02,1.000974931626929854e+00,-1.190415490381714312e-10
6.595797898949475047e-02,1.000992828494601472e+00,9.659392169918195858e-12
6.655327663831915597e-02,1.001010889659225356e+00,6.283192205998694644e-11
6.714857428714357535e-02,1.001029115129656644e+00,-9.800663259487595929e-11
6.774387193596798085e-02,1.001047505297075535e+00,1.201332943420514662e-10
6.833916958479240022e-02,1.001066059788268126e+00,6.099712976659185537e-11
6.893446723361680573e-02,1.001084778612332693e+00,-5.619952416396818872e-10
6.952976488244122510e-02,1.001103662925245219e+00,4.283374654571788677e-10
7.012506253126563061e-02,1.001122711207238503e+00,1.049373082710288928e-10
7.072036018009004998e-02,1.001141924232192393e+00,-3.523274424422472772e-10
7.131565782891445548e-02,1.001161302774125961e+00,6.474271730225637781e-10
7.191095547773887486e-02,1.001180845313429213e+00,-2.252745226540491779e-10
7.250625312656328036e-02,1.001200553388873926e+00,9.954851059532098281e-11
7.310155077538768587e-02,1.001220426245573503e+00,1.746742354423808556e-11
7.369684842421210524e-02,1.001240463893298127e+00,-6.364644087016184247e-10
7.429214607303651074e-02,1.001260667106549374e+00,-4.077387028603673759e-10
7.488744372186093012e-02,1.001281035895305926e+00,6.248277201102922090e-10
7.548274137068533562e-02,1.001301569504947642e+00,6.511923859697109432e-10
7.607803901950975500e-02,1.001322267945569999e+00,-3.038268570844146224e-10
7.667333666833416050e-02,1.001343132374420408e+00,-2.819322248382038673e-11
7.726863431715857988e-02,1.001364162037100325e+00,-1.607001695863260251e-10
7.786393196598298538e-02,1.001385357326348036e+00,-1.814344535172620342e-10
7.845922961480740476e-02,1.001406718252634054e+00,-3.479454628754175614e-11
7.905452726363181026e-02,1.001428244826511937e+00,1.901140010287501931e-11
7.964982491245622964e-02,1.001449937058616735e+00,-3.308063901231981248e-11
8.024512256128063514e-02,1.001471794959666539e+00,-3.604213799030089142e-10
