# q/kF, int w**2 * S(q; w) dw
1.000000000000000021e-02,1.466302747307455068e-14
2.000000000000000042e-02,1.662367958593042125e-15
2.999999999999999889e-02,8.454546381169185294e-16
4.000000000000000083e-02,5.125369311318227223e-16
5.000000000000000278e-02,3.590894756557492845e-16
6.000000000000000472e-02,2.974209730143436522e-16
6.999999999999999278e-02,3.113607316223853514e-16
8.000000000000000167e-02,4.273866940392322838e-16
8.999999999999999667e-02,7.201794077235807405e-16
9.999999999999999167e-02,1.353858038722794980e-15
1.100000000000000006e-01,2.817537609440450766e-15
1.199999999999999956e-01,1.159994691885048377e-14
1.300000000000000044e-01,1.506091121722673207e-14
1.400000000000000133e-01,1.167663405558186838e-14
1.500000000000000222e-01,1.784313911004287383e-14
1.600000000000000033e-01,2.822355544305626080e-14
1.700000000000000122e-01,4.667842602492647325e-14
1.800000000000000211e-01,8.743419276801612251e-14
1.900000000000000022e-01,9.674520244904565055e-14
2.000000000000000111e-01,1.396926870916650421e-13
2.100000000000000200e-01,2.030231032149114643e-13
2.200000000000000011e-01,3.012474089310035590e-13
2.300000000000000100e-01,3.911445451213000448e-13
2.400000000000000189e-01,5.372721559896418977e-13
2.500000000000000000e-01,1.800614770978024980e-12
2.600000000000000089e-01,9.792091848332563009e-13
2.700000000000000178e-01,1.301883925498436243e-12
2.800000000000000266e-01,3.894106496698403999e-11
2.900000000000000355e-01,2.243724285048818788e-12
2.999999999999999889e-01,2.912597071185822391e-12
3.099999999999999978e-01,3.767715938561598774e-12
3.200000000000000067e-01,4.794321546342889713e-12
3.300000000000000155e-01,6.178079783904986769e-12
3.400000000000000244e-01,7.699833271072727186e-12
3.500000000000000333e-01,9.680257913238099358e-12
3.600000000000000422e-01,1.209279697936693869e-11
3.699999999999999956e-01,1.503360766331289242e-11
3.800000000000000044e-01,1.861256879388539432e-11
3.900000000000000133e-01,2.291885377959218525e-11
4.000000000000000222e-01,2.812843164337053682e-11
4.100000000000000311e-01,3.434845277100373446e-11
4.200000000000000400e-01,4.181541198822195477e-11
4.299999999999999933e-01,5.069661356600009161e-11
4.400000000000000022e-01,6.126270626859765705e-11
4.500000000000000111e-01,7.380539772301287955e-11
4.600000000000000200e-01,8.857235558227269262e-11
4.700000000000000289e-01,1.149095715939830547e-10
4.800000000000000377e-01,1.265136733286881572e-10
4.899999999999999911e-01,1.505763268772891951e-10
5.000000000000000000e-01,1.787333736640065591e-10
5.100000000000000089e-01,2.115652500596868042e-10
5.200000000000000178e-01,2.499038244151984181e-10
5.300000000000000266e-01,2.943783889388195404e-10
5.400000000000000355e-01,3.460170831334928506e-10
5.500000000000000444e-01,4.059543672862429802e-10
5.600000000000000533e-01,4.750566797966151139e-10
5.700000000000000622e-01,5.549383422651124053e-10
5.800000000000000711e-01,6.470054530499431515e-10
5.899999999999999689e-01,7.531041316176200420e-10
5.999999999999999778e-01,8.745089963317855835e-10
6.099999999999999867e-01,1.014069930435925726e-09
6.199999999999999956e-01,1.173994503846136094e-09
6.300000000000000044e-01,1.357066022797983298e-09
6.400000000000000133e-01,1.565783491769676593e-09
6.500000000000000222e-01,1.804230919139900956e-09
6.600000000000000311e-01,2.076056549132738455e-09
6.700000000000000400e-01,2.385693399220541616e-09
6.800000000000000488e-01,2.737417751923426069e-09
6.900000000000000577e-01,3.136812233686573440e-09
7.000000000000000666e-01,3.590559210906120581e-09
7.100000000000000755e-01,4.104791439885993886e-09
7.199999999999999734e-01,4.687226521399874934e-09
7.299999999999999822e-01,5.346758436552736305e-09
7.399999999999999911e-01,6.092863289849114774e-09
7.500000000000000000e-01,6.934302875651291013e-09
7.600000000000000089e-01,7.885141696601203838e-09
7.700000000000000178e-01,8.957737493716243641e-09
7.800000000000000266e-01,1.016761056956923335e-08
7.900000000000000355e-01,1.153023774020845814e-08
8.000000000000000444e-01,1.306417881148478520e-08
8.100000000000000533e-01,1.479159975594142162e-08
8.200000000000000622e-01,1.673421824512690406e-08
8.300000000000000711e-01,1.891920228672892816e-08
8.400000000000000799e-01,2.137222128390787663e-08
8.499999999999999778e-01,2.412626595179941729e-08
8.599999999999999867e-01,2.721959081842801255e-08
8.699999999999999956e-01,3.069143106237942550e-08
8.800000000000000044e-01,3.458680003572294591e-08
8.900000000000000133e-01,3.895609750330518662e-08
9.000000000000000222e-01,4.385569451348679871e-08
9.100000000000000311e-01,4.934863668369346669e-08
9.200000000000000400e-01,5.550549327628412945e-08
9.300000000000000488e-01,6.240517484481809292e-08
9.400000000000000577e-01,7.013604386787775044e-08
9.500000000000000666e-01,7.879694552224049274e-08
9.600000000000000755e-01,8.849919113852642367e-08
9.699999999999999734e-01,9.938278023652355447e-08
9.799999999999999822e-01,1.115629268288917654e-07
9.900000000000001021e-01,1.252128023939819111e-07
1.000000000000000000e+00,1.405123301445666473e-07
1.010000000000000009e+00,1.576681818167274327e-07
1.020000000000000018e+00,1.768922957112784257e-07
1.030000000000000027e+00,1.984577675715160966e-07
1.040000000000000036e+00,2.226513436048577571e-07
1.050000000000000044e+00,2.497887834807502727e-07
1.060000000000000053e+00,2.802769441889036974e-07
1.070000000000000062e+00,3.144911818312575426e-07
1.080000000000000071e+00,3.529837063717886200e-07
1.090000000000000080e+00,3.962421957884417474e-07
1.100000000000000089e+00,4.449328555105168502e-07
1.110000000000000098e+00,4.997445585267972298e-07
1.120000000000000107e+00,5.615588537923686988e-07
1.130000000000000115e+00,6.312712382645029304e-07
1.140000000000000124e+00,7.099564187598180565e-07
1.150000000000000133e+00,7.990214416860842499e-07
1.160000000000000142e+00,8.997841408669199149e-07
1.169999999999999929e+00,1.013943120430433213e-06
1.179999999999999938e+00,1.143710968252867849e-06
1.189999999999999947e+00,1.291227231699495071e-06
1.199999999999999956e+00,1.459241488680577719e-06
1.209999999999999964e+00,1.651082706495967762e-06
1.219999999999999973e+00,1.870847579399146760e-06
1.229999999999999982e+00,2.122992640270731451e-06
1.239999999999999991e+00,2.413173311052224553e-06
1.250000000000000000e+00,2.748292738616595232e-06
1.260000000000000009e+00,3.136870562971294511e-06
1.270000000000000018e+00,3.589926836795320815e-06
1.280000000000000027e+00,4.121068584065580455e-06
1.290000000000000036e+00,4.747723329608187984e-06
1.300000000000000044e+00,5.493380969453765391e-06
1.310000000000000053e+00,6.390384312947305234e-06
1.320000000000000062e+00,7.485386529160154545e-06
1.330000000000000071e+00,8.850344976031061846e-06
1.340000000000000080e+00,1.060839911884670549e-05
1.350000000000000089e+00,1.301209981978948869e-05
1.360000000000000098e+00,1.684261727482347875e-05
1.370000000000000107e+00,4.121747317108898914e-05
1.380000000000000115e+00,3.285513262602054085e-05
1.390000000000000124e+00,3.325175268169298438e-05
1.400000000000000133e+00,3.365071365201833777e-05
1.410000000000000142e+00,3.405308826816728511e-05
1.419999999999999929e+00,3.446068796141178855e-05
1.429999999999999938e+00,3.487174254369333380e-05
1.439999999999999947e+00,3.528428430673025411e-05
1.449999999999999956e+00,3.569897036334419784e-05
1.459999999999999964e+00,3.611616885997020733e-05
1.469999999999999973e+00,3.653612997707188822e-05
1.479999999999999982e+00,3.696027327121328049e-05
1.489999999999999991e+00,3.738846986981426914e-05
1.500000000000000000e+00,3.781959981464985123e-05
1.510000000000000009e+00,3.825392815620541804e-05
1.520000000000000018e+00,3.869241366663768211e-05
1.530000000000000027e+00,3.913576708575533877e-05
1.540000000000000036e+00,3.958275832929330953e-05
1.550000000000000044e+00,4.003364056720905891e-05
1.560000000000000053e+00,4.049047574683846987e-05
1.570000000000000062e+00,4.095162092807850716e-05
1.580000000000000071e+00,4.141724381149973022e-05
1.590000000000000080e+00,4.188946595516067752e-05
1.600000000000000089e+00,4.236657398203955144e-05
1.610000000000000098e+00,4.284950783929751994e-05
1.620000000000000107e+00,4.333905425156241631e-05
1.630000000000000115e+00,4.383425720756021663e-05
1.640000000000000124e+00,4.433713391389703323e-05
1.650000000000000133e+00,4.484636860630039390e-05
1.660000000000000142e+00,4.536337796612323564e-05
1.670000000000000151e+00,4.588785152832976455e-05
1.679999999999999938e+00,4.642051012815210845e-05
1.689999999999999947e+00,4.696154232367221674e-05
1.699999999999999956e+00,4.751144592648957448e-05
1.709999999999999964e+00,4.807047572703227671e-05
