# q/kF, int w**0 * S(q; w) dw
1.000000000000000021e-02,1.320958494769948015e-10
2.000000000000000042e-02,1.914195206542088785e-11
2.999999999999999889e-02,3.939700382989679859e-11
4.000000000000000083e-02,1.387649492924426501e-10
5.000000000000000278e-02,4.135506802044507821e-10
6.000000000000000472e-02,1.026200169268975169e-09
6.999999999999999278e-02,2.221954334184956340e-09
8.000000000000000167e-02,4.345537864097192095e-09
8.999999999999999667e-02,7.861587649597056766e-09
9.999999999999999167e-02,1.337390294914367866e-08
1.100000000000000006e-01,2.164899646958621467e-08
1.199999999999999956e-01,3.369320698463605896e-08
1.300000000000000044e-01,5.054483338118353710e-08
1.400000000000000133e-01,7.357666969557924896e-08
1.500000000000000222e-01,1.045874338902545019e-07
1.600000000000000033e-01,1.454813631018588328e-07
1.700000000000000122e-01,1.985553105098742418e-07
1.800000000000000211e-01,2.665705671785034879e-07
1.900000000000000022e-01,3.520808179155897418e-07
2.000000000000000111e-01,4.591505733795993433e-07
2.100000000000000200e-01,5.916066142258915515e-07
2.200000000000000011e-01,7.541329927925219744e-07
2.300000000000000100e-01,9.513851745263508408e-07
2.400000000000000189e-01,1.189707484224702021e-06
2.500000000000000000e-01,1.485250049600582525e-06
2.600000000000000089e-01,1.815938673073500911e-06
2.700000000000000178e-01,2.219487582113371702e-06
2.800000000000000266e-01,3.037129445254112515e-06
2.900000000000000355e-01,3.253377566578649491e-06
2.999999999999999889e-01,3.905390046495390198e-06
3.099999999999999978e-01,4.663882095525106528e-06
3.200000000000000067e-01,5.542483807350154211e-06
3.300000000000000155e-01,6.557839103429550094e-06
3.400000000000000244e-01,7.724714603274436615e-06
3.500000000000000333e-01,9.064363473897669361e-06
3.600000000000000422e-01,1.059669021671223336e-05
3.699999999999999956e-01,1.234448850051757814e-05
3.800000000000000044e-01,1.433318982552493097e-05
3.900000000000000133e-01,1.659032164923673414e-05
4.000000000000000222e-01,1.914637713015295215e-05
4.100000000000000311e-01,2.203365808356480511e-05
4.200000000000000400e-01,2.529088059488533756e-05
4.299999999999999933e-01,2.895515077619159413e-05
4.400000000000000022e-01,3.307289712563992769e-05
4.500000000000000111e-01,3.769000090399363611e-05
4.600000000000000200e-01,4.285804190115510078e-05
4.700000000000000289e-01,4.871981479552885033e-05
4.800000000000000377e-01,5.508309418386335285e-05
4.899999999999999911e-01,6.226991200485746736e-05
5.000000000000000000e-01,7.026870899107209476e-05
5.100000000000000089e-01,7.915856253377557303e-05
5.200000000000000178e-01,8.902674654127473285e-05
5.300000000000000266e-01,9.997278167501847963e-05
5.400000000000000355e-01,1.120929615412656735e-04
5.500000000000000444e-01,1.255074808652565386e-04
5.600000000000000533e-01,1.403273518016345497e-04
5.700000000000000622e-01,1.566993474690589222e-04
