# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000022677783374059e+00,1.359108533698020923e-07
1.059529764882441265e-02,1.000025512331918387e+00,4.360805679326034085e-07
1.119059529764882509e-02,1.000028552329887299e+00,-5.663846272505324630e-07
1.178589294647323753e-02,1.000031554914574627e+00,-1.091733616315612057e-07
1.238119059529764823e-02,1.000034901185541836e+00,2.752338285237706311e-07
1.297648824412206067e-02,1.000038347516311266e+00,3.163182131817710923e-07
1.357178589294647311e-02,1.000041911473753764e+00,-4.688306121193284464e-08
1.416708354177088555e-02,1.000045625899724788e+00,-8.710636817120504961e-08
1.476238119059529799e-02,1.000049556477346613e+00,-5.458250472355498610e-08
1.535767883941971043e-02,1.000053649747250528e+00,-6.185285202588373423e-09
1.595297648824412287e-02,1.000057900365199259e+00,7.145841177910531113e-08
1.654827413706853531e-02,1.000062299931953058e+00,-3.897131783608415686e-08
1.714357178589294775e-02,1.000066884345739426e+00,-1.735588288652879538e-08
1.773886943471736019e-02,1.000071626113913981e+00,1.254322722607933597e-07
1.833416708354176916e-02,1.000076452681693429e+00,-5.449901035717509334e-08
1.892946473236618160e-02,1.000081539715453438e+00,-2.358780270000609880e-08
1.952476238119059404e-02,1.000086745922496245e+00,1.173574337113834587e-08
2.012006003001500648e-02,1.000092113311985775e+00,-9.011312216232303505e-09
2.071535767883941892e-02,1.000097655634413885e+00,8.098848509554035279e-09
2.131065532766383136e-02,1.000103336231327189e+00,9.452078448433632820e-09
2.190595297648824380e-02,1.000109195585511701e+00,-1.372136029538293503e-09
2.250125062531265624e-02,1.000115216896773074e+00,-5.779105581819674170e-09
2.309654827413706868e-02,1.000121397876636342e+00,7.311436271418082732e-09
2.369184592296148112e-02,1.000127735472852830e+00,-1.117737358709456605e-08
2.428714357178589356e-02,1.000134236562581158e+00,-9.804640501114495513e-09
2.488244122061030600e-02,1.000140904968010558e+00,-4.012136623642931542e-09
2.547773886943471844e-02,1.000147730762919629e+00,-2.226881094683522853e-09
2.607303651825913088e-02,1.000154718533400988e+00,-3.291988283507995339e-09
2.666833416708354332e-02,1.000161866755180373e+00,6.541901416610147509e-10
2.726363181590795576e-02,1.000169178486978394e+00,-2.032615304871245233e-09
2.785892946473236820e-02,1.000176650677024881e+00,-3.475927745465620996e-09
2.845422711355678064e-02,1.000184284092726861e+00,-7.066994857505951970e-10
2.904952476238119308e-02,1.000192082556968787e+00,3.836650756083702694e-09
2.964482241120560552e-02,1.000200039962784837e+00,-2.130023283336433604e-09
3.024012006003001796e-02,1.000208159369365468e+00,1.151518382036468769e-10
3.083541770885443040e-02,1.000216443072215133e+00,-9.049741259552513069e-11
3.143071535767884284e-02,1.000224885728309143e+00,-3.681855235703919444e-09
3.202601300650325528e-02,1.000233492306832117e+00,8.947709241111794008e-11
3.262131065532766772e-02,1.000242259756462637e+00,-1.463780113105221088e-09
3.321660830415208016e-02,1.000251188845291628e+00,-5.796891036711123326e-11
3.381190595297649260e-02,1.000260281105409987e+00,3.061536216277657332e-10
3.440720360180089810e-02,1.000269533485631968e+00,-7.932478899700520140e-11
3.500250125062531054e-02,1.000278950573827874e+00,-6.541515465905023820e-10
3.559779889944972298e-02,1.000288527409165296e+00,-1.705093622897490383e-09
3.619309654827413542e-02,1.000298267815823205e+00,-2.736284972046556089e-09
3.678839419709854786e-02,1.000308170270689301e+00,7.497844228429910338e-10
3.738369184592296030e-02,1.000318234014609953e+00,8.675685057682719036e-10
3.797898949474737273e-02,1.000328460962290444e+00,-5.325334543771265293e-11
3.857428714357178517e-02,1.000338848826845428e+00,-1.632178266272372390e-09
3.916958479239619761e-02,1.000349400287127155e+00,-4.393874078380319588e-10
3.976488244122061005e-02,1.000360113056373512e+00,1.730742855804407606e-11
4.036018009004502249e-02,1.000370989431672575e+00,5.644690286263659216e-10
4.095547773886943493e-02,1.000382027126372364e+00,1.816113715796140146e-10
4.155077538769384737e-02,1.000393226909779276e+00,-1.121000742923734338e-09
4.214607303651825981e-02,1.000404590315314701e+00,1.121279934522149650e-09
4.274137068534267225e-02,1.000416115820500718e+00,7.728608902540252959e-10
4.333666833416708469e-02,1.000427803430910423e+00,1.226778427920076076e-09
4.393196598299149713e-02,1.000439653152196406e+00,-9.275978352460508233e-10
4.452726363181590957e-02,1.000451666518167304e+00,1.524564549213920295e-10
4.512256128064032201e-02,1.000463842006591886e+00,4.857736151121751448e-10
4.571785892946473445e-02,1.000476179623359663e+00,-9.805893718446738821e-10
4.631315657828914689e-02,1.000488680902572147e+00,1.482270787640577829e-10
4.690845422711355933e-02,1.000501344322181518e+00,2.243853899334190190e-10
4.750375187593797177e-02,1.000514170652399892e+00,-3.359872558026077324e-10
4.809904952476238421e-02,1.000527159899462726e+00,2.114453857645310862e-10
4.869434717358679665e-02,1.000540312069683857e+00,7.408615885149213016e-10
4.928964482241120909e-02,1.000553626405341845e+00,-6.360403509944125604e-10
4.988494247123562153e-02,1.000567104441131505e+00,1.534195069199349444e-10
5.048024012006003397e-02,1.000580745037432662e+00,-8.576809774848839887e-11
5.107553776888444641e-02,1.000594548965008768e+00,-1.131169973721824343e-11
5.167083541770885885e-02,1.000608515848509628e+00,4.553715096190364301e-11
5.226613306653327129e-02,1.000622645694727364e+00,-1.897515226873010142e-10
5.286143071535768373e-02,1.000636938510533147e+00,-6.977609506035775325e-10
5.345672836418209617e-02,1.000651395067068572e+00,1.999074235419757196e-10
5.405202601300650861e-02,1.000666014607197063e+00,1.934256399882696109e-10
5.464732366183092105e-02,1.000680797138029154e+00,-2.561886205184491759e-10
5.524262131065533349e-02,1.000695743430979112e+00,1.866641173544854824e-10
5.583791895947974593e-02,1.000710852729116418e+00,-2.021301217319718296e-10
5.643321660830415837e-02,1.000726125804037858e+00,2.129534630329384234e-10
5.702851425712857081e-02,1.000741561898951026e+00,1.502056981008692107e-11
5.762381190595298325e-02,1.000757161785635008e+00,-1.696814665194506924e-10
5.821910955477738875e-02,1.000772925471715258e+00,5.683805448410447381e-10
5.881440720360180119e-02,1.000788852200604317e+00,4.096675921963610436e-10
5.940970485242621363e-02,1.000804942744357717e+00,-8.115518932578789122e-11
6.000500250125062607e-02,1.000821197110842053e+00,-4.800999594317038013e-11
6.060030015007503851e-02,1.000837615308003858e+00,1.504785613011040794e-10
6.119559779889945095e-02,1.000854197343870933e+00,4.445344581232923464e-10
6.179089544772386339e-02,1.000870943226550569e+00,7.303880925167993451e-10
6.238619309654827583e-02,1.000887852199862760e+00,-6.833709410466257752e-10
6.298149074537268133e-02,1.000904925800800260e+00,-5.968848848634871333e-10
6.357678839419710071e-02,1.000922164037750806e+00,6.750952858620853201e-10
6.417208604302150621e-02,1.000939565390369435e+00,1.594743066599751998e-11
6.476738369184592559e-02,1.000957131395967759e+00,4.042829986131548256e-10
6.536268134067033109e-02,1.000974861298742802e+00,3.588575490686887574e-10
6.595797898949475047e-02,1.000992755107366072e+00,-4.575225613935327910e-10
6.655327663831915597e-02,1.001010813595051285e+00,-3.520159852484781206e-10
6.714857428714357535e-02,1.001029036770672009e+00,2.884075298254995789e-10
6.774387193596798085e-02,1.001047423878695053e+00,1.444101202664726286e-10
