# q/kF, wc(q)/wp(0), Re eps(wc(q))
1.000000000000000021e-02,1.000022677783374059e+00,1.358062179379616016e-07
1.059529764882441265e-02,1.000025512331918387e+00,4.359558094524375516e-07
1.119059529764882509e-02,1.000028552329887299e+00,-5.665693234568891512e-07
1.178589294647323753e-02,1.000031554914574627e+00,-1.093845054533914588e-07
1.238119059529764823e-02,1.000034901185541836e+00,2.749902293652795038e-07
1.297648824412206067e-02,1.000038347516311266e+00,3.160247994404841695e-07
1.357178589294647311e-02,1.000041911473753764e+00,-4.725030100516391940e-08
1.416708354177088555e-02,1.000045625899724788e+00,-8.754402336386135630e-08
1.476238119059529799e-02,1.000049556477346613e+00,-5.509654577018352484e-08
1.535767883941971043e-02,1.000053649747250528e+00,-6.784612427424008274e-09
1.595297648824412287e-02,1.000057900365199259e+00,7.076505048608791721e-08
1.654827413706853531e-02,1.000062299931953058e+00,-3.978120433068001769e-08
1.714357178589294775e-02,1.000066884345739426e+00,-1.828715001650494494e-08
1.773886943471736019e-02,1.000071626113913981e+00,1.243748709578440526e-07
1.833416708354176916e-02,1.000076452681693429e+00,-5.571982231167284847e-08
1.892946473236618160e-02,1.000081539715453438e+00,-2.497231399445353666e-08
1.952476238119059404e-02,1.000086745922496245e+00,1.017180029094788551e-08
2.012006003001500648e-02,1.000092113311985775e+00,-1.077685274353257559e-08
2.071535767883941892e-02,1.000097655634413885e+00,6.116569251091163178e-09
2.131065532766383136e-02,1.000103336231327189e+00,7.231991672185243425e-09
2.190595297648824380e-02,1.000109195585511701e+00,-3.852125729508770746e-09
2.250125062531265624e-02,1.000115220715705577e+00,5.758862164917387127e-09
2.309654827413706868e-02,1.000121395585263473e+00,-2.760989215033764700e-10
2.369184592296148112e-02,1.000127742347015847e+00,-6.510780803381520937e-09
2.428714357178589356e-02,1.000134236562582268e+00,-2.173548119266400012e-08
2.488244122061030600e-02,1.000140905731817353e+00,-4.243333018294493658e-09
2.547773886943471844e-02,1.000147731526731754e+00,4.387975538477916498e-09
2.607303651825913088e-02,1.000154723880114283e+00,1.935843707556728904e-09
2.666833416708354332e-02,1.000161871338110631e+00,7.930577639037034754e-09
2.726363181590795576e-02,1.000169180778462064e+00,-5.954667869900729948e-09
2.785892946473236820e-02,1.000176653732357535e+00,9.178818816124587762e-10
2.845422711355678064e-02,1.000184289439597363e+00,-1.061525312096024333e-09
2.904952476238119308e-02,1.000192086376193501e+00,-2.403320431554334805e-09
2.964482241120560552e-02,1.000200042254340005e+00,2.936745069348491433e-09
3.024012006003001796e-02,1.000208164716362980e+00,1.332649102181448018e-09
3.083541770885443040e-02,1.000216448037325678e+00,5.238365297089656433e-12
3.143071535767884284e-02,1.000224891457329957e+00,1.681562000754866983e-09
3.202601300650325528e-02,1.000233497653965076e+00,1.990778764060509565e-09
3.262131065532766772e-02,1.000242266249464551e+00,-5.788658441474536605e-11
3.321660830415208016e-02,1.000251196484183591e+00,9.061897898732239685e-10
3.381190595297649260e-02,1.000260287216581556e+00,-2.033671675505386866e-09
3.440720360180089810e-02,1.000269542270516787e+00,-4.012667975672474610e-10
3.500250125062531054e-02,1.000278957830977200e+00,-1.193234622220982766e-09
