# kF r, W(r)
1.417013166125197436e-10,4.416861724908331782e+07
1.424210966657624395e-10,5.641658535582160950e+07
1.431445328835166934e-10,6.778812861118918657e+07
1.438716438374821793e-10,7.804121054982376099e+07
1.446024481936945135e-10,8.695794514666724205e+07
1.453369647130045537e-10,9.434673595890264213e+07
1.460752122515599479e-10,1.000496603164995611e+08
1.468172097612893449e-10,1.039435823128291965e+08
1.475629762903886214e-10,1.059461860749132484e+08
1.483125309838102887e-10,1.060156263419139087e+08
1.490658930837546312e-10,1.041548211683557630e+08
1.498230819301631456e-10,1.004093056226611882e+08
1.505841169612176405e-10,9.486951899408765137e+07
1.513490177138354079e-10,8.766667328662540019e+07
1.521178038241732347e-10,7.897293530041736364e+07
1.528904950281309744e-10,6.899530322848947346e+07
1.536671111618580143e-10,5.797377836825261265e+07
1.544476721622626901e-10,4.617344620215623826e+07
1.552321980675239996e-10,3.388093953122089803e+07
1.560207090176060839e-10,2.139512634027985856e+07
1.568132252547751117e-10,9.022365411729779094e+06
1.576097671241184383e-10,-2.933609792972292751e+06
1.584103550740693228e-10,-1.417697326866512001e+07
1.592150096569282584e-10,-2.442999255216642097e+07
1.600237515293927558e-10,-3.343806357698030397e+07
1.608366014530873853e-10,-4.097915205714476109e+07
1.616535802950965841e-10,-4.686775456791394949e+07
1.624747090285002559e-10,-5.096278199592240900e+07
1.633000087329123690e-10,-5.316966753910636902e+07
1.641295005950220098e-10,-5.344597355436364561e+07
1.649632059091372025e-10,-5.180100956004839391e+07
1.658011460777310292e-10,-4.829863298684123904e+07
1.666433426119937212e-10,-4.305397379730478674e+07
1.674898171323807953e-10,-3.623317346947192401e+07
1.683405913691707549e-10,-2.804712145181695744e+07
1.691956871630224025e-10,-1.874821298854076862e+07
1.700551264655353322e-10,-8.621358160521559417e+06
1.709189313398136534e-10,2.021795820275614504e+06
1.717871239610322737e-10,1.285395844791113026e+07
1.726597266170061277e-10,2.353971257522222027e+07
1.735367617087617337e-10,3.374776044271227717e+07
